こっとん,するあっぷ,くりすか,すかくり,つけるん,ちーくね,げたくり,めちゃくちゃ,たらしお,たらふく,おいてく,まじかー,うとくり,たらこん,こりくり,からがら,たらそろ,つけてか,からこっ,おろする,でぶつか,ぷりこっ,おいくら,うとしな,からすれ,からひー,のたきし,はっきり,うとする,からひょい,うだから,よろしく,もそうね,どーする,するぱー,からりん,するがん,まるとこ,からかっ,ぼんぼり,たらあー,こりごり,くっきり,ちまうん,ころへと,じろぐり,とこちら,すぱうだ,ぶらうん,ひらから,わなかっ,まること,どぼから,がんでか,しっかり,うろつか,びりする,うところ,かりする,くらあー,けたとこ,びくこと,わんばか,がちじゃん,びたかっ,たったら,とんずら,からさら,がやくり,へとぐい,もそうか,するとく,たらしく,ばしたら,もそうだ,うんすか,めたとこ,からじわ,からんから,ことがみ,どやぺん,のろびー,くりすや,からくる,ことすら,めちゃうん,ころから,がらんがら,するから,すること,かったら,からする,ちまうか,くたちち,がたくさ,りんぐつ,えんぺら,するくら,しなかっ,ことはー,するくり,からとこ,けたぽー,たっぷり,こっちま,からあー,じところ,いそうだ,ぴんきり,いちゃうん,なみにこ,たどぶす,かってく,がやたら,しくする,ことばか,へとたど,げたかっ,すごかっ,でこぼこ,からこそ,うかあー,たどじー,ぱっちり,こんしー,からぱく,がつまる,べたかっ,きこもり,ぽいずん,くりすた,はたくさ,するとこ,こんとろ,たらくり,にこちら,まじばか,ぽいとこ,しながら,するしな,うとすれ,ぽいから,くりすー,かんだぼ,くりこん,からぱー,しゅっぱー,つんざく
1,1,3,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,2,4,1,1,6,6,1,3,15,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,9,1,4,1,14,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,4,1,1,1,2,1,1,1,6,1,2,1,1,2,1,1,1,4,2,2,1,1,1,1,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,13,1,2,1,6,1,1,1,2,1
