てかかり,ごちゃごち,めたかっ,さわしく,ふんだく,ちらりとこ,がぶつか,からぶら,おいてく,くっきー,じゅーしー,くるまる,ばらくす,いらつか,こそうと,いそのし,どやまる,くようだ,わんぱた,かーどや,にたくさ,だくこと,てかかっ,ばたつか,くつくん,げたあー,めたちら,よろめき,けたから,うとしな,のおがく,しくしな,はっきり,ぴんぽい,けたくさ,からかた,うとする,こちから,くるとこ,うだから,よろしく,べたくっ,もそこそ,まるとこ,がらくっ,けたかっ,ぽつりとぼ,ばかしく,きしめた,からぼと,けたくっ,ちらから,ばしてか,ぱらから,わなかっ,くりとこ,まること,がらくた,くたくさ,がらかっ,すればり,さくしな,がくべら,しっかり,ことから,うところ,かってら,がりくね,からじろ,つけてく,わんばか,ざわめき,からうま,たったら,ぽちゃぽち,ぶつけた,のおばちゃ,かりにや,ぶつかっ,くすぶら,たらしく,ぶつかり,もそうだ,がつけら,こちょこと,なようだ,もたくさ,くんどく,からじわ,いらしく,ことはた,のおぺら,もそちら,ぶんから,きらしく,からどん,するから,ずんぐり,すること,かったら,からする,がたくさ,しなかっ,からしっ,ことがば,くつもり,がちゃがち,するまる,ぶりのそ,いそうだ,じろぎし,ぶーつか,でこちら,がたかっ,おいしく,どきする,かってく,ことばか,げたかっ,からこそ,しとしな,こんぽー,しくひら,しっくり,きりべり,ことくら,うかかっ,にこびり,うとまる,ひたすら,くりすた,はたくさ,ぶようだ,もやたら,するとこ,はきちん,しなこと,わいがら,きしめら,くること,くらしな,からのお,こともご,ひそめた,にこちら,ぬくもり,けたこと,するのた,ころでこ,しながら,ぼやけた,かりがさ,てかちか,うとすれ,じーのお,ぱっとこ,すくめた
1,1,1,1,1,1,1,3,2,12,2,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,2,1,3,6,1,1,1,9,2,3,3,7,1,1,1,1,2,1,1,2,1,1,3,1,2,10,1,8,1,1,1,1,1,1,11,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,3,1,9,6,1,2,15,1,1,2,2,2,1,3,1,1,4,1,1,1,2,1,1,3,2,7,1,1,1,2,1,1,1,5,1,6,1,1,1,1,1,1,1,1,1,2,1,6,2,1,2,1,1,36,1,1,1,1,1,1,1
