ぐちゃぐちゃ,びしょびしょ,ふらふら,ふつふつ,ちょこちょこ,こつこつ,そろそろ,いちゃいちゃ,さらさら,からから,かつかつ,ひらひら,もたもた,こんこん,きらきら,ひそひそ,にこにこ,どんどん,むずむず,ぐるぐる
['\u3000ぐるぐると渦巻き続ける怒りと、それを抑えきれなかった自分の不甲斐なさで頭の中がぐちゃぐちゃだった。そして何より、えいりーさんの言葉からわかった、こんらーど様と私の関係が捻れているかもしれないという事が辛かった。\n'],['\u3000やあ、と余裕そうな挨拶を見せた割りには驚いた顔を隠せていない。まあそれもそうだ。自分でもこの雪道を歩いてこれた事に驚いている。腰より下はもうびしょびしょに濡れていて、体は芯から冷え切っており、足先に至っては感覚がない。\n'],"['\u3000こんらーど様は聡明な方だ。今はふらふらしていても王になれば腰を据えてくれるだろう。現に私に「愛してる」と言ってくれた事だって、何回もある。\n', '\u3000気を遣われているようで悔しかったが、他にする事もない。紙飛行機を投げ合うようにふらふらと、時に一方通行になりながら言葉を交わしていく。すぐ前に何と言ったか忘れてしまうくらい適当に、口を動かした。\n']",['\u3000体の奥底からふつふつと怒りが沸き起こる。\n'],['「……ちょこちょこくりすとふぁー王子は、話題になりますわね」\n'],['\u3000何かに気づいた事を周りに悟られないように、頭の中以外は普段と同じように振る舞う。廊下の大理石にこつこつと音をたてながら、話しかけてくれる女生徒とにこにこと会話を続ける。\n'],"['「そろそろ本題に入ったらどうなの？」\n', '「そして、そろそろこんらーど様から手を引いてください。貴方があの方と一線を超えた事は存じ上げていますが、今ならまだ間に合います」\n', '「あら、それでは貴方とここで会うのもそろそろ最後ですわね。今でも十分寒いですし、今年はもうここに来ることもないでしょう」\n']",['\u3000持っていた皿を肘を動かさずすなっぷを使って地面に叩きつけ、いちゃいちゃ空間を強制的にきゃんせる。食堂中の視線を一手に引き受けて、「失礼しました」と一礼して食堂を飛び出した。\n'],['\u3000私が彼女の明るい目をじっと見つめていると、観念したようにさらさらと名前を書き始めた。\n'],['\u3000口の中がからからに乾いて、どうしても次の言葉が出ない。二つの言葉に邪魔されて、思考がうまくまとまらなかった。\n'],['\u3000廊下にかつかつと靴音を反響させながら、私は自分に言い聞かせた。\n'],"['\u3000きっとはひらひらと手を振りながら、立ち上がってこちらに二、三歩足を進めた。\n', '\u3000周りの生徒達の視線に気付いてくれたようで、こんらーど様が二、三回手をひらひらと振ると、生徒達は蜘蛛の子を散らすように去っていった。\n']",['\u3000でも今日はいつもより時間を使ってしまったので、あまりもたもたはしていられない。\n'],"['\u3000執務室のどあがこんこん、とのっくされた。\n', '\u3000かいらむはうん、と頷く代わりに後ろ足を二回、こんこんと鳴らす。すぐさま入り口で干していた鞍を持ってきて、手早く着せてから跨った。\n']",['\u3000遠目からでもわかってはいたが、相当な美人だ。目が大きくて、丁度良いくらいに鼻が高くて、小さな顔なのにふっくらとした頰が可愛らしい。髪の毛はこんらーど様が評したように見事な美しい栗色で、傾いてきた日の光を反射してきらきら輝いている。何も手入れをせずにそのまま肩に下ろしているのが、逆に素朴さを醸し出しているとでも言えば良いのだろうか。\n'],['\u3000学院内でも時々妙な視線を感じたり、ひそひそ声が聞こえたりし始めた事が頭をよぎる。なんだかこう、何かが噛み合っていないような、私の預かり知らぬ所で物事が動いているような、そんな不安感が募る。\n'],['\u3000何かに気づいた事を周りに悟られないように、頭の中以外は普段と同じように振る舞う。廊下の大理石にこつこつと音をたてながら、話しかけてくれる女生徒とにこにこと会話を続ける。\n'],"['\u3000何を話すか全く考えて来なかった。私はこの前からずっと衝動に任せて動いているだけで、それは今も続いている。寒さで頭が鈍る一方で、胸の奥からは熱いものがどんどんと湧き上がってくる。これを整理できる自信なんてない。募る思いは今か今かと私の口から溢れそうになって、もう押さえつけるのも限界だった。\n', '\u3000頭がうまく回らない。その癖悪い方向へはどんどん想像が膨らんでいく。\n', '\u3000体が大きく上下する。視界が定まらないのに、体は確かにどんどん前に進んでいく。気付けば敷地の端の柵が目の前に迫っていた。\n', '\u3000ぐんっ、と鞍に体が突き上げられる感覚がする。しかしかいらむは一切減速する事なく、いつの間にか降り立っていた道に沿ってどんどん加速していった。\n']",['\u3000そして彼は二、三度咳払いをして、なんとも言えないおかしな、近いかどうかわからないが、強いて言えばむずむずするのを我慢しているような顔で向き直る。\n'],"['\u3000そうして思考をぐるぐる回らせていると、頭が痛くなってきた。これ以上は何を考えても仕方ないと悟り、明日以降噂についてさらによく調べることにして、そのままべっどに突っ伏した。\n', '\u3000ぐるぐると渦巻き続ける怒りと、それを抑えきれなかった自分の不甲斐なさで頭の中がぐちゃぐちゃだった。そして何より、えいりーさんの言葉からわかった、こんらーど様と私の関係が捻れているかもしれないという事が辛かった。\n']"
