ごつごつ,まじまじ,ふらふら,ふつふつ,ゆらゆら,けたけた,とぼとぼ,とことこ,くんくん,おどおど,じりじり,ぱくぱく,ぼろぼろ,きらきら,ぽつぽつ,ぐるぐる
"['巨大な爬虫類の皮膚のようにごつごつしたあすふぁるとを見つめながらただただ歩く日々。', '巨大な爬虫類の皮膚のようにごつごつしたあすふぁるとを見つめながらただただ歩く日々。']",['まぐろの解体しょーばりのその光景を猫は目を丸くしてまじまじと見つめ、黒い塊だっだ物がだんだんと食欲を唆る物へと変わっていくのに興味深々な様子だ。'],['感情の昂るあまりか痛みを感じることは無かったが、地面に叩きつけられた衝撃に体が悲鳴を上げているようだ。それでも何とかふらふらと立ち上がると、突き刺すような目つきで少年らを睨みつけた。'],"['心の底から嫌な予感がふつふつと湧き出してくるが、淡い期待でそれらを押し殺し平静を保とうとする。', '心の底から嫌な予感がふつふつと湧き出してくるが、彼女も元々はこの街で暮らしていたのであれば以前の住処に行っているだけかもしれない、空腹のあまり自分の足で食べ物を探しに行っただけかもしれない、そんな淡い期待でそれらを押し殺し平静を保とうとする。']","['僕は今日も一人で歩く。あすふぁるとのその先にゆらゆらと踊る栗色の葉を見据え、いつもよりも背筋を伸ばして。', '河川敷を道なりにしばらく歩き続けていると、ふと前方の道沿いに綺麗な色のしたものがゆらゆらと揺れているのが見て取れた。', 'かーてんの隙間からあまく光が差し込んで、明るい陽がゆらゆらと、窓辺に座る女性の膝の上に落ちた。']","['すると、一人、また一人と続いてこちらを見る。三人は僕の方を指差すと揃ってけたけたと笑い出して、何か言葉を投げ付けるように口をぱくぱくとさせた。', '他の少年らはそれをけたけたと笑い見下ろす。']","['太陽の日差しがわずかに差し込む家々の細い隙間をとぼとぼと俯きながら歩く。', 'もうしばらく何も食事を摂っていないせいで体は衰弱しきって、無気力なままに俯きながらとぼとぼと歩く。']",['とことことそこから小さな猫が顔を出した。どうやらごみと壁の隙間を利用して雨宿りをしていたらしい。'],"['猫は思いの他可愛らしいものが出てきたなと安堵に緩む僕の顔を見上げると、またにゃーと鳴いて鼻をくんくんさせながら歩み寄ってくる。', '猫は僕に特別警戒心を抱いている様子は無く、足元へと寄ってくると今一度くんくんと匂いを嗅ぎ、そっと体を寄せては僕を見上げでにゃーと鳴いた。', '僕はそのおりじなる黒焦げ秋刀魚弁当を全て猫の前に差し出す。猫は首を伸ばしくんくんと鼻を震わせると、黒焦げの魚を見て怪訝な面持ちでそれを伺う。', '猫はまたそれに顔を寄せくんくんと鼻を上下させると、先程とは違う食欲に満ちた表情で徐にぱくぱくと頬張った。とても、とても満足気な表情で。']",['周りの二人は困惑し、暴れる少年を抑えきれずにおどおどと見守ることしか出来ていなかった。'],['少年の腕に食らいついた顎にじりじりと力を込める度、心の奥底から濁流のように激情の波が押し寄せて僕の頭の中を埋め尽くす。'],"['猫はまたそれに顔を寄せくんくんと鼻を上下させると、先程とは違う食欲に満ちた表情で徐にぱくぱくと頬張った。とても、とても満足気な表情で。', 'すると、一人、また一人と続いてこちらを見る。三人は僕の方を指差すと揃ってけたけたと笑い出して、何か言葉を投げ付けるように口をぱくぱくとさせた。']","['僕は手に持つぼろぼろの袋から半分中身の詰まった缶詰と、食べかけのこんびに弁当、黒く焦げた一匹の魚を取り出すと、弁当のぱっくの上に盛り付ける。', 'ある日はぼろぼろの絵本。', 'もう誰も居ないしばらく放置されていた秘密基地は、雨に濡れただんぼーるが縒れてぼろぼろになり、中に入っていたがらくたは汚れて散らばっている。', 'こんなにぼろぼろになってしまった僕をわざわざ助けに来てくれたんだね。']",['走馬灯を見るかのようにゆっくりと流れる時間の中、僕の足元から上がる水しぶきが空から降りた光を包み込んできらきらと揺らめく。'],"['ぽつぽつとすれ違うびにーる傘を差す人達には見向きもせず、それとは逆方向に僕は歩を進め、細い路地裏へと入る。', 'ただのごみ置き場であるその場所をしばらく見つめるが、穴の空いた開きっぱなしのびにーる傘に当たった雨がぽつぽつと音を立ていることと、廃材になったのであろうとたん板が風に当たりぎぃぎぃと鳴いていること以外は特に変わった物は無い。']","['その温もりを確かめるように、その温かさを噛み締めるように、猫はぐるぐると喉を鳴らした。', 'もう何日も何日も何度も何度も同じところをぐるぐると回っている。']"
