コントロ,タッカー,タックル,マジシャン,クラウン,ワンピー,グラウン,スクリーン,シャンプー,ツーピー,スーパー
['\u3000歪だと思うから、瑠璃の弱さを知っているから、好き勝手にしているようで、その癖、欲望をコントロールする余地を残しているのだろうか。\n'],['\u3000ピアノ室に籠っていた亜衣は窓の外を見て、青を確かめる。それから何となくアップライトの上に置かれた真紅のメトロノームに目を遣った。大学に入ってから長年、通っていたピアノ教室を辞める亜衣を、先生は惜しんでくれた。今でも目を閉じるとメトロノームの硬質にリズムを刻む音が聴こえてくるようだ。ドアを開けて黄吉が顔を覗かせた時には心臓が跳ね上がった。まるでスタッカートだ。今日はラグビー部の練習はなかったのだろうか。\n'],['「タックルされただろ、あいつに」\n'],['\u3000樹人は宣言通り、瑠璃に塗った絵具を丹念に落とした。浴室は湿っていて、自然とぼやける花鳥を手品で消すマジシャンのように、樹人がボディーソープで落としていく。瑠璃を象るように、手が滑らかに動く。時々、留まって刺激して悪戯する。瑠璃はお返しに樹人の肩を吸った。\n'],['\u3000つるりと、忘れ物を取りに来たかのように、涙がまた一粒、こぼれ落ちた。こぼれた涙はココアにクラウンを作って塩味を足した。\n'],"['「私服を見たのは二度目だ。花鎮めの祭りの時のワンピースはよく似合っていた」\n', '\u3000黄吉と亜衣を見送った瑠璃は、汗ばんだので、ワンピースを着替えようと思った。今日は早めに風呂に入ろう。\n', '\u3000着替えの途中、ノックもなく樹人が部屋の扉を開けた。今、まさにワンピースを脱ごうとしていた瑠璃はぎょっとして手を止めた。樹人の目には乾いた憤りがあった。\n', '\u3000言いながら樹人は瑠璃の脱ぎ掛けのワンピースに触れ、勢いよく引き摺り下ろす。\n', '\u3000濃紺のワンピースが所在なさげに床の上にある。\n', '\u3000普段はクリーニングに出さなくても済むような素材と仕立ての服しか着ないのだが、今日はクリーニングに出す服にしても構わない。考えた瑠璃は濃紺で絹のパフスリーブワンピースを手に取った。部屋を出て洗面所に向かうと、亜衣も起きてきた。亜衣は生成り色のツーピースで光沢がある。絹地を纏う日の特別。\n']","['\u3000坂崎の声に、樹人は決して素早いとは言えない反応を示した。窓際の席に座る彼は、グラウンドで行われている体育の授業の短距離走に見入っていたのだ。\n', '\u3000廊下の玻璃の窓に手を添える。グラウンドで少年たちがサッカーをしている。\n']",['\u3000その時、ぱっと父母の顔がスクリーンに映し出されるように瑠璃の脳裏に浮かんだ。\n'],"['\u3000瑠璃の髪は背の半ば程まである。少し癖があるが柔らかくて細い。友人によく羨ましがられ、樹人には好んで触れられる。その髪を、瑠璃は洗っていた。シャンプーが香りよく泡立つ。頭皮をよく擦り、揉み込むと、心地好くて疲れも取れるようだ。洗い終わると洗面器の湯で流す。何度か流して、それからトリートメントをつける。シャンプーと同じ、果実と花の混じったような香りがする。\n', '\u3000瑠璃の髪は背の半ば程まである。少し癖があるが柔らかくて細い。友人によく羨ましがられ、樹人には好んで触れられる。その髪を、瑠璃は洗っていた。シャンプーが香りよく泡立つ。頭皮をよく擦り、揉み込むと、心地好くて疲れも取れるようだ。洗い終わると洗面器の湯で流す。何度か流して、それからトリートメントをつける。シャンプーと同じ、果実と花の混じったような香りがする。\n', '\u3000宙に舞い、やがて湯に落ちる桜花。シャンプーやコンディショナーでない、自然の花の芳香が湿気を含み浴室に満ちる。瑠璃の頭や肩にも花びらは落ちた。\n', '\u3000もう、浴室の匂いが桜なのかシャンプーなのか、それともボディーソープなのか解らなくなった。樹人を半分程、脱がせたところで瑠璃は目眩にふらついた。樹人が支えて浴槽に寄り掛からせる。\n']",['\u3000普段はクリーニングに出さなくても済むような素材と仕立ての服しか着ないのだが、今日はクリーニングに出す服にしても構わない。考えた瑠璃は濃紺で絹のパフスリーブワンピースを手に取った。部屋を出て洗面所に向かうと、亜衣も起きてきた。亜衣は生成り色のツーピースで光沢がある。絹地を纏う日の特別。\n'],['\u3000合宿のような雰囲気で、四人揃って夕方、スーパーに買い物に行き、材料や、夜に食べる菓子、それからアルコールなども買った。アルコールはスリルを味わうちょっとしたアイテムだ。もちろん家にもあるが、四人で缶酎ハイなどを買う行為自体がわくわくして楽しいのだ。この経費は黄吉たちの親から出ている。お世話になるのだから、という言い分かららしいが、実際に世話をされているのは瑠璃たちのほうであることは、一目瞭然だった。\n']
