マザコン,ワイドシ,シーズン,ビーシッ,グラウン,カーペッ,コンドー,ペットボ,カップル,スーパー,キーパー,クッキー
['「そう！\u3000そうでしょう！？\u3000今まで気づかなかったけれど、彼、マザコンなんじゃないかしら！？」\n'],"['「一真の言う通り、最悪家にも学校にも居場所が無くなって就職にも影響したり、ワイドショーに情痴殺人の被害者として名前が出るかも」\n', '\u3000殺人事件の被害者として名前がワイドショーに出るという事は、既に殺害される前提のようですが、現在の彼女の置かれた状況を考えれば、そうなっても不思議ではありません。\n']",['\u3000三年生になって受験シーズンになってからは勉強で忙しくなり、溝口さんと会う頻度も減っていましたが、彼は自分が休みの日にたまに僕の家にやって来て、差し入れを持ってきてくれたりしました。\n'],"['\u3000子育ては全て自分でやりたいという義母の強い意向で、ベビーシッターは雇わない事になり、両親の部屋にはベビーベッドが設置されます。\n', '\u3000それから義母は少しずつ僕に弟の面倒を頼むようになり、初めは難色を示していたベビーシッターにも週に何度か来てもらうようになりました。\n']",['「バックグラウンドで自動的に居場所を送信するアプリや、ハンズフリーでの会話みたいに周囲の音を拾ってくれるアプリを入れておけば、バッテリーや端末回収の手間もなく常に逐一、位置探知や盗聴ができるんだ」\n'],['\u3000着替えながら僕が父に言えば、父は震える拳でカーペットを殴りつけました。\n'],['\u3000避妊していたとはいえ、僕だってやる事はやっていたし、コンドームも必ずしも完全に避妊できる訳ではないと聞きます。\n'],['\u3000２リットルのペットボトルに入った緑茶をグラスに注ぎながら、彼女が言います。\n'],['\u3000目的の水族館に着くと、そこは平日なのに結構人がいて、そのほとんどがカップルでした。\n'],"['\u3000昼の内に花火を買おうと、僕は弟と二人で近所のスーパーへ向かいます。\n', '\u3000スーパーへ向かう道すがら、弟が興奮した様子で昨日の事を語ります。\n', '\u3000今週の日曜日は晴れていましたが二人でスーパーに買い物に行って、玲亜がさっぱりしたものが食べたいと言うので、ならそうめんにしようと提案したら、嫌だと文句を言われました。\n', '\u3000近所を散策してみると、徒歩圏内にコンビニとスーパーもありましたし、最寄り駅までも歩いて行ける距離です。\n', '「スーパーってここからだと少し離れてて、そのために自転車出すのも億劫だし、料理するのもめんどうだわ。学校とは別方向だから帰りに買っていく事もできないし」\n', '「なら決まりだね！\u3000……ところで、一番近いスーパーって自転車で行くような距離なの？」\n', '「自転車に乗れるようになったら近所のスーパーで材料買ってきて、毎週美味しい料理を作ってあげられるのになぁ」\n', '\u3000もっとダイレクトにスーパーでは出来合いのお惣菜も売っているので、それを買ってもいいのですが、実態は少し手をかけたインスタントでも、絵的にちゃんと料理しているような姿を見せる事が重要です。\n', '\u3000レタスとプチトマトのサラダに味噌汁、麻婆春雨にスーパーで買ってきた漬物をいくらか皿に盛って出します。\n', '\u3000梅雨の時期に差し掛かり、日曜日に雨が重なると、自転車が使えないと大変だろうと荷物持ちとして彼女がスーパーについてきてくれるようになりました。\n', '\u3000だらだらと取り留めの無い話をしながらスーパーへ向かう道のりは一人で自転車で向かう時よりも短く感じられて、僕は毎週日曜日は雨が降ればいいのにと思うようになりました。\n', '\u3000二人で傘を差してスーパーへ向かっていると、彼女が尋ねてきました。\n']",['「ああ、ハウスキーパーさんが来たばっかりだから」\n'],"['\u3000パンか何かだろうと思えば、テーブルに広げられたのはクッキーにするめ、茎わかめといった菓子・つまみ類でインスタント食品ですらありませんでした。\n', '\u3000呆気にとられて見ていると、彼女はクッキーの袋を開けながら僕に言います。\n']"
