ころころ,ふらふら,すくすく,ぬくぬく,ぶんぶん,ぼろぼろ,ぺこぺこ,ぴょんぴょん,よたよた,ぐるぐる
['するといぬは、まるでこの世の終わりを告げられたみたいな顔をした。（正しくは、犬は人間みたいにころころ表情を変えたりしない。つまりそういう意味の仕草をしたってことさ。）'],['まあ、そんなことに関係なく、おれはこの家をふらふらと訪ねてやるけれど。'],['犬は――いぬはすくすく成長した。'],['こいつはずっと外で飼われているが、それでもやはり飼い犬だ。野良猫のおれにとっちゃ厳しい世界を、こいつはぬくぬく生きてきた。野垂れ死ぬ恐怖ってもんを知らないわけだ。'],"['いぬがぶんぶん振っていたしっぽを止めた。', 'いぬの元へ戻ると、いぬは嬉しそうにしっぽをぶんぶん振って、家の中へ向かって吠えていた。']",['子犬は庭先でぼろぼろの犬小屋（には見えない代物）の中にいた。首輪にりーどがついていたよ。野良猫からしたら窮屈そうに見えた。'],"['「きいて！\u3000ぼく、おなかがぺこぺこなんだ！」', 'おれもぺこぺこだった。いまこいつに付き合うほどの活力はない。おれは先を急ぐことにしたのだが、いぬが「まってよ！\u3000きいて！」とおれを呼び止めた。おれは一応塀の上で止まった。', '「ぺこぺこだよ」']",['いぬがぴょんぴょん跳ねた。まるで踊っているようだった。'],['でも３年前、家の前に迷い犬が現れてな。柴の子犬だった。首輪はしてなかった。捨て犬だったんだろう。段ぼーるから抜け出して、よたよた道路を歩いて来たんだ。'],"['そいつは素が能天気なもんだから、じいさんが屁理屈をごねて叱っても怒鳴っても、あほみたいな顔であっけらかんとしていた。ようやく反省したかと思ったら、次の瞬間には舌を出して狭い庭を走り回ってやがる。長いりーどの紐につまづいて転んで、自分で自分の尾を捕まえようとぐるぐる回転しては目を回してる。お世辞にも毛並みがきれいとは言えなかったし、高価な飯を食っているようには思えなかった。運動だけは思う存分していたけどな。', '人間はおれたちの言葉がわからない。いぬの言葉はじいさんに通じない。いぬはそんなことも知らないで、馬鹿で阿呆だから、ずっとずっと嬉しそうに庭をぐるぐる駆けている。']"
