ポツリポツ,チンワー,コンプリ,コンクリ,リンピッ,リングショ,エンジン,ペットボ,スーパー,ビーブー,カーボン,パーキン
['\u3000静乃の話すことによく耳を傾け、ときおり、軍司自身が経験してきたことをポツリポツリと語る時間を設けただけのことである。\n'],['\u3000いや、探索者に限らず、特殊な例外を除けば、たいていの仕事は単調なルーチンワークの繰り返しなのであろうが。\n'],['\u3000この部分まで埋めることができれば、そらくはマップもコンプリートということになると思うんだけどな」\n'],['\u3000四方八方をコンクリートやらアスファルトやらで塞いでいるものだから、熱と湿気の逃げ場がなくて、真夜中になっても蒸し暑いままだった。\n'],"['\u3000ちょうど、東京オリンピックを控えている時期になるの。\n', '\u3000現在誘致中の、二千二十年に開催の方の、ではなく、昭和時代に開催された、最初の東京オリンピックのことだ。\n']",['\u3000軍司がパチンコと呼んでいるのは、二股に分かれたアームにゴムを張ってそれを引っ張り、そのゴムにおいた弾丸を撃ち出すという代物で、海外では「スリングショット」などと呼ばれ、競技や狩猟に使われている。\n'],['\u3000カウルとは、車や航空機の機体やエンジンを覆う外装のことを指す。\n'],"['\u3000自販機でペットボトルの飲料などを買いながら、静乃と始がそんな会話をしている。\n', '\u3000ポリ袋やら水を入れたペットボトルやらを持って、二人して順也の家にいき、庭先にいたシロを外に出す。\n', '\u3000順也の嫁さんのはなしでは、日中は玄関に入れたり、犬小屋の中に水をいれて凍らせたペットボトルを入れたりして、涼を取らせているらしい。\n', '\u3000順也の家の庭先に入り、ビニール袋と水が入ったペットボトルを手にした静乃は、まっすぐシロの犬小屋へむかった。\n', '\u3000軍司は物音を立てないように気をつけながら身支度をして、リードとポリ袋と水の入ったペットボトルを持ち、順也の家へとむかう。\n']","['\u3000その途中でスーパーなどで食材を調達すると、夕食の準備をはじめるのにちょうどよい時間になった。\n', '「わたしのはその機能強化版、わたし自身は〈スーパーオートヒール〉って呼んでいるけど。\n', '\u3000もっとも、その〈スーパーオートヒール〉でも体外に出ていった血液までは回復させてくれないから、失血死だけが心配だったけれどね。\n']",['\u3000為替が固定されていたことと、それに軍司たちの戦争末期に生まれた世代、そのあとに続く戦後ベビーブーマー世代とが生み出した、安価に使える膨大な労働力とが、あの当時のこの国の経済を支える最大の武器となった。\n'],['\u3000この初期の時点で軍司は、距離があるときにはパチンコを、ある程度距離が詰まったときは柄がカーボンファイバーで出来た軽量の槍を装備として使っている。\n'],['\u3000試験がはじまるかなり前に女子校の前で静乃を降ろし、軍司自身はしばらく喫茶店やファミレスで時間を潰したあと、適当なコインパーキングに車を停め、静乃から連絡が来るまで、仮眠を取った。\n']
