がみこん,しながら,いそうだ,ちらこち,でこちら,びーへと,ぱーかー,わいかっ,けたかー,わなかっ,ことすら,もそうだ,のおばさ,はっきり,ころから
"['\u3000駐車場の角――せだんとわごん車の間に、姉はしゃがみこんでいた。お気に入りのびにーる傘をさして。', '\u3000かつて、この横断歩道で家族三人がはねられた。ほどけた靴紐を結び直そうとその場にしゃがみこんでいた姉だけが助かった。父と、母と、私は同じ墓に入った。当時十五歳だった私のために、姉はいちごおれをたびたび供えてくれた。']","['\u3000姉は子供のように、あるいは正月にてれびで見かける大道芸人のように傘をくるくると回しながら、くすりと笑った。', '\u3000――子供のころの話。私はまったく覚えていない話だ。けれど年の離れた姉は、そんな些細なことすら忘れない。まるで宝物のように、くだらない昔話を教えてくれる。いつもいつも。頬についたぺんきを拭ったり、傘をくるくる回したりしながら。', '\u3000いつかの姉の言葉を思い出しながら振り仰ぐ。']",['「でも、かわいそうだったな」'],['\u3000受付の女性に軽く会釈して、外に出る。雨はまだ降っていて、傘をさしている人があちらこちらにいた。私はその中から、透明のびにーる傘を探す。'],"['\u3000思いついた単語を口にすれば、姉がきょとんとした顔でこちらを見た。', '\u3000喫煙所からろびーへと戻る。姉はいないが、見知った顔がそこにあった。姉とよくお喋りしている、ふくよかな中年女性だ。ここの入院患者らしく、いつでも寝間着姿でろびーをうろついている。今は、首から下げた家の鍵らしきものを弄びながら、うつろな瞳でこちらを見ていた。', '\u3000私の隣で姉が言う。茶とらの仔猫は小さく震え、縋るような目でこちらを見ながらも、私たちを警戒していた。']",['\u3000喫煙所からろびーへと戻る。姉はいないが、見知った顔がそこにあった。姉とよくお喋りしている、ふくよかな中年女性だ。ここの入院患者らしく、いつでも寝間着姿でろびーをうろついている。今は、首から下げた家の鍵らしきものを弄びながら、うつろな瞳でこちらを見ていた。'],['\u3000小雨とは言い難い降りかただった。道行く人々は鞄を傘代わりにしたり、ぱーかーのふーどを被ったり、あるいは開き直ったかのようにずぶ濡れになったりしている。ふと隣を見れば、しるばーの日傘をさして悠然と歩く女性の姿があった。恐らくは晴雨兼用のものなのだろう。勝ち組のようなその光景は、どこか姉のように滑稽で、私は失笑してしまった。'],['「覚えてないの？\u3000お菓子売り場とかでね、あなたってば知らない人に『お姉ちゃん』って声をかけるの。で、振り向いた人は見ず知らずのおばさんで、あなたは泣きそうな顔して私を探すの。買ってほしいお菓子は握ったまま。かわいかったなあ」'],"['\u3000朝の爽やかな風を受けたかーてんが、ばさりと音を立てて翻った。その拍子に差し込んだ朝日が、姉の裸足を照らす。めまいがするほどに美しい、陶器（にせもの）のような白い肌。', '\u3000朝の爽やかな風を受けたかーてんが、ばさりと音を立てて翻る。その拍子に差し込んだ朝日が、姉の裸足を照らした。めまいがするほどに美しい、陶器（にせもの）のような白い肌。']",['「雨宿り、間に合わなかったみたい」'],['\u3000――子供のころの話。私はまったく覚えていない話だ。けれど年の離れた姉は、そんな些細なことすら忘れない。まるで宝物のように、くだらない昔話を教えてくれる。いつもいつも。頬についたぺんきを拭ったり、傘をくるくる回したりしながら。'],['\u3000私の声に、姉が身体を震わせた。思い出したような、あるいは忘れてしまったような顔をしている。……いつもそうだ。姉はいつだってこの顔で、晴れた日にでも傘をさす。'],['「覚えてないの？\u3000お菓子売り場とかでね、あなたってば知らない人に『お姉ちゃん』って声をかけるの。で、振り向いた人は見ず知らずのおばさんで、あなたは泣きそうな顔して私を探すの。買ってほしいお菓子は握ったまま。かわいかったなあ」'],['\u3000そこにはっきりと刻まれた、父と母の名前を。'],['\u3000子供のころから変わり者の類ではあったが、ここ数年はそれが顕著にあらわれている。突然水色のぺんきを買ってきて部屋の壁にそれを塗りたくったり、かと思えば白色のぺんきを買ってきてふろーりんぐに塗りたくったり。そういうのは日常茶飯事で、十三も年の離れた妹――つまりは私ですら、姉は変人なのだと認識していた。']
