しながら,しなかっ,がつけば,すかから,もそこそ,わんぴー,しっかり,たぷりん,きしめら,でかかっ,うだから,しくかっ,ことごと,ひたすら,わなかっ,てかかっ,ぽつりぽつ,わいがら,はっきり,てくるん,きしめた,べろうと,うとする,じゃんきー
"['\u3000彼も定職にはつかず、２７歳になっても自宅のぱそこんで株の売買をしながら暮らしている、義父の一族では変わり種と言われていた人だった。', '\u3000義孝さんが泣きそうな顔をしながら言っている。']",['\u3000何か言っていたかもしれないけど、私は気にしなかった、意味がわからないんだもの。'],"['\u3000私は気がつけば、飛び出していたらしい。', '\u3000気がつけば、どこか古いびるの屋上にいた。']",['\u3000今度の週末、そろそろあらすかから帰ってくるんだよね、例の冒険家の悟さん。'],['\u3000真がまんしょんの鍵を勝手にあけて、靴も脱ぐのもそこそこに私を無理やり引きずり見せてくれたものは、義孝さんと、いつも私を見下している従姉妹の詩織さんが、べっどで抱き合ってる姿だった。'],['\u3000玄関の大きな姿見には、たいとなみにのわんぴーすを着た綺麗な赤い髪をした私が映っていた。'],"['\u3000私は彼女をしっかり見つめ、', '\u3000「凜子、分をわきまえて生きていけば、ちゃんと、お天道様が見ていてくれます。しっかりと、己を持って生きなさい。過分な望みなど持つことは許しませんよ。」と。', '\u3000目もそらさず、しっかり顔を合わせるものの、かといって無関心な私に、時折り義兄の真は苦しそうな顔を見せる。']",['\u3000そんなある日、私のだけが何故かなくなったぷりんとをもらいに職員室に向かっていた私は、たまたま開いていたどあから、一年の学年主任と私の担任との茶飲み話しを聞いてしまった。'],['\u3000手をやりふき取りたいのに、ぎゅうぎゅう抱きしめられてそれができない。'],['\u3000日本を出てから初めてかかってきた相棒からの電話に、それもこのたいみんぐでかかってきた電話に、私は思わずくすくす笑ってしまった。'],['「ここはしょっちゅうだからな。何度も見てる。手助けした事もあったぞ。びびっで飛び降りるのやめそうな奴の手助けをしてやった。」'],['\u3000二つ年上の義兄と優しくかっこいい義父ができたのが、私が小学二年生の時だった。'],"['\u3000とかの男子の声が聞こえるのを、うっとうしいので、席から立ち上がる事で、私に集まる視線のことごとくを振り払った。', '\u3000真も詩織さんも、その発する言葉のことごとくが、全てわからなかった。']",['\u3000ぐるーぷとして美容全般を経営する悦子さんがいる時は、ひたすら女を磨かれる。'],"['\u3000時折遊びに来る華やかな義父の妹さん達の子供達、新しくできた従姉妹や従兄弟たちと遊ぶ、私以外の家族たちに、羨望を込めて見つめる事はあっても、その中に入ろうとは決して思わなかった。', '\u3000どうせなら一度戻ると家に帰った私に、母も他の人間も何も言わなかった。']",['\u3000日本を出てから初めてかかってきた相棒からの電話に、それもこのたいみんぐでかかってきた電話に、私は思わずくすくす笑ってしまった。'],['\u3000やがてぽつりぽつりと生暖かい水が私の首すじに滴り落ちていく。'],['\u3000確かなことは、週末には必ず誰かしらがいて、金曜の夜から日曜の夜まで、私はいつも誰かにかわいがられている、という事。'],['「まったく、面倒なんですよね、全然しゃべろうとしないし、顔なんて貞子ですよ。そりゃあ、絶対あの子嫌われますよ。私だって自分が同じくらすめーとだったら、いい気味ってやっちゃうかも、です。はっきりしろ！って感じで。」'],['\u3000今度の週末、そろそろあらすかから帰ってくるんだよね、例の冒険家の悟さん。'],['\u3000何か荷物あったっけ？そう思い浮かべ背中を見せて歩きだした時、その背中を誰かが抱きしめた。'],['「まったく、面倒なんですよね、全然しゃべろうとしないし、顔なんて貞子ですよ。そりゃあ、絶対あの子嫌われますよ。私だって自分が同じくらすめーとだったら、いい気味ってやっちゃうかも、です。はっきりしろ！って感じで。」'],"['\u3000私は気にもせずに自室に向かおうとすると、腕をつかむ母がいた、どうやら話しがあるらしい。', '\u3000何やらわめきだした母、それをなだめようとする義父。']","['\u3000康平のとんでもない仲間たち、やくざの組長やら、はたまた弁護士事務所を開いているえりーと、じゃんきーの情報屋、有名なくらぶのままや街の顔役、ばったもんの売り子、彼ら１０数名に遊ばれ揉まれ私は過ごした。', '\u3000じゃんきーな情報屋の鐡さんには、ぱそこんのいろいろを教わったり、ぱっちもんやあくせさりーを路上で売ってるいつも寝ぼけているような櫂くんには、危ない街の歩き方を教わり、と、私の毎日はそうして過ぎていった。']"
