かちかち,へらへら,くねくね,うきうき,こつこつ,そろそろ,すたすた,ごろごろ,くりくり,ふわふわ,ぼりぼり,ばかばか,ぼろぼろ,こんこん,きらきら,ぞくぞく,ひそひそ,ぽんぽん,ぺこぺこ,くすくす,ぶつぶつ,ぽつぽつ,にこにこ,どんどん,ぷんぷん,にやにや,べらべら
['\u3000かちかちと忙しなくらいたーを鳴らし、紫煙をくゆらせる。\n'],['「だったらどうして、そんなにへらへら笑っていられるんだ？！」\n'],['\u3000歩き方もくねくねしていて、後ろからその姿を見ていて聡介は胃の辺りがずーんと思くなるのを感じた。\n'],['\u3000ありがとうございました、と彼女はうきうきした足取りで聡介の元に走って行く。\n'],['\u3000報告書をまとめることなど、事務処理はできるだけ手を抜きたい和泉と違って、彼は真面目にこつこつと取り組んでいる。眠くないのだろうか？\n'],"['「今申し上げたすたっふさんは全員、今日は早番ですから午後５時半が定時です……そろそろ戻らないと、よろしいでしょうか」\n', '\u3000ふと和泉は時計を見た。そろそろ戻らなければ、捜査会議が始まる。\n', '『私もそろそろ別れたいなって思っていたんですよね』\n']",['\u3000若い後輩刑事はすたすたと歩いて、さっさと駐車場に向かった。\n'],['\u3000こんなことをしている場合ではないとわかっていながら、つい和泉はしゃがみ込んで子猫の喉を撫でた。ごろごろと喉を鳴らし、目を閉じてうっとりしている表情を見ていると、階下で駿河を待たせていることを忘れてしまいそうになる。\n'],['\u3000そうですけど、と困惑気味に答えた女性の足元には、幼い少女が立っていた。目をくりくりさせて来訪者を見つめている。\n'],['\u3000足元にふわふわとしたものが絡まってきた。\n'],['\u3000相川はぼりぼりと髪を掻きまわし、大きな息をついた。\n'],['\u3000ばかばかしいと思いつつ、とりあえず相手に話を合わせてみる。\n'],['「戻りました」いつも通りの口調で会議室に入ってきた彼の姿は、それこそ病院に行った方がいいのではないか、と思うほどぼろぼろだった。\n'],['\u3000こんこん、と車の窓をのっくする音がした。富樫麻衣子だった。\n'],['\u3000きらきらと赤い眼を輝かせ、結衣は聡介の前で膝をつく。\n'],"['\u3000びるの前に車を停めて様子を見ていると、仕事を終えたさらりーまんやOL達がぞくぞくと吐き出されてくる。\n', '\u3000会議室には、聞き込みを終えた捜査員達がぞくぞくと戻って来る。\n']",['\u3000おねぇな所長は口元をごつい手で隠しながら、ひそひそとそう答えた。\n'],"['「だとよ、王子様」友永は三枝の肩をぽんぽんと叩いた。「こりゃがんばって事件を早急に解決するしかないなぁ？」\n', '\u3000聡介は震える彼女の肩をぽんぽんと叩くと、和泉に車を出すよう目で合図した。\n', '\u3000笑顔でぽんぽん、と聡介に頭を撫でられた新人女性刑事は、顔を真っ赤にしたかと思うと次の瞬間には気を失って後ろに倒れた。\n', '\u3000若い女性が男性にされて嬉しい仕草なんばーわんが、頭をぽんぽんと撫でられることだなんて。\n']",['\u3000ぺこぺこと頭を下げながらやってきたのは、おそらく３０代前半ぐらいの男性だ。\n'],['\u3000すると女性達はくすくすと笑い出し、\n'],['\u3000和泉はぶつぶつと文句を言いながら、それでも会議室を出て行った。\n'],['\u3000海岸沿いには工場が立ち並び、大型電機店やすーぱーがあり、それほど背の高くないまんしょんもぽつぽつと点在している。遺体が発見されたまんしょんは３階建ての瀟洒な建物で、一人暮らしの女性向けだという。\n'],"['\u3000まったく悪びれる様子もなく三枝はにこにこしている。\n', '\u3000彼はにこにこと嬉しそうに、早く行きましょうと父親の座っている椅子を動かす。\n', '\u3000なんです？\u3000と、和泉はにこにこ笑顔を崩さない。\n']","['「彼女、警察手帳を水戸黄門の印籠か何かだと思ってるんですよ？！\u3000業務中だから部屋の中に入るなって言われてるのに、どんどん被害者の勤務先の運用室に入り込んで、片っ端から事情聴取始めて……さんざんいろんな人から文句言われて、僕がどれだけ頭を下げたと思ってるんですか？！」\n', '「向こうは仕事中だし、個人情報を扱っているところだから外部者の侵入はお断りだって言ってるのに、どんどん中に入って行って、そりゃもう戦時中の憲兵ごとくですよ」\n']","['\u3000外国製の高いすーつに身を包み、ぷんぷんと香水の匂いを漂わせ、どこかのほすとくらぶの店員かと思わせるような身なりだが、一応県警の警察官である。\n', '\u3000欠伸をしながらそう応じると、やはり勝気な本質が表に出てきた。結衣はぷんぷんと怒りをあわらにしながら離れた場所の椅子に腰かけた。\n']",['「仲が良いのは知ってたけど、まさか一緒に暮らす間柄だとはな」にやにや笑いながら友永は言った。「おい、いつからだ？」\n'],['\u3000およそ警察官にあるまじき行動を、平気でべらべらと話す友永の神経が信じられない。\n']
