ことから,こっから,わなかっ,ばりかん,しなどす,いらしく,くるから,えんじん,すくめた,くらうん,がちゃがち,からばた,ぶるるん,ちらこそ,ぱっちり,うだわー,ころから,がりびん,ぶつくさ,つけてく,ころかた,するから,きんしっ,まるから,べたこと,ことすら,ふんぞり,しくしな,くるぱー,きーぼー,つけたら,かたこと,どかかっ,わいしな,うかよろ,ちまいそ,ぶらこん,じゃんぐる,こっちか,するとこ,べたとこ,もそうだ,うとしな,けたぶる,しなかっ,にこびり,ぶつけた,ぱーかー,たらまじ,くすぴー,きーから,しとけば,ぎりすか,ぽいから,からどす,うとする,ぽつりぽつ,かちゃかち,どしかた,じゃーきー,つるから,かってく,うとすた,うとつる,ちまうだ,もそうは,にこちん,めちゃくちゃ,そわから,まるでか,がらもた,からこそ,こちょこと,はきちん,おちびちゃ,たっぷり,いそうだ,はっきり,がらびー,がらふら,まること,うとにや,かったら,きしめた,こんくり,からくら,ぺたから,うとぺこ,とぼけた,じゅーすや,ばんから,からつけ,ふらりとこ,うところ,からじろ,からのお,からこっ,きんとこ,からほか,よろしく,ことする,かってか,ぶつけら,なようだ,かったっ,こんばん,するなよ,きしめら,しながら,ちまうよ,すること,てかけた,どしてく,がりくだ,ぶんすた,ぴーかー,くさかっ,ことぐら,どすとこ,ちまうと,ぐらかさ,こっちま,けたから,たらしく,がぶつか,うだから,にやしな,くるぼー,ぶつかっ,ぴんぐす,たらこん,うとぽん,からもや,がたくさ,ふらとこ,はたくさ,ごくけば,けたきび,むらこと,ぶつかり,ざわめき,しなくちゃ,てかけら,てかうん,からぽつ,かちのお,わんばか,びしょびし,しっかり,するほい
1,2,7,1,1,1,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,6,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,8,1,1,1,1,3,1,1,7,1,2,1,3,1,1,3,2,1,1,1,2,1,1,1,2,2,3,2,1,1,1,1,1,1,1,17,4,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,12,1,1,1,1,2,1,1,1,25,1,11,1,1,2,16,3,1,2,1,1,1,1,1,3,1,1,1,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,7,2,2,1
