わなかっ,くださら,もそぞろ,ぐらしお,とことん,からこち,すくめた,はたぶん,こつけた,ばかしく,くること,うかわい,ぶかしげ,ごしてく,しなこと,ちらこそ,じろぎし,ちらもそ,ばったこと,どたどし,ことはた,のおごり,ぬくもり,さらしな,ころから,くたしな,つけてく,けたくさ,しってく,するから,もおびた,さわしく,ことのた,ぼやけた,からもた,とんどす,ちらつか,がらもそ,べたこと,おいてく,ごくさく,がらきら,はらから,めたかー,のたしな,でこちら,すいこと,うともそ,うとこち,からごく,きらめき,からすべ,のしつけ,かんぴし,めたばか,こんとん,もそうだ,もそこそ,いじめら,くつもり,せかけた,しなかっ,がたくら,はためら,ぶつけた,めたから,しくいら,しくそろ,はたくら,ちらこち,のたくら,ぽいから,うとする,にこする,すべきこ,げたこと,かすこと,かってく,かたがた,たったら,にこちら,じところ,ひたすら,かりごと,もそうね,でかかっ,ことでこ,めたかっ,かたくる,からこそ,どすばら,もたぶん,いそうだ,はっきり,まること,にこめた,かったら,からうか,たってか,からびた,とこちら,じとすら,ひんぱん,からのお,めたとこ,うだいじ,ことこそ,さくてか,のしばら,かつかさ,がたしな,よろしく,ぶつけら,つけねば,にこくん,ぐらしと,にたしな,げたかっ,しながら,さらにこ,くすこと,すること,もりがち,ぶること,かたびら,けらかす,からすれ,しとしな,がらにこ,めたこと,はたばか,こりにこ,ことごと,もりでこ,のおぼろ,びたかっ,づかずし,たらしく,そわしな,ことさら,しとうず,てくどく,ことにた,うとはら,しなめた,からちら,ことうか,にやめら,ふらとこ,もささや,かすめた,ことばか,じんかん,まるとこ,がらたど,くらづか,けたかっ,けたこと,ちらから,にたいそ,わんばか,からかっ,しっかり,くだから,くらがさ,うとばか
10,3,1,1,1,1,1,5,1,2,2,1,1,1,1,2,1,1,1,3,2,1,2,1,3,1,2,1,1,1,1,9,1,1,1,1,2,1,3,2,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,3,1,1,1,2,11,1,1,1,1,1,1,1,2,6,1,18,1,3,2,1,1,1,1,7,1,4,1,1,1,1,2,1,3,1,1,1,5,2,1,9,1,1,1,4,1,1,1,1,10,3,1,1,1,1,1,1,1,1,1,1,1,10,1,1,39,1,1,2,3,2,1,1,2,1,1,1,1,1,2,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,1,2,1,2,1
