ことから,わなかっ,くださら,とことん,こそがり,でこくり,がーべら,ぽくくす,からはら,からこち,くること,からぱっ,ぶかしげ,かつくん,わなくっ,かりする,しなこと,まじかっ,ぽーずし,ころから,つけてく,するから,さわしく,ことのた,からもた,ちらつか,ことすら,おいてく,とこうと,げたぱん,おどけた,からこん,からんころ,がたるん,もりかっ,けたとこ,はらいら,たらどん,よろめき,じーくだ,もくさく,でこちら,がらすか,しったら,くっつけ,かさばし,くっちま,するとこ,がりから,ひしめき,かりぺん,のしちゅー,げたばか,がらいら,もそうだ,うとしな,うようだ,くつもり,せかけた,しなかっ,ちゅーぶか,たらいら,がたかっ,ぶつけた,めたから,けたばか,うとする,ふがぽつ,かってく,ぼろうと,しくもさ,たったら,くっきり,しないら,にこちら,ひたすら,めちゃくちゃ,がーのそ,からとん,がたじろ,くようだ,めそうと,でかうん,ことはき,からこそ,だらしな,じめたら,こりごり,たっぷり,ごとがば,いそうだ,はっきり,がぶつけ,するくら,かったら,きしめた,ふがきょと,からする,ぶるくだ,とこちら,からぼそ,ぎざはー,からのお,ことじー,しなとこ,びたとこ,ふがぶる,よろしく,ことする,かってら,うとうら,くっきー,ふがすか,かったっ,きしめら,しながら,ぶらつか,すること,からきし,けばこん,じーくよ,がーから,からすれ,めたこと,つんとこ,こんがり,ころぶよ,ぐらかさ,かんばか,けたから,たらしく,しなくた,ことさら,がぶつか,うだから,いじめた,むくつけ,でんぶる,かつてら,りんごと,ぶるから,いらから,ことばか,おんぼろ,ぶつかり,こんちく,まるとこ,くったら,てかけら,てかうん,けたこと,てくるん,わんばか,ぶつから,からころん,からかっ,でかすか,しっかり,からぺん
1,10,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,4,1,2,1,1,4,3,4,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,16,1,2,1,1,1,1,16,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,8,1,1,1,4,1,3,3,1,1,7,1,1,1,1,5,1,2,1,1,1,1,1,6,2,1,1,1,2,1,2,26,1,28,1,1,1,3,1,4,1,1,1,1,2,2,3,1,1,1,3,1,2,4,4,1,2,1,1,2,1,2,1,1,3,3,2,2,2,1,1,1,1,11,1
