からばた,おんがく,くすくー,かったら,ぺこしな,しながら,じゃんぷす,にこびり,ばかしー,びしゃびし,からもぞ,すること
['\u3000しーちゃんは朝からばたばた走り回ってあっちこっちに封筒をしこんだことになる。'],"['\u3000 『おんがくしつ\u3000の\u3000まえからさんばんめ』', '『おんがくしつ\u3000の\u3000まえからさんばんめ』', '『おんがくしつ\u3000の\u3000まえからさんばんめ』', '『おんがくしつ\u3000の\u3000まえからさんばんめ』']",['\u3000音楽室や家庭科室は特に人気で、よくすくーるが開講してたりするんだけど。'],['\u3000これ、私が解けなかったらどうするつもりだったんだろう。'],['「すみません、すみません」と両手を合わせて頭をぺこぺこしながら教壇へと向かう。'],"['\u3000面倒臭い気持ちを圧し殺しながら、制服の入った棚の扉を開くことにした。', '\u3000文句を言いながらも、だんだん楽しくなってきた私は、若干足取りを軽くしながら機械室へと向かった。']",['\u3000じゃんぷすると下駄箱の上に白い封筒らしきものを発見した。'],['\u3000便器にこびりついたような黒い黒い雨雲の向こうから見える、といれ洗浄剤みたいに青い青い空の下で。'],"['「ばかしーのやつ。', '「このばかしー！\u3000排尿少女！」', '\u3000こんな大雨の日曜日に、何やってるんだあのばかしーは……。', '「しーちゃんは、ほんとにばかしーだなあ……」', '「ふん……ばかしーも、少しは人に待たされる気持ちが分かった頃かな」', '\u3000ばかしーめ！', '\u3000ばかしー！', '「あ、あんの、ばかしーめ！」']","['\u3000映画ちけっと売り場の関係上、映画館の屋根の下で待つことのできなかった私は、傘をさしてたとはいえそれから3時間もの間屋外で待ち続けて、びしゃびしゃになったのであった。', '\u3000こんな大雨の日にあの映画館の前で待っていたら、びしゃびしゃに濡れて風邪をひくに決まっている……私が1番(・・・・)、分かっている(・・・・・・)！']",['\u3000べっどからもぞもぞと這い出した私は。'],"['\u3000私達の学校は、休日も開放されていて、一般の人も含めて学習すぺーすとして利用することが出来る。', '\u3000背中の方でお姉様方の大爆笑が聞こえたけれど、聞こえない振りをすることにした。', '\u3000ほうきやら何やらを使って、なんとか封筒をげっとすることに成功した私。']"
