たらしく,がりぼん,でこちら,くっきり,いじめら,わなかっ,わないじ,きしめた,きりはら,すること,こそまる,しなかっ,でれぷり,こんくー
['\u3000秋庭は三年一組だったらしくくらす写真では、端の方でちょこんと微笑んでいた。'],['\u3000女子の場合はそれがりぼんの色になる。今(・)年(・)は(・)青は一年生、緑は二年生、赤は三年生、という具合だ。'],['\u3000そういうとゆうこさんはぽいと僕を捨てるように突き飛ばした。ゆうこさんはどや顔でこちらを見ている。僕は照れを隠すようにふてくされた顔を作るのに必死だった。'],['\u3000そう言ってゆうこさんが絵から手を離すと黒い少女はまた赤い少女に戻っていた。少女の身体に描かれ複雑な模様はまるで刺青のようにくっきりと見える。'],['\u3000呪いの絵は美術部の先輩が残したものと言われている。なんでも部活内でいじめられた生徒の怨念で見る人が不幸になるとか絵柄が変わるという。入部してから話には聞いていたけど、実物を見たことはなかった。'],['「ゆうこさんは止めようと思わなかったんですか？」'],['「どうせ捨てるつもりの作品だったんでしょ？\u3000なら、私が続きを描いてだしても構わないじゃない」'],['\u3000興味なさそうに彼女は言うと、僕の腰に手をまわして僕をぎゅと抱きしめた。ゆうこさんの柔らかな体温が伝わる。ゆうこさんは甘いしなもんのような香りがした。'],['\u3000裏書というのはかんばすや木製ぱねる、画用紙の裏に書かれた描いた人間の署名のことだ。書かない人もいるがだいたいの人は書いている。僕は呪いの絵を棚から再び取り出すと裏を見た。そこには桐原早苗（きりはら・さなえ）と殴り書きのように乱れた文字で書かれていた。'],['\u3000もしかしたら、ゆうこさんは桐原さんから盗作をすることだけは聞いていたのかもしれない。'],['「秋庭が許したから、桐原はずっと罪悪感に苛まれた。それこそまるで呪いのように」'],['「感温塗料あるいは示温いんくと呼ばれる特殊な塗料が使われている。おそらく室温では黒。人肌の三十六度くらいから赤に変わる。だから、この塗料で描かれた右の女の子は色が変わったのね。そして、黒い模様は普通の黒いいんくで描かれていただから、全身の模様だけは温度の変化に反応しなかった。つまりこの絵は、とりっくあーとなのよ」'],['「壊さないでくださいよ。それ、先生の私物でれぷりかでも高いらしいですから」'],['\u3000かんばすに目をやると下書きとまだらに色が塗られた未完成の絵がある。本来ならごーるでんうぃーく前に完成させるべきだった県展に提出する作品である。同じ美術部の人間は早々に終わらせて、夏に行われる別のこんくーるに応募する作品に取り掛かっている。']
