ピークラ,ワンピー,プラトン,スクリーン,ピッピー,クッキー,パンプス,リンジャー
['「シングルの三つボタンで、襟はピークラベル。色は利休鼠色。布地の色の褪せや擦れ具合から、少なくとも二、三年は経っている。あなたの年齢や体格からすると、変動が少ない五年以内には作られているかと」\n'],"['\u3000固唾を呑む四人の視線の先。暗い空間に浮かび上がるのは、ワンピースのような服をまとった、細身の女性の姿だった。\n', '\u3000白いワンピースの裾を揺らすのは、華奢な足首。布と革でできた白い洋靴が小さな音を鳴らして、三階から屋上への階段をまっすぐに上がっていく。\n', '\u3000開いた扉の向こうで、小さな身体を包む白いワンピースが揺れる。\n', '\u3000よく見れば、ゆったりとした白いワンピースをまとった少女である。背格好や垣間見た横顔は、まだ十代前半くらいのように見えた。\n', '\u3000細い身に纏うのはワンピースではなく、ゆったりとした長い寝間着とガウンだった。\n', '\u3000白いワンピース姿の少女がノックをしている姿を思い浮かべたのか、一谷が見事に顔を強張らせる。\n', '\u3000小花模様の少し大きめのワンピースを纏った彼女は、戸惑いの表情を浮かべながら門柱まで来たが、何かに躓いたのか前のめりに倒れ掛かった。\n', '\u3000黒い｜断髪《ボブ》に淡い藤色のフェルトのクローシュ帽を被り、同系色である紫苑色のワンピースを細い肢体に纏っている。大きな白い襟と細い袖口にはレースの襞があしらわれ、パールの長い二重ネックレスと合わせて、上品ながらも華やかな装いをしていた。\n', '\u3000弥恵子は、今度こそはっきりと表情を硬くしていた。小花模様のワンピースに包まれた身体は、かすかに震えている。\n', '\u3000数年前までは、女学生と言えば銘仙の着物に女袴姿の者がほとんどであったが、最近は洋装のセーラー服やワンピースを制服と定める女学校も出てきたと聞く。\n']",['「それ以外に目新しい情報は……ああ、そうだ、本棚がありました。ゲーテやハイネの詩集にシェイクスピアの戯曲、プラトンの哲学の本、西洋のマナーブック……すべて洋書で、英語ドイツ語そろい踏みでしたよ。噂通りの才媛ですね。それにグリム童話集やペロー、アンデルセンの童話集の原本も。語学の勉強のために、幼少のころから読まれていたそうです」\n'],"['\u3000薄暗い中でも、顔が強張っているのがわかる。また体調が悪くなったのだろうかと心配になるが、小屋を出るよう促す前に、スクリーンに映像が映し出された。\n', '\u3000理人と一谷も席を立ったが、隣にいるカホルは動こうとしない。食い入るように、何も映らなくなったスクリーンを見つめている。\n']",['「えっとね、まだら色の服を着ていたんだ。赤とか黄色とか、緑とかのつぎはぎの服で、同じ色の帽子をかぶっていたよ。ほら、サアカスの｜道化師《ピエロ》みたいな服。それでね、笛を吹いてるんだ。細いラッパみたいな形の笛。ピッピー、って高い音がして。活動写真で見たのとそっくりだった」\n'],['\u3000そう言って、カホルはキャビネットの上にある四角い金属の缶を取ってきて、大きなバタークッキーを差し出してきたのだった。\n'],"['\u3000しばらくすると、玄関の扉が開いて若い女性が顔を出す。長めの｜断髪《ボブ》に洋装姿の女性は、パンプスのヒールをかつんかつんと鳴らしながらこちらへと歩いてくる。\n', '\u3000石畳の隙間にヒールが入ったと言いながら、女性は理人の腕を支えにパンプスを履き直した。踵の上には痛そうな赤い靴擦れができているのが見える。\n', '「｜洋靴《パンプス》を履き慣れていなかったり、サイズの合わないものを履いたりすると、靴擦れができやすくなります。それから、足元が覚束なくなって転びやすくもなりますね」\n']","['\u3000上着のポケットに入っている｜小型拳銃《デリンジャー》を見せてくる。金の鳥の館の事件の時にも見たものだ。護身用とカホルは言っていた。\n', '\u3000女中がカホルに掴みかかろうとしたその時、カホルが腕を上げる。その小さな手に握られていたのは、鈍く光る｜小型拳銃《デリンジャー》であった。\n']"
