ことから,からどか,きりする,うとする,おいてく,けたとこ,ことする,ぐらかさ,くたばった,しながら,なようだ,べたとこ,めりかっ,うところ,はっきり,すること,しなかっ,ぱんつや,くだから
"['\u3000鑑識の結果、20～30代の男性、大きな古傷の痕跡もないことから、歯型をとって都内の歯医者への情報提供を呼びかけたが、そこからのめぼしい情報はなく、指紋についても両手両足が懇切丁寧に焼かれていたことから採取できなかった。\n', '\u3000鑑識の結果、20～30代の男性、大きな古傷の痕跡もないことから、歯型をとって都内の歯医者への情報提供を呼びかけたが、そこからのめぼしい情報はなく、指紋についても両手両足が懇切丁寧に焼かれていたことから採取できなかった。\n', '\u3000今回、初動で被害者の身元が判明しないということから、長期化するおそれがある事件だというのになぜか捜査本部が立ち上げられることはなかった。\n', '\u3000舗装された道路から離れた倉庫の空きすぺーすで、だんぼーるが被せられ、さらにその上を防災用の砂がまかれていることから、本来は発見そのものがもっと遅れていた可能性があった。\n', '\u3000屍体は地面の上に寝かされ、四肢を縮めている。まったく焼けた布がまとわりついていないことからも、一糸まとわぬ全裸のまま焼けたのだろうとわかる。\n', '\u3000少なくとも、「きめえ」とか「出てけ」などとすぷれーで書かれるのを放っておくのは、落書きがさらに酷くなる原因とされることから得策ではない。\n']",['\u3000彼をここからどかそうと腕を持っていたからだろう。\n'],['\u3000僕の正論も熱血も思いっきりするーされてしまった。\n'],['\u3000その機捜の隊員が止めているのに殺人現場に入ろうとするなんて、ますこみか前後不覚の酔っぱらいだろうか。\n'],['\u3000僕たち所轄署の強行班係がくるまで、事件の概要をだいたい調べ上げておいてくれたりする。\n'],['\u3000あの現場から撤収したあと、僕が警視庁に照会をかけたところ、確かに信仰問題管理室という部署はあり、しかも降三世明という警視もいるとのことだった。\n'],['「そんなことする必要があるんですか?」\n'],['\u3000どう言う意味だと聞いても、露骨にはぐらかされた。\n'],['「たいしたことねえ。三日前に店にも出ねえでどっか行って、殺されたってだけのことだ。誰に殺されたかは知らねえが、あいつがくたばったおかげ体面が悪くて今日は店を開けねえ」\n'],['\u3000ちなみに機捜とは、機動捜査隊の略であり、街中をぱとかーでぱとろーるしながらいざ110番があったら即座に駆けつけて、現場保存・被害状況の確認・犯人の情報収集などの初動捜査を行なう捜査のきもである。\n'],['「歯の方は無事なようだから、あとで都内の歯科医全部に照会を求めてみよう。あとは身元がわかるようなものを探してみるか。久遠は機捜の連中とこのあたりを捜索してみてくれ」\n'],['\u3000そこで、捜査本部に戻った二人が、警視庁のでーたべーすで真野について調べたところ、暴行と傷害の前歴があることを確認し、当時の捜査資料からようやく写真を手に入れることできたらしい。\n'],['「あめりかって信仰の自由が保障されているんじゃないのですか?\u3000土着の宗教だからといって弾圧されたってのなら可哀想ですね」\n'],['「まあな。今のところ、親しい友人は皆無。両親は何年も前に行方不明な上、下宿の主人が被害者の叔父なんだが、どいつもこいつも警察を嫌っているというか……。とにかく、捜査が進展しそうな写真が手に入って助かったというところだ」\n'],"['「……あーみてぃっじ博士のれぽーとそのものだな。うん、私が見た中でもここまではっきりと始源の特徴を有しているものは初めてだ。いやあ、日本の東京、私の縄張りのこんなところに潜んでいるなんて盲点だったわあ」\n', '\u3000はっきりとはいえないけど、被害者の生前はいけめんとは言えない風貌だったのだろう。\n', '「……死因は鈍器による撲殺です。側頭部に燃やされてもはっきりわかる陥没跡がありました。合計五回ほど殴られていたみたいです。他は、全身には傷らしい傷は見当たらなかったそうです」\n']","['「その代わりと言ってはなんだが、この事件では私が君たちに協力することになっている。あとで、この署の署長から説明があると思うけど、強行係の係長にももう伝わっていることだから」\n', '「そりゃあ、信仰問題が絡んでいるからだよ。でもまあ、乗りかかった船だし、君たちが真犯人を逮捕するための手助けをすることはやぶさかではない。そのあたりは協力させてもらうよ」\n']",['\u3000被害者の身元はすぐには判明しなかった。\n'],['「んー、それはぱんつや靴下もかい?」\n'],['「ぶさいくだからといって殺されていいという訳ではないぞ、佐原」\n']
