こんぷら,ことから,わなかっ,がりくね,ごそうか,もしゃべら,えんじん,ぶかしげ,しなこと,すーつけ,ちらこそ,たらころ,からぱん,しこのた,のおごり,ころから,わいどし,つけてく,よたしな,するから,ごしてか,かったぷ,おいてく,りんぐだ,ふんぞり,わーから,かーから,のろびー,びーかす,つけたら,きりがら,からぷら,りんぴん,にやすー,はっぴー,ばらくす,でこちら,からぶら,しくしと,おいくら,つけてか,びんぐる,ことがば,ちかけた,こっちか,つーりん,はらぐび,のたわい,しゃんぱん,ふらわー,こちから,ちんぴら,ぶるする,めたばか,もそうだ,かっとく,ぐりつけ,くつもり,しなかっ,つけたっ,づけてか,はためら,ばたつか,わーぽい,ぶるどー,わんぴー,かーどき,のしでか,ちらこち,すーぱー,こっぷか,うとする,ぽつりぽつ,げたこと,きーわー,かすこと,かってく,こったら,くっきり,ひたすら,ずらかっ,でかかっ,からぽー,めたかっ,こっくり,びくしな,からこそ,くってく,こりごり,うとぐい,たっぷり,からもそ,いそうだ,はっきり,するくら,かったら,きしめた,するごと,りんなよ,たってか,うところ,たっくす,からのお,めたとこ,けたびー,からぱち,ぐるまざ,よろしく,ことする,からんかっ,かったっ,かーのお,からぽり,しながら,こんぱく,すること,てかけた,ぶること,ちかけら,からすれ,けたころ,めたこと,ずしてく,おいてか,からしゃん,ことぐら,すくりーん,くらぐら,ぶるかー,てくのろ,ことさら,ころでこ,うだから,すかめら,ざーぽい,ぶつかっ,のろごと,ぴんへと,ぐるはき,からがー,ぴんから,くらぶか,しないそ,わなくちゃ,もやつら,まるとこ,きゅーぴっ,ざわめき,くったら,ばらくど,けたかっ,けたこと,ことしな,からえん,はたわい,からかっ,しっかり,くだから,ごちゃごち
5,2,3,3,1,1,6,1,1,1,4,2,1,1,1,2,1,3,1,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,2,1,1,1,1,6,1,1,3,1,1,1,1,1,1,7,1,1,1,1,1,1,2,1,1,2,9,2,5,2,2,2,2,2,1,1,3,1,1,2,1,1,1,3,1,1,1,2,1,2,3,1,10,3,1,1,1,3,1,1,1,1,1,1,11,1,1,1,1,1,32,1,42,1,1,2,1,1,3,1,2,2,1,3,2,2,1,1,1,3,1,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,6,1,2
