わなかっ,くだけた,とことん,いらしく,するとく,かりがつ,しなるん,すべてか,ぐらうん,わいとぼ,からよろ,ちらこそ,かするん,せかけら,のおごり,つけてく,するから,さくくしゃ,からもた,からんから,がらもそ,おいてく,しなすい,もやしな,のろびー,てらしく,よろこん,ふさがり,からこん,からおず,けたとこ,ばらくす,からさら,ぶりから,けらかん,からりん,がらしっ,するとこ,がりから,べたとこ,ぐらかす,ひしめき,するさら,くりとぼ,こちから,ごとくさ,からすぱ,どんなみ,もそうだ,がりがば,うとしな,こんくー,うはぐら,うかすら,うようだ,もそこそ,いじめら,くしゃくす,くつもり,せかけた,くさがり,しなかっ,さらとぼ,するくだ,ぶつけた,べたから,とんたっ,すーぱー,うとする,ぽつりぽつ,たっすか,しっくり,がささく,けたひん,かってく,じゃんぷす,かんでか,じめぽい,かーぼん,くっきり,からどん,もそうは,にこちら,ひたすら,きょろしな,もおいそ,ぷりんくら,からとん,かーぺっ,がたじろ,からぶつ,さらつか,ぱんくら,きりしな,もそのし,からこそ,だらしな,ばさばし,くらしっ,たっぷり,いそうだ,はっきり,するくら,かったら,きしめた,こんくり,からくら,ふさぎこ,からする,からもお,おいたら,からつけ,くるとこ,たってか,うところ,からすー,めたいら,よろしく,くりつけ,ちまけた,かってか,かったっ,しながら,さらにこ,すること,ちますか,うはこち,ぱらから,うだしな,がらこち,よろけた,おいてか,くさかっ,てかめら,けらしく,ざっくばら,てかちっ,くすぶる,ぽつりとこ,するほか,くらすら,りんぴっ,くらいじ,けたから,たらしく,たらよろ,がぶつか,すごかっ,ばしたら,ばりはっ,ぶつかっ,がつけら,さくぶー,わないじ,するめり,ぶつかり,ぶつもり,たっきり,のおさら,ざわめき,ちらかっ,かーがさ,ひそめた,ちらから,がらつん,わんばか,しっかり,くだから,ごちゃごち,うとすれ
15,1,1,2,1,3,1,1,16,3,2,2,2,2,1,4,1,1,1,1,3,5,1,1,1,2,2,1,2,1,3,5,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,11,1,1,2,1,1,2,9,1,2,3,1,1,4,1,1,1,5,1,2,1,4,5,1,1,9,1,1,1,1,1,1,2,1,31,1,1,1,2,3,47,1,15,1,1,2,1,1,1,2,1,2,1,5,1,1,19,2,3,1,3,70,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,15,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,3,2,1,12,24,6,1,1
