シクシク,ケタケタ,メタメタ,モヤモヤ,ギャーギャー,ゴロゴロ,ブルブル,ゴシゴシ,ボロボロ,ガラガラ,キャーキャー,メラメラ,グルグル,バンバン,クタクタ,バチバチ,キンキン,ビリビリ,ドロドロ,ギリギリ,キラキラ,クツクツ,クスクス,ガンガン,ボタボタ,ヌメヌメ,チャラチャラ,ガクガク,チューチュー,ポツポツ,ブツブツ,コロコロ
['\u3000恐怖のシクシク電話に怯えた。\n'],"['\u3000ケタケタと腹を抱えて笑っている。神経が図太いのだろう。\n', '\u3000真一がケタケタ笑い、聡美がギャーギャー喚き立てる。\n']",['\u3000箱をメタメタにしたらプレゼント出来ねえから、傷が残らないように開けていくうちに、箱開けスキルが高くなったってわけだ」\n'],['\u3000多少のモヤモヤは残っているが、それも問題ないだろう。\n'],"['\u3000深夜の山の中だというのにギャーギャー騒ぐ二人に、達也はいささか疲れたような、それでいて心地良いような表情を浮かべる。\n', '\u3000真一がケタケタ笑い、聡美がギャーギャー喚き立てる。\n']",['\u3000そんな三人を前に、全身がかゆくて仕方がない犬のように、真一はしばらくその場をゴロゴロとのたうち回ったのだった。\n'],['\u3000嫌な光景を想像してしまい、すぐに聡美はブルブルと頭を振ってイメージをかき消した。\n'],['\u3000目をゴシゴシこすり、クーラーボックスからビールを取り出した。それらを二人に配り、プルタブを開封する。\n'],"['\u3000これまで静かに達也を諭してきた真一が突如激高。腰の位置にあるボロボロの手すりを足の裏で思い切り蹴飛ばした。\n', '「た、確かにすごいボロボロだったけど……」\n']",['\u3000真一の一言で、重い雰囲気がガラガラと崩れ落ちる。\n'],['\u3000女子がキャーキャー声を上げるから、面白がって展望台を揺らしていたほどだ。\n'],['\u3000だからこそ、このポスターを見ているだけで達也にはメラメラと闘争心が湧き上がってくる。\n'],"['\u3000その言葉が頭をグルグル周回する。\n', '\u3000二人から離れたところでは、真一が辺りをグルグルと回り始めた。\n']",['\u3000だから断言出来る。あずっちは自分が罵倒されたかった。で、達也の罵倒があまりに高尚で、自分の知らない知識がバンバン口から飛び出してきたから、好奇心が大満足！\n'],['\u3000山頂まで登り、さらに急な展望台の階段を四階分上って降りたおかげで、足がもうクタクタだ。\n'],['\u3000バチバチとした刺激が喉の奥を刺激して、ビールの冷たさとは裏腹な温もりが胃の中に広がっていく。\n'],"['\u3000舗装されたハイキングコースから、袰月聡美のキンキン声が聞こえてきた。\n', '\u3000タダでさえ暑いのだ。その上さらにキンキン声で怒鳴られれば、熱中症で倒れてしまいそうだ。\n']",['\u3000タッチが最後に纏めてそれらしい答えを出したとき、ほんと、体がビリビリ痺れたよ。おまけに他のお堅い部活とは違って面白そうなイベントが盛りだくさんだ。\n'],['\u3000やや落ち着いたころその胸の中から、まるで亀裂の入った油管からにじみ出した廃油のように、黒い感情がドロドロとあふれ出してきた。\n'],['\u3000ギリギリのところで大人の圧力っていうか、先生と生徒の格の違いっていうか、まあ腕力か……。\n'],"['\u3000この話をしていた達也はあずさのように、あるいはギターを演奏しているときの真一のように、目をキラキラと輝かせていた。\n', '\u3000ギターの演奏を教えているときの彼女の目は、学校にいる誰よりもキラキラと輝いていた。\n']",['\u3000ずぅん、と沈む二人の横から、突如クツクツという音が聞こえた。\n'],['\u3000顔を苦み走らせる真一の横で、聡美がクスクスと鼻を鳴らす。\n'],['\u3000言葉の端々で、まるでなにかに取憑かれたかのように真一がガンガン手すりを蹴飛ばす。\n'],['\u3000聡美の目からボタボタと、涙が溢れ落ちる。\n'],['\u3000もう一度ヌメヌメテープと格闘したくないので、真一はサバイバルナイフで丁寧にテープに切れ目を入れて強引に箱から引き剥がした。\n'],['「俺は真一とは違う「社会から必要とされなかった「ＮＯを突きつけられた「お前みたいな奴はいらないと面と向かって言われたんだ！「その気持ちがお前にわかるか？「バンドなんてチャラチャラしやがって「そんな世界でデビューしたお前のような奴に俺の何が判る!?「いいよなお前は「才能があればなんだってやっていい「女を食ってもなにしても社会に赦されている「なにも背負うものがなくて！「だからやり直せるなんて簡単に言えるんだ!!」\n'],['\u3000強い暴力の雰囲気に気圧され、聡美は足をガクガクと震わせる。\n'],['\u3000がくっと肩を落としながら、聡美はカニの足をチューチューとすすった。\n'],['\u3000木々が開けた場所から見える町並みには、ポツポツと明かりが灯り始めた。\n'],['\u3000ブツブツと何事かを呟きながら、まるでなにかに取憑かれたかのように真一が自らの椅子の周りを回る。\n'],"['「それはシンちゃんじゃないの？\u3000好きだ好きだって付きまとってた女の子に振られると、次の日には別の女の子に好きだ好きだぁって。好きな女の子がコロコロ変ってたじゃない」\n', '「ま、確かに好きな女の子はコロコロ変ったけどよお」\n']"
