グイエン,チョコパン,グスカー,ポリシー,キーワー,ドクツル,スクワー,ワーバラ,クッキー,ポーカー
"['\u3000茶を注ぎながら｜貴園《グイエン》が言った。おっとりしたこの侍女は、桜花に茶と菓子を差し出す。\n', '\u3000おっとりした口調は｜貴園《グイエン》だ。ふっくらとした頬は、飴を口にして幸せそうに緩んでいる。\n', '\u3000｜貴園《グイエン》が猫猫に重ねられた木簡を差し出した。猫猫は束ねていた紐を開くと、そこに流麗な文字がつらつらと書き連ねられている。\n', '\u3000戻るなり、｜貴園《グイエン》が猫猫を呼んだ。\n', '\u3000そう言いながら、部屋の掃除を手伝ってくれる。｜貴園《グイエン》がいくら片付けてもでてくる薬草に呆れ、｜愛藍《アイラン》が干からびた蜥蜴の尻尾に悲鳴を上げそうになる。\n', '宴の第一部が終わり、休憩時間がもうけられると｜猫猫《マオマオ》と｜貴園《グイエン》は公主のもとへと向かう。貴園が冷たくなった温石を取り換えるあいだ、猫猫は赤子の容体をみる。\n', '｜紅娘《ホンニャン》と｜貴園《グイエン》が深く頭を下げているのでそれにならう。\n', '\u3000｜桜花《インファ》が衣裳部屋の前に仁王立ちすると鼻息を荒くした。｜貴園《グイエン》は公主のお世話なので、桜花と猫猫、そして｜愛藍《アイラン》の三人で出すことになる。\n', '・｜貴園《グイエン》\n', 'おっとりした侍女、｜貴園《グイエン》が言った。\n']",['居間では玉葉妃と壬氏が物珍しそうに｜巧克力麺麭《チョコパン》を眺めている。\n'],['\u3000ふと、猫猫は気が付いた。いつも玉葉妃が好んで着る服とは少し系統が違う気がする。妃は、｜吊帯《ノースリーブ》の｜長裙《ロングスカート》に大袖の上着を合わせるのを好むが、今回はしっかり袖のついた着物と胸のすぐ下で帯を締める裙が多い。\n'],['皇帝なりの｜指針《ポリシー》として、十六になるまで手をださないとあるので、あと一年、｜里樹《リーシュ》妃は安泰である。今の帝は父たる先帝の嗜好について、吐き気を催すほど否定しているためだろう。\n'],['どこかでおぼえのある｜言葉《キーワード》だったが、思い出してもろくなことがなさそうなので猫猫は忘れることにした。\n'],"['\u3000つい無言になってしまった。猫猫は気になる毒物はつい口にしてしまう性格である。｜毒鶴茸《ドクツルダケ》も経験済みで、消化器官に吸収する前に吐いている。\n', '\u3000茸毒、症状からして｜毒鶴茸《ドクツルダケ》あたりを思い起こした。あの毒は強力で、なおかつ遅効性だ。毒が効き始めるころには、毒が体に吸収されているという恐ろしさで、一度治ったと思ったら、また次の症状が起こるという恐ろしい毒である。おやじの処置が悪いとは思わないが、姚の容態は茸毒だと仮定すると樒よりもっと深刻に考えないといけない。\n']",['\u3000今宵、李白は城に泊まりだ。武官はいつも城内に一定数いるようにしている。別に出世した今では、わざわざ外に出て見張りをする必要などないが、｜机仕事《デスクワーク》も性に合わないのでこうして新人の見張りをしている。\n'],['\u3000後宮には宮廷内の｜権力調整《パワーバランス》を保つ機能もあれば壊す機能もある。\n'],"['\u3000きれいな布包みに焼き菓子が包まれていた。変わった形の｜饼干《クッキー》で香ばしい｜乳酪《バター》の匂いがした。もらったのは官女のみで、やぶ医者が物珍しい菓子をうらやましそうに見ていたので、医局に戻ったら少しわけてあげなくてはいけない。布包みは同じものをそろえられなかったのだろうか、燕燕だけ柄物だった。\n', '\u3000ちょっと変わった形をした｜饼干《クッキー》だが、白くはない。つまり、暗号が解けたと揶揄しているのだ。\n']",['\u3000そんな余裕がある猫猫と違い、隣に座った｜姚《ヤオ》は氷のようにかちこちになっている。｜燕燕《エンエン》は｜無表情《ポーカーフェイス》なのでわかりにくいが、ちらちらと姚を見ているので多少は心配なのだろう。\n']
