ジーパン,カークラ,コンクー,カーボー,ビーカー,スレチッ,スーパー,カンテラ,クッキー
"['\u3000久遠はジーパンの尻ポケットに入れた護符に触れ、囁いた。\n', '\u3000美香を寝かすために着替えていた寝間着から、久遠は下だけジーパンに履き替えていた。\n']","['『ピアノを習っている子の腕。子役事務所に登録している子の顔。サッカークラブに入っている子の足。内情に随分と詳しそうな感じがするわ。大事なものを知っていて、それを狙っているように見える』\n', '\u3000サッカークラブに所属しており、下校途中に足を怪我。\n']",['\u3000続けて見ていくと、ピアノの子もコンクール前に練習が出来ない、子役の子は仕事がまだ少ないので支障はないが、傷が残るかもしれないのが心配だ、などと書かれている。\n'],"['\u3000近くのサッカーボールを蹴れそうな広場のある公園といえば、公民館のある山手公園だ。\n', '\u3000短い文言を唱えると共に式符を放つと、ひょう、と風に乗って式符が舞い上がり、サッカーボールに張り付いた。\n']","['\u3000満面の笑みを浮かべた美香を連れて一度家に帰ると、久遠は彼女をベビーカーに乗せた。\n', '\u3000ベビーカーを端に寄せて車輪にストッパーを掛けると、側にあった自販機でカフェオレを買い……無駄な100円の出費だ……一服してるフリをしながら、電話口に再度話しかけた。\n', '\u3000ベビーカーを押しながら問いかける久遠に、まだ眠たそうに答える美香。\n', '\u3000久遠は家に着くと、ベビーカーのシートベルトを最速で外し、全てをほっぽり出したまま鍵を開け、美香だけを連れて家の中に飛び込む。\n', '\u3000緩みきった笑顔で自分も応じた久遠は、ホールに出た所で『奥のスペースに置いておくように』と職員に言われていたベビーカーを取りに行く。\n', '\u3000久遠はしゃがみ、ベビーカーに乗った美香に視線を合わせた。\n', '\u3000ベビーカーの日よけを覗き込んでそれを確認した久遠は、表情を引き締めてスマホを見る。\n', '\u3000この辺りは住宅街で、辺りには久遠とベビーカーで眠る美香しかいない。\n', '\u3000どう言い訳しようか、と考えながら久遠がベビーカーを押していると、立ち話が聞こえた。\n', '\u3000ベビーカーは普段極力使わないようにと言われていたが、検診に遅れそうになった時に美香を抱いたままだとスマホナビ頼りづらいので、今日は使った。\n', '\u3000ベビーカーで喜んでいる美香に話しかけると、元気な声が青空に弾けた。\n']",['「『スペイシア』っていう子どものアスレチック施設、仕事で出向いた先で見つけたから調べたけど、結構遊べそうなのよね……この間、美香が鉄棒に興味持ってたって言ってたでしょ……？」\n'],"['\u3000主人の夕飯に添えるビールが切れていたのをうっかり忘れており、慌てて近所のスーパーへと買いに行った時だったという。\n', '\u3000スーパーは近いのだが、久遠の家からコンビニまでは片道15分ほどの距離があった。\n']","['\u3000腰に下げたカンテラを使う術もなくはないが、火を入れる隙を周囲の悪魔が与えてくれるとは思えなかった。\n', '\u3000立ち上がった里中が声の方を見ると、カンテラを手にした男が此方に歩み寄って来た。\n', '\u3000オースティンは十字架を素早く子爵夫人の胸元に置いてサタンに目を向けると、新たな聖水の小瓶を取り出して腰からカンテラを外した。\n', '\u3000オースティンは、大きく右手で体の前面に十字を切り、聖水とカンテラを宙に投げて、祈るように指を組んだ。\n', '\u3000聖水の小瓶が一人でに砕けて、宙に水滴とガラス片で聖印を描き、カンテラがその中心に浮き上がる。\n']",['\u3000真奈香の方針で、美香にはアメやアイス、クッキーなどの甘いものや、スナック菓子を一切あげていない。\n']
