ちらちら,もぞもぞ,にゃーにゃー,しおしお,ぞろぞろ,そろそろ,ごろごろ,くすくす,ちょいちょい,もごもご
['\u3000大上は、目の前をちらちらと横切る猫に気を取られているのか、私の問いに興味なさそうに答えた。もしかすると、どの猫が一番美味しいのか、などと｜不埒《ふらち》なことを考えているのかもしれない。\n'],['\u3000大上が断言すると視線を齋藤の｜藤籠《ふじかご》に向けた。籠の中にいる｜貴人《きじん》は、なにかを感じたのかもぞもぞと動くと、｜羅紗《らしゃ》の布から顔を出した。それは大上の膝の上にのった真っ黒な猫だった。\n'],"['\u3000皿が畳の上に置かれると、部屋の近くにいた猫がぞろぞろと集まって、にゃーにゃーの大合唱になった。その様子を齋藤は楽しそうに眺めて言った。\n', '\u3000大上に捕まえられたあびすにあん氏は、にゃーにゃーと鳴きながら手足をばたつかせている。それを後ろで齋藤がおっかなびっくりという表情で右往左往していた。\n']",['\u3000大上に言われて私はしおしおと肩を落とした。私の傷をえぐるように齋藤が言う。\n'],['\u3000皿が畳の上に置かれると、部屋の近くにいた猫がぞろぞろと集まって、にゃーにゃーの大合唱になった。その様子を齋藤は楽しそうに眺めて言った。\n'],"['「すごいでしょ。最近、来た猫なのよ。耳が大きくて目がくりっと大きくて。猫の中ではかなりの美男だわ。それはそれとして、そろそろ大上様の膝の上から黒子をどけましょうか」\n', '「この屋敷に｜拐《かどわ》かしたい相手がいるからです。そろそろ、お出でましになるころです」\n']",['\u3000大上が訊ねると齋藤は無言で頷いた。彼女の真っ白い指先が猫の頭に伸びる。黒猫はそれを嫌がることはなく、ごろごろと喉を鳴らした。大上はその様子をうっとりとした瞳で眺めると、舌なめずりをした。\n'],['\u3000｜藪蛇《やぶへび》だったと大上は身をすくめた。私たちのやり取りを聞いていた齋藤がくすくすと小さな笑い声を立てる。実に奥ゆかしい。大上にしても私にしてもこの手の可愛らしさはない。\n'],['\u3000大上は頷いてみせると、私に向かって手を出すと指先をちょいちょいと動かしてみせた。私はそれが何を示しているかわからず、目を白黒させた。｜困惑《こんわく》を察したのか彼女は小声で「寄付金」と｜囁《ささや》いた。\n'],['\u3000誘拐犯と聞いて私すぐさま渋沢から離れた。牛乳まみれの渋沢はなにか口をもごもごさせたが反論はしなかった。\n']
