きらきら,ぎらぎら,ぷらぷら,ぼーぼー,ぶつぶつ,ちゃかちゃか,つらつら,よれよれ,ぼさぼさ,はらはら,にこにこ,しばしば,もくもく,ぴかぴか,そろそろ,ぼろぼろ,ついつい,ぺこぺこ,びしゃびしゃ
"['\u3000しかし学者さんは、眼鏡を失った目をきらきらさせています。\n', '\u3000剣も聖剣守さんの言葉と同じことを思ったかのように、柄の玉がきらきらりと光を反射します。\n', '\u3000その様子を見て剣が喜んでいるかのように、木漏れ日をきらきらと柄の玉が反射しています。\n', '\u3000聖剣守さんの優しい手つきが気に入ったかのように、柄の玉はきらきらと綺麗な光を返します。\n', '\u3000そして怖々と目を開けて剣を確認すると、続きを催促するかのように柄の玉がきらきらしています。\n']","['\u3000しかしそれでも、剣は不機嫌な様子を表すかのように、刃の部分がぎらぎらと光っています。\n', '\u3000つらつらと眼鏡の学者さんがほめ続けると、剣の刃の部分のぎらぎらが収まっていきます。\n', '\u3000すると剣は、学者さんの無礼な行為に怒ったかのように、刃がぎらぎらりと光りました。\n', '\u3000その事に怒ったのか、それとも溜まっていたうっ憤が爆発したのか、剣の刃がぎらぎらぎらりと光りました。\n', '\u3000そんな事を叫ぶ自称勇者さんに向かって、剣は怒り心頭とばかりに、刃をぎらぎらぎらりと光らせます。\n', '\u3000まるで怒りが収まっていないと告げるように、もしくは大事にしていたこけが燃え尽きてしまったことを嘆くように、剣の刃がぎらぎらと光り、付近の木の枝を落としています。\n', '\u3000窺うように聖剣守さんが剣に目を向けると、用が終わったら早く帰れと言っているように、剣の刃がぎらぎらと光っています。\n', '\u3000ぎらぎらと顔に刃の光が掛かるたびに、聖剣守さんは悲鳴を上げながら、そう剣に語りかけ続けます。\n', '\u3000しかし刃全体が一度大きくぎらぎらりと光ると、聖剣守さんは急に口に手を当てて黙ってしまいました。\n']","['\u3000憮然と椅子に座って、足をぷらぷらとさせています。\n', '\u3000足が地に着かないので、ぷらぷらと動かしながら、斜め上を見上げて空の雲が動くのを見続けます。\n']",['\u3000それは先ほど来た、ひげがぼーぼーな酒臭い大男が、剣を抜けない事に喚き散らしながら帰って行った事と無関係ではないでしょう。\n'],['\u3000すると学者さんはぶつぶつと呟きながら、王都へと戻って行きました。\n'],"['\u3000すると遠くの方から、ちゃかちゃか、と金属がこすれ合う音が聞こえてきます。\n', '\u3000王との方から、ちゃかちゃか、と一定の調子で音を出している人です。\n', '\u3000段々と、ちゃかちゃか、という音が、ちゃっかちゃっか、と大きく聞こえてきます。\n']",['\u3000つらつらと眼鏡の学者さんがほめ続けると、剣の刃の部分のぎらぎらが収まっていきます。\n'],['\u3000茶色の髪をぼさぼさに伸ばして、目には大きな眼鏡をかけた、よれよれの外套を着た、聖剣守さんよりちょっと年上に見える男性がいました。\n'],['\u3000茶色の髪をぼさぼさに伸ばして、目には大きな眼鏡をかけた、よれよれの外套を着た、聖剣守さんよりちょっと年上に見える男性がいました。\n'],['\u3000そんな様子を、聖剣守さんははらはらと見つめています。\n'],['\u3000聖剣守さんは、いつもつい多く買ってしまうお菓子を手に、満面の笑顔でにこにこしています。\n'],['\u3000小屋の中のべっどから身体を起こして、眠そうに目をしばしばさせているこの少女が、王都近くの森の聖剣守さんです。\n'],['\u3000すると真っ白さんが剣を握っている手から、もくもくと白い煙が出てきました。\n'],['\u3000それはぴかぴかに光る金貨です。\n'],['「そうか。もう百年も扱える人が出てこないのだから。もうそろそろ出ても良いと思うのだ」\n'],"['\u3000下が軟らかめな土だとはいえ、手ひどい攻撃を受けて、自称勇者さんはぼろぼろで気絶しています。\n', '\u3000身の危険どころか、命の危険を感じたのでしょう、聖剣守さんは大慌てでぼろぼろな自称勇者さんを引きずって行きます。\n', '\u3000続いて、ぼろぼろな自称勇者さんを、門の向こうへと蹴り出します。\n', '\u3000そうして、ぼろぼろな自称勇者さんが意識を取り戻す夕方まで、聖剣守さんは暇な時間を過ごす事が出来たのでした。\n', '「確かにきんきらのぼろぼろさんとは違いますね。でも――」\n']",['\u3000するとついつい頷いてしまったかのように、剣の玉がきらりと光りました。\n'],['\u3000顔を青くした聖剣守さんは、黙ったまま許してほしいと言いたげに、ぺこぺこと剣に頭を下げ続けます。\n'],"['［＃中見出し］びしゃびしゃの真っ白さん［＃中見出し終わり］\n', '\u3000そして木立が雨を受け止めて、道の上に振らなくなると、聖剣守さんと真っ白さんはびしゃびしゃに濡れた外套のふーどを取り払います。\n']"
