こんこん,べそべそ,ごつごつ,こくこく,ふわふわ
['\u3000それからしばらく後のことでした。村の中で、おかしな風邪が流行りました。こんこんと咳が続き、高熱が出て、どんどん身体が弱っていくのです。隣のおじさんが倒れました。お向かいのおばさんが倒れました。そして同じ家に住んでいる人も、みんな同じ病気にかかってしまいました。ららのお母さんも倒れてしまい、村の中で元気で過ごしているのは、ららくらいなものです。もしかしたら、ぎぎなら助けてくれるかもしれません。ららは慌てて森に向かいました。'],['\u3000あれは街に出稼ぎに行ったららのお父さんが買ってくれたものなのです。お父さんが帰ってきた時に、ららが髪飾りをつけていなかったら、お父さんはがっかりしてしまうかもしれません。そんなことをべそべそ泣きながら話すららに、男の子はふーどのぽけっとからそっと髪飾りを出してくれました。その上危ないからと、家のすぐ近くまで送ってくれたのです。ららの知らないことをたくさん知っている男の子に、ららはすっかり夢中になりました。'],"['\u3000ぎぎの話は難しすぎて、さっぱりわかりません。それに食べ物の話と、ぎぎが醜いことはどう繋がってくるのでしょうか。困ってしまったららを見て、ぎぎは悪かったなと頭をぽんぽんと軽く撫でてくれました。ちらりと見えたぎぎのてのひらは、緑色でごつごつした肌をしていました。', '「いや、この辺りでえるふの話なんて聞いたことがない。ららと同じくらいの背丈で子どものような背格好ならばごぶりんじゃないのか。肌が緑色でごつごつしていたらしいし」']",['\u3000どれもめったに口に入らないご馳走です。牛や鶏は歳をとって乳や卵が取れなくなるまで、食べられません。うさぎも罠にかからなければ、食卓に並ぶことはないのです。ずいぶん前に食べた味を思い出していると、よだれが出てきてしまいます。こくこくとうなずくららに、またぎぎが聞きました。'],['\u3000その質問にららは困ってしまいました。どれも食べたいとは思いません。だって犬はとても頼りになる番犬です。牛や鶏を飼っているお家では大事な家族ですし、とっても賢い遊び相手でもあります。猫は可愛らしい生き物です。ふわふわの毛並みをはいで食べてやろうとは思いません。ねずみは害獣です。ららのお母さんも、おんぼろな壁に穴を開けるねずみを見るたびに怒りますし、棒で追い回して殺そうとします。でもだからと言ってねずみを食べようとは、ららはどうしても思えません。その理由も何だかよくわからないのです。']
