どきしな,わなかっ,ぶつけら,よろこん,すっかり,ふさわし,ゆらめき,けたかっ,うしたら,はきてく,にたくさ,うようと,わいがり,いじめら,さっぱり,もたいそ,くつもり,とろけた,のこころ,さっそく,つかしく,しながら,べたこと,すること,びりだっ,わくしな
['どきどきしながらどれすのすそを優雅に持ち上げ、扉をくぐる少女たち。'],['みな、自分の娘を彼の妃にしたくて仕方がなかったのですが、どんなに美しいと言われる娘でも、王子様の美貌にはとうていかなわなかったのです。'],['そうすると、また嫌な言葉をぶつけられるので、彼女は耳をふさいで、なんとか１日１日を乗りこえていました。'],['「よろこんで」'],['はじめは、豪華な食事だけが楽しみで彼の妃となったのですが、今ではすっかり、幸せそうに笑う王様を心の底から愛しておりました。'],['「あなたでは彼のとなりにふさわしくないわ」'],['おーろらが夜空にゆらゆらとゆらめき、一面白銀のせかいを鮮やかに照らしていました。'],['自分からも少女に笑いかけたかったけれど、青い目のふぇるとが２つ付いただけの彼の顔では、表情をあらわすことはできません。'],['どうしたら、私はあなたを救うことができるんだ」'],['「今日はきてくれてありがとう。'],['大きな机にたくさんの家族と並んで座っているのに、いざごはんが運ばれてくると、皆、食事をする自分のことをうっとりと眺めるばかりで、料理を一口も口にしないのです。'],['王子様は意気ようようとさらだを口に運びました。'],['王宮の誰もが彼をかわいがり、王子様は、宝石箱にしまわれるように大切に大切にされていました。'],['驚いた王子様がたずねてみると、娘は「妾腹の子でいじめられていたので、ぱんとすーぷしか食べたことがありませんでした」と語りました。'],['今日のめにゅーは季節のさらだに、おにおんすーぷ、さっぱりとした酢漬けの牛肉にすぱいすそーすをかけためいん。'],['美しい王子様が選んだ結婚相手が、あまりに地味な娘だったことに、貴族も国民たちもたいそう驚いていましたが、王子様が更に美しく微笑むようになったものですから、反対の声はしだいに消えていきました。'],['迎えにいくつもりだったのに迎えに来られてしまったな、と、人形は心の中で苦笑しました。'],['何度「いっしょに食べよう」と声をかけても、返ってくるのはいつもと同じとろけた笑顔だけでした。'],['人形のなかには、あの美しい王様のこころが入っていました。'],"['王子様は娘たちを見比べて不思議に思いましたが、いつものようににっこり笑うと、さっそく料理を勧めました。', 'きれいにりぼんで飾られた人形を満足そうにながめた少女は、嬉しそうに笑って、さっそくかばんに彼をそっとしまい、雪をかぶらないようはんかちをかけてあげました。']",['なんだかなつかしくて、そして、確かに彼を愛おしく感じていたのです。'],['王様はいつも、その日にあったことを楽しそうに話しながら、料理を味わって食べています。'],['驚いた王子様がたずねてみると、娘は「妾腹の子でいじめられていたので、ぱんとすーぷしか食べたことがありませんでした」と語りました。'],"['２人は「ごはんが美味しいことは幸せだね」と笑いあって、これからも仲良く一緒に食事をすることに決めたのでした。', '王妃様は食事をすることを怖がるようになり、だんだんとやせ細って、べっどから起き上がることもできなくなってしまいました。']",['かけっこでびりだったと泣き、男の子にいじわるされたと怒り、母に褒められて笑い。'],['国民たちはわくわくしながら、時に喜劇で彼の妃えらびについて楽しそうに話し、めでたい知らせを今か今かと待っていました。']
