もわかり,がっかり,けたこと,わなかっ,すっかり,うしたら,しなこと,かすめた,かったら,ずっとこ,べたかっ,さんから,いそうだ,かったか,もわかっ,たっぷり,ぶかだっ,げたのさ,もそもこ,しながら,もりだっ,ことすら,かったた,すること
['\u3000あのお金持ちで無防備な奥様が、一晩命をながらえることが出来るかどうかさえもわかりません。'],"['\u3000きっとお婆さんはがっかりすることでしょう。', '\u3000さて、老婆はがっかりしたでしょうか？']",['\u3000でもそういえば……裸足で歩いている女の子なら、見かけたことがあったっけ」'],['\u3000自分もまっちを持っているならば、どうしてそれを使わなかったのでしょうか。'],"['\u3000だからお婆様が亡くなった後、すっかり貧乏になってしまったのです。', '\u3000艶やかに光るはずの金髪は、栄養不足と汚れですっかりくすんでしまっています。', '\u3000この旦那様は奥様には優しくて――――いくらでも心配するのに、お母様の遺品でもある木靴を盗られた貧しい少女のことなどはすっかり忘れるのだ。']",['\u3000そうしたら、お前はもう凍えることも飢えることもなくなるさ。'],['「何って、僕たちの赤ちゃんだよ。おかしなことを聞くね。'],['\u3000そんな考えが頭をかすめたそのとき、見覚えのあるのある姿が遠くに見えました。'],['\u3000もしも、このまま奥様を見つけることが出来なかったら――――。'],"['地面も一面の雪。この国は、冬の間はずっとこのようなのです。', '\u3000奥様が凍えて死んでしまったなら、私の魂は帰る場所を失って、ずっとこのままの姿でいられるかもしれない。']",['\u3000私が成り代わってしまった女の子――――きっとお母さんが作ったがちょうの丸焼きを食べたかっただろうな。'],['\u3000お婆さんからもらったまっち箱には三本のまっちが入っており、その先は七色に輝いていました。'],['\u3000あまりにも寒くて、凍え死んでしまいそうだったのです。'],['\u3000でも僕は、一刻も早く用事を済ませて戻り、君の顔を見たかったから、ほんのちらりと見た……それだけだけのことだけどね」'],['\u3000その辛さは、誰よりもわかっているからです。'],['\u3000少女は温かい室内にいて、そのお皿にお母さんが、たっぷりの肉を切り分けてくれました。'],['母親の遺した木靴は少女にとってぶかぶかだったため、脱げてどこかにいってしまったのです。'],['\u3000だから、お礼にこの『魔法のまっち』をあげたのさ」'],['\u3000そもそもこの老婆はいったい何者なのでしょう。'],['\u3000そうして、最後のまっちが燃え尽きていくのを、手をかざしながら一緒に眺めてから言いました。'],['\u3000鞄がそばにあったということは、すぐに出かけて大事な人と会うつもりだったのかもしれない。'],['美しい姫君の涙になら皆が心動かされるのに、この少女の涙は、誰かに気づかれることすらありませんでした。'],['\u3000でも、今は若奥様のことが心配でたまらなかったため、それは本心からの言葉とはなりませんでした。'],"['\u3000きっとお婆さんはがっかりすることでしょう。', '「私のまっちが生み出す炎は人を『幸せ』にも『不幸』にもすることが出来る。']"
