ごしごし,どきどき,ごくごく,ぱちぱち,すーすー,さくさく,ぴかぴか,さらさら,かちゃかちゃ,ぱくぱく,ころころ,ぼこぼこ,どばどば
['\u3000お母さんが大笑いしながら、たまねぎくさいえぷろんでぼくの顔をごしごしこする。'],['\u3000ぼくがどんなにどきどきしているか知りもしないで、お母さんはどらむろーるの口真似をして、ぼくらの背後を行ったり来たりしている。ぼくはぎゅっと目をつむった。'],['\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、くっきーをさくさく食べる。かみくだく前にほっとみるくを口にふくむと、あまさがほろりと広がってすごくおいしい。さくさく。ごくごく。ぱくぱく。'],['\u3000ぼくら三人を見たお母さんは、両手で口元をおおって、目をぱちぱちさせている。'],['\u3000おなべがぼこぼこいって、お母さんはぼくから離れてこんろの火を止めた。さっきまでお母さんとくっついていたところがすーすーする。'],"['\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、くっきーをさくさく食べる。かみくだく前にほっとみるくを口にふくむと、あまさがほろりと広がってすごくおいしい。さくさく。ごくごく。ぱくぱく。', '\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、くっきーをさくさく食べる。かみくだく前にほっとみるくを口にふくむと、あまさがほろりと広がってすごくおいしい。さくさく。ごくごく。ぱくぱく。']",['\u3000三号はといえば、まんがやおもちゃ、携帯げーむなんかをきちんとしまって、いつの間に持ってきたのか掃除機までかけ始めた。部屋がぴかぴかになっていく。'],['\u3000二号の手元をのぞきこむと、算数どりるが開かれていた。そして、さらさらと鉛筆をはしらせている。'],[' \u3000すると、窓の辺りでかちゃかちゃとなにやら硬いものを吸いこむ音がした。なにか大事なものを吸いこまれていたら大変だ。'],['\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、くっきーをさくさく食べる。かみくだく前にほっとみるくを口にふくむと、あまさがほろりと広がってすごくおいしい。さくさく。ごくごく。ぱくぱく。'],"['\u3000どうやって産んだのかわからないけれど、朝起きたら、ふとんの上に卵がふたつならんでいた。野球ぼーるみたいな玉がふたつ、ころころって。', '\u3000――ない。今朝置いておいた卵がない。あの、まん丸い、ころころの卵がない。']",['\u3000おなべがぼこぼこいって、お母さんはぼくから離れてこんろの火を止めた。さっきまでお母さんとくっついていたところがすーすーする。'],['\u3000後ろからぎゅーっと抱きしめられた。閉じたまぶたのすき間からお湯みたいに熱い涙がどばどば流れた。']
