がつがつ,かちかち,くすくす,ぴくぴく,ばくばく,たらたら,がくがく,じわじわ,むしゃむしゃ,むにゃむにゃ,ぼそぼそ,ぱちぱち,もごもご,ばりばり,じりじり,ごろごろ,そろそろ,ぶるぶる,ざわざわ
['\u3000がつがつ食べて、ひと息。'],"['\u3000かちかち鳴る顎は、きりぎりすの腕も腹も長い足も、ばりばりと難なく噛み砕くだろう。', '\u3000かちかち。その音が、怖くて。きりぎりすは余計に震えた。']",['\u3000不機嫌にそう言うのに、こんなときに限ってきりぎりすはくすくす笑いだしている。'],['\u3000後から来た別のありも、荷物を持ちながら器用に肩をすくめてぴくぴく触覚を動かした。'],['\u3000そしたらきっと、このありのことだ。間抜けなこいつが悲鳴をあげる隙も与えず、ばくばくぜーんぶ食い尽くしてしまうのだろう。'],['\u3000口をへの字にして不満たらたら。'],['\u3000やっぱりそこはこのきりぎりすだ。足ががくがく震えて、頭が真っ白になったらしい。動けないでありを見るだけ。'],['「ありくん、きみの言うとおりぼくは間抜けだから、きっと近いうちに死ぬと思う。だから、ぼくを食べるなら死んでからにしてくれないかな。生きてるのにじわじわ食べられるなんて怖すぎる」'],['「ただ、ごらん。あの立派な顎。機嫌を損ねたらむしゃむしゃ食われちまうから、誰もなにも言わないのさ」'],['\u3000まあ、起こされてしまったけれど。とむにゃむにゃ言うかたつむりに謝りながら、きりぎりすは慌てて茂みから駆け出していった。'],['\u3000ぼそぼそと口を動かすと、ありがぴくりと触覚を揺らした。きりぎりすはますます体を小さくさせる。'],"['\u3000眠たげに触覚の目をぱちぱちさせて、ふああと大きなあくびをこぼしたけど、こいつはいつもこんな調子だ。でも、きりぎりすはすぐに音を止めてばいおりんを小脇に抱えた。', '\u3000せっかく意識もなくて死ぬところだったから、痛みもないはずだったのに。きりぎりすはぱちぱちとまたたいた。']","['\u3000きりぎりすはうっと言葉を詰まらせ、力なくうつむくと、もごもご声にならないものを口の中で噛みしめる。ぐうの音も出ないっていうのは、こういうときに使う言葉だった。', '\u3000他人から見ても、そこまでこき下ろすほどなのか。きりぎりすは小さな声でもごもごしゃべっていたのに、最後のやつはほとんどため息と一緒だった。']","['\u3000かちかち鳴る顎は、きりぎりすの腕も腹も長い足も、ばりばりと難なく噛み砕くだろう。', '\u3000さっき捕まえたちょうの羽をばりばり食べながら、ありはきりぎりすにも一枚よこす。', '\u3000もしかして今からばりばりと、なんて想像してさあぁと血の気が引いていく。するとありが心底呆れた視線をよこした。']",['\u3000きりぎりすはじりじり肌を焼く日向に出ると、ぴょんぴょん跳んでひまわりの前を通り過ぎていく。'],['\u3000きりぎりすが逃げないように見張るつもりなのと、飢え死にさせないようにすると言ったのは本当らしい。ありは寝たりごろごろしたりする合間に、ふらりとどこかに行っては食べるものを持ち帰ってきていた。'],['\u3000そろそろ、ありは来てくれるだろうか。'],['\u3000すると働き者のそいつは、さっきのきりぎりすといい勝負なくらい、大きな大きなため息を返して触覚をぶるぶる揺らした。'],['\u3000ざわざわする空気に、ぱちっと目が開いた。']
