ぼくから,ちらばっ,ぶらする,うしてか,すっかり,ずらのこ,うしたら,くってく,ずっとこ,すっぽり,ぶるから,かたふる,ぎときら,からぼく,がたくさ,じたばた,しながら,からずっ,さばかり
['\u3000みんなが魔女を優しくとりかこみ、にこやかに話しかけます。だれの物語から聞いてくれますか、ぼくから、わたしから？'],['\u3000砕けた魔法のつぼのかけらが、冷たい石の膝にちらばっています。魔女はそれを見下ろし、しばらくぼうぜんとしていました。'],['\u3000どこにでも行けるようになったのに、もうどこにも行きたくなくて、屋敷にとじこもったままぶらぶらするばかり。'],['「天から降ってきたような物語に、どうしてかしらと驚きましたが、歌っているうちにあなたのことがわかったのです。だから、ここに来ました」'],"['\u3000次の日も、また次の日も、魔女は若者の物語を聞きました。長い間の退屈もすっかり吹き飛んで、昔にかえったようです。そうするとまた、魔女は悪いくせを出しました。', '\u3000自由になった魔女は、すっかり退屈していました。']",['\u3000でもいまは、そうしたいたずらのことを考えても、くすっとも笑えません。'],['「これからは、おまえの物語はぜんぶ、わたしのもの。この、魔法のつぼにしまっておくんだ。いつかおまえが年とって死んでしまったら、おまえのたましいもいっしょに、ここに閉じこめる。そうしたら、わたしはずっとずっと、おまえの物語を何度も聞くことができるからね。'],['「どうだろう。おまえ、このままずっと、わたしだけのために物語をつくってくれないかい」'],['「いいですよ。これからぼくは、ずっとここにいて、奥方さまだけのために物語をつくります」'],['\u3000全身すっぽり黒いまんとに包まれていて、深くふーどをかぶった頭には、なんだか角のようなでっぱりがあるようです。顔はかげになっていて見えません。'],['「いいえ。あなたが約束をやぶるからです」'],['\u3000魔女の手で、魔法のつぼがかたかたふるえだします。'],['\u3000若者のつむぐ物語は、いかにもあらけずりで田舎くさくて子供っぽいものでしたが、ふしぎときらきらまぶしくて、聞く者を引きこんではなさない力がありました。'],['「いいですよ。これからぼくは、ずっとここにいて、奥方さまだけのために物語をつくります」'],['\u3000まんぞくした魔女は、若者のためにごちそうを用意し、王さまのような部屋に泊まらせてくれました。魔女本人は動けなくても、屋敷には魔女のしもべがたくさんいて、若者のせわをしてくれたのです。'],['\u3000魔女は声を上げて泣きました。おんおん泣いて、泣いて、泣いて……気がつくと、いつのまにか足をじたばたさせていました。'],"['\u3000町から町へ、村から村へと旅しながら、竪琴(たてごと)を弾き鳴らし次々と物語をつくっては聞かせ、そうしておひねりをもらったり、食事やねどこにありついて、日々をくらしておりました。', '\u3000くしゃみ爆弾(ばくだん)をぶつけてやる準備をしながら、魔女は屋敷のおもてにまわりました。そして、目をぱちくりさせて立ちつくしました。', '\u3000つられて皆がふりむき、ほんとうだ、石じゃなくなったのか、などと話しながら、ぞろぞろ魔女のそばに集まってきました。怖がるどころか、とてもうれしそうです。']",['\u3000おかげで魔女はそれからずっと、たくさんの生きた物語にかこまれて、幸せにくらしたということです。'],['\u3000たいそう美しくて物知りでしたが、悪さばかりするので、とうとう神さまが魔女を館に閉じこめてしまったのでした。']
