かったっ,よろこん,すっかり,ちらへと,うしたら,おいわい,ころから,のそのこ,とってく,きらめた,とっくに,かすこと,うとする,すること
['「ほんとうだよ。だって……、いってたもの。みんなで、そらをとびたかったって。だから――、ちゅん吉は、ちゅん太のこと、きらいになってないよ」'],"['\u3000ちゅん吉は、むじゃきによろこんで、たねをみせてきました。', '\u3000ちゅん子は、はなしをあわせて、よろこんだけれど、ちゅん太は、つめたいたいどでした。ちゅん太も、このころから、お母さんとおなじく、ちゅん吉と目をあわせなくなりました。']",['「きょうね。ひさしぶりに、そとにでてみたんだ。――あのはなが、どうなってるかって、すっかり、かれてしまっていたよ」'],['\u3000こえをかけると、ちゅん太は、ばたばたと羽をうごかして、こちらへとむきなおりました。'],"['\u3000お母さんは、としをとって、とべなくなりました。「もう、ながくはない、そうしたら、ちゅん太と、ちゅん太は、だいじょうぶだとおもうけど。ちゅん吉のことが、しんぱいで、しんぱいで」と、なんども、つぶやくのでした。', '「これから、ふゆになる。そうしたら、もっと、たべないといけないようになって、お母さんも、しんでしまう。そして、きっと――」']",['「ちゅん太と、ちからをあわせたら、いっぱいとれたの。ひとりであつめるより、ずっとらくだったのよ。きょうは、おいわいね。ひさしぶりに、みんながそろったもの」'],['\u3000ちゅん子は、はなしをあわせて、よろこんだけれど、ちゅん太は、つめたいたいどでした。ちゅん太も、このころから、お母さんとおなじく、ちゅん吉と目をあわせなくなりました。'],['\u3000ちゅん吉のそのことばをきいて、ちゅん太がいいました。'],['「ちゅん子もちゅん太も、すごいや。すごくとおくまでとんで、えさをとってくるんだもん」'],['\u3000それでも、ちゅん子は、あきらめたくないのでした。'],['「……あのさ。ぼく、いっしょうけんめい、れんしゅうしてね。ちゅん子がね、なぐさめてくれたけど。ぼくは、もう、ずっと、とべないんだろうなあって、とっくにしっていたんだよ。できれば、ちゅん子と、ちゅん太と、みんなで、そらをとびたかったなあ」'],['「わかるだろ。ちゅん吉は、羽をうごかすことができない。足もうまくうごかない。――だから、とべないんだよ」'],['\u3000でも、お母さんは、「ちゅん吉、がんばって」とはいいませんでした。ちゅん吉も、おなじように、羽をうごかそうとするのです。でも、うごきません。'],['\u3000足をそろえて、ぴょんぴょんっとすることもできません。']
