きらきら,こっくりこっくり,ふらふら,ぷかぷか,ぷるぷる,つやつや,うねうね,ぴかぴか,こそこそ,ふわふわ,ゆらゆら
['\u3000太陽が昇ってきらきらと明るい水面を大きなたこといるかの子は見上げた。'],['\u3000たこが歌い終わるといるかの子はこっくりこっくりと眠りに落ちていた。たこたちの上ではさめがくるくると泳いでいる。さめはいるかを狙っていたが大きなたこがいたので手を出せないのだった。'],['\u3000大きなたこは夫を信じて待った。しかし夫は帰って来ない。その間も休まずにずっと卵につきっきりだった。眠ることも食べることもしないたこはどんどん弱っていく。そしてある満月の晩、たこの身体はとうとう動かなくなってしまった。ふらふらと潮に身体が流されそうになるのを必死に岩に張り付いて子守歌を歌う。海の上では満月が浮かび卵を照らすと卵の中で小さな目がぴかぴかと光った。'],['\u3000月明りの夜、岩場の陰でこそこそとしているいるかの子に母いるかは声をかけた。いるかの子は慌てて何かを隠そうとしたが目の前では小さな子だこがぷかぷかと浮いている。'],['\u3000たこの子はぷるぷると震えながら「お母さん、お母さん」と泣いていた。'],['\u3000大きなたこはたくさんの卵を産んだ。つやつやのきれいな卵。たこは卵を守り、きれいなお水を卵に吹きかける。夜になれば卵の中にいる子どもたちのために子守歌を歌った。たくさんの卵の一つ一つ、そのどれもが愛おしくてかけがえのない宝物だった。'],['\u3000それは大きな大きなたこだった。水の中でゆらゆら揺れる丸い頭にうねうねと長い腕。大きなたこにとって小さな貝や小魚ではお腹がいっぱいにならない。だから手っ取り早くお腹がいっぱいになるような大きなえものを探していた。'],"['\u3000いるかの子はそのぴかぴか光る目ににらまれると不安そうにたこを見上げた。', '\u3000大きなたこは夫を信じて待った。しかし夫は帰って来ない。その間も休まずにずっと卵につきっきりだった。眠ることも食べることもしないたこはどんどん弱っていく。そしてある満月の晩、たこの身体はとうとう動かなくなってしまった。ふらふらと潮に身体が流されそうになるのを必死に岩に張り付いて子守歌を歌う。海の上では満月が浮かび卵を照らすと卵の中で小さな目がぴかぴかと光った。', '\u3000それを聞いた子だこの瞳がぴかぴかと光る。それは子どもの頃に出会った大きなたこと同じ輝きだった。']",['\u3000月明りの夜、岩場の陰でこそこそとしているいるかの子に母いるかは声をかけた。いるかの子は慌てて何かを隠そうとしたが目の前では小さな子だこがぷかぷかと浮いている。'],['\u3000見とれている大きなたこの腕が岩から離れ、ふわふわと潮に流されていく。もうたこに泳ぐ力は残っていなかった。柔らかな光を母と信じて懸命に泳ぐ子どもたちは沈んでいく大きなたこには気づかない。それでもたこは幸せだった。'],"['\u3000それは大きな大きなたこだった。水の中でゆらゆら揺れる丸い頭にうねうねと長い腕。大きなたこにとって小さな貝や小魚ではお腹がいっぱいにならない。だから手っ取り早くお腹がいっぱいになるような大きなえものを探していた。', '\u3000たこは１本の腕で海の上を指した。そこには丸いお月様の光がゆらゆらと海の底まで広がっていた。', '\u3000たこは大きな腕を広げているかの子を包む。腕をゆりかごのようにゆらゆらと揺らし、眠るいるかの子を守ったのだった。', '\u3000たこは自分も母親になれるということを初めて知った。でもどうやって母親になればいいのかさっぱりわからない。たこはあの子守歌を歌いながら海をゆらゆらと泳いでいた。すると大きなたこに吸い寄せられるように１匹のたこがやってきた。大きなたこよりもずっと小さいたこは歌に耳を傾ける。', '\u3000母いるかが見上げると丸い月の光が海水にゆらゆらと揺れていた。時折細長く、丸みを帯びる月はたこの姿のようにも見えた。']"
