きらきら,おろおろ,くすくす,びくびく,うだうだ,ふらふら,がしがし,おずおず,ひらひら,わくわく,どきどき,ばたばた,にこにこ,しばしば,そろそろ,まじまじ,おいおい
"['\u3000若者は薬瓶を楚々とした動作で王様の眼前に差し出します。王様は子どものように目をきらきらさせて叫びました。\n', '\u3000若者を見送る娘の顔はやはり世界一醜い顔でしたが、それでもそこに浮かんだ笑顔は世界で一番幸せそうに、きらきらと輝いておりました。\n']",['\u3000そしておろおろと臣下が心配する中、ふうと大きなため息をついたのです。\n'],"['\u3000若者はてーぶるに肘をつきながらくすくすと可笑しそうに笑って娘にも席を勧めました。\n', '\u3000若者もそれに付き合ってうぅむと唸っていましたが、やがてぴんと指を立ててくすくすと笑い出しました。\n']",['\u3000そのやりとりをびくびくしながら見ておりましたのは世界で一番醜い娘です。\n'],['\u3000そのようなことにうだうだと頭を痛めている娘に、しかしある日とんでもない転機が訪れました。\n'],['\u3000――びびる娘を尻目に、しかし王様はふらふらとした足取りで後退りし、すとんと玉座に腰を落としました。\n'],['\u3000もちろんそれは口からでまかせに決まっております。しかし若者はさらに面白おかしい逸話を並べ立て、王様の興味をがしがし引いていきます。\n'],['\u3000おずおずと娘はうなずきました。\n'],"['\u3000ふと、娘の目の前を一匹の黒い揚羽蝶がひらひらと飛んでまいりました。\n', '\u3000例えばある日教会の庭を掃除していた娘は、蜘蛛の巣に引っかかった大きな黒揚羽を見つけ逃がしてあげました。ひらひらと青空の遠くへ飛んでいく揚羽蝶を見送って娘は、\n']",['\u3000謁見の間に着いて早々、王様はわくわくとした顔で二人にたずねました。\n'],['\u3000他にも極彩色に彩られる南の海の冒険譚や恐ろしくも魅力的な砂漠の王国のお話、あるいは可愛らしいお姫様の数奇な人生の物語に、娘は年頃の女の子らしくどきどきと胸を高鳴らせました。\n'],"['\u3000不思議がるその顔は飛んでいる鳥もばたばたと落ちるほど醜くおぞましいものでしたが、目の見えない若者にとってはなんら気にすることでもありませんでした。\n', '\u3000娘の顔があらわになると、なんてことでしょう。その場にいた多くの役人・貴人たちは次々に悲鳴を上げてばたばたと卒倒していきました。顔を見せたそれだけで周囲は阿鼻叫喚の地獄絵図です。\n']","['\u3000悩める娘にしかし若者はにこにことのんきに話しかけます。\n', '\u3000若者はそう言ってまたにこにこと笑いました。\n', '\u3000若者は始めて会った時と少しも変わらぬ笑みをにこにこと浮かべています。\n']",['\u3000もちろんうっかり顔を見せると逆にしょっくのあまりにひきつけを起こされてしまうこともしばしばでしたが。\n'],['\u3000せっかく見つけた世界一醜い娘もなかなか身篭らず、単調な毎日にそろそろ飽き飽きし始めていた王様でしたので、嬉々として二人――世界一醜い娘と世界一美しい若者を呼び寄せました。\n'],['\u3000薬瓶をまじまじと見ながら娘は改めてしみじみと呟きました。\n'],['「おいおい。無視するなって」\n']
