けたとこ,へっちゃら,からこそ,はっきり,うしたら,ずかしく,ふらうじゃ,ことだっ,かったら,べたくら,たらすた,するふら,しなかっ,かったか,ふらうと,だくさん,からぼく,だったか,しゃってく,たっぷり,ことくら,がたくさ,ことがし,くったら,ふらうは,うとする,しながら,べたこと,ぼくのさ,すること
['「それだけどな、東の森を抜けたところに、廃城があるだろう。そこに魔女が住み始めたらしい」'],['「泣かなかった。膝小僧をすりむいてもへっちゃらだった」'],"['その雪があるからこそ草木は芽吹くのだと。', '雪があるからこそ大地は潤い、春に花が咲き乱れるのだ。', 'それを知っているからこそ、私は冬という季節が嫌いではなかった。']",['半人前である私たちは四季がはっきりとした国に派遣されるのが通例となっていた。'],"['「ぼくと友達になって、そうしたら泣けるかもしれない」', '「本を読んだんだ。そうしたら、基本的に涙が出るのは三ぱたーんに分けられるんだって」', 'いったい、どうしたらいいのだろう。そう思っていると私はとあることに気がついた。', '\u3000そうしたらまなでぃーるの人たちはきっと君の友達になってくれるはずだから、']",['それがとても恥ずかしくて悲しいことだと気がついた。'],['「そんなことを言われても私はふらうじゃないから分からないよ」'],['それはとても楽しいことだった。'],['「……あの、良かったら私の友達になってください」'],['「でも、好きだからと言って、かき氷を食べたくらいじゃむせび泣いたりはしないね」'],['かくいう私も春をもたらすため、地上に降りるが、雪を溶かすのに難儀する。'],['練乳と苺しろっぷをたっぷりかけるのがぼくの正義、と自慢するふらう。'],"['私はそれを美味しそうに食べるふりをしたが、正直、あまり味がしなかった。', '一応、ふらうの家の扉を叩いたが、なにも物音はしなかった。']","['雪の魔女の正体が分かったからではない。', '雪の魔女の正体が分からなかったからだ。']",['冬の精霊のふらうと仲良くなったからだよ、とは言えなかった。'],['「色々な国の冬を担当したけど、日本が一番好きかな。冬のいべんとが盛りだくさん。知っている？日本人は一二月の二四日に異教徒の創始者の誕生日を祝って、その一週間後には、神社に行って土着の神様にお祈りを捧げるんだ」'],"['だからぼくと友達になったなんていわない方がいいよ、と彼女は言った。', '\u3000だからぼくは悪役になってわざと負けてあげたんだ。']","['私は友達を作るのが苦手だったから、他の子と握手などあまりしたことはない。', 'ひんやりとした冷たい手だったけど、とても心地のよいさわり心地だったからだ。']",['「春の精霊様は我々の恩人です。なんでもおっしゃってください」'],['練乳と苺しろっぷをたっぷりかけるのがぼくの正義、と自慢するふらう。'],['「冗談だよ、冗談。でも頼んであげることくらいはできるよ」'],['\u3000君にぼく以外の友達がたくさんできるはずだから――」'],['「じゃあ、ふらう。どうして他の精霊が泣いていることがしょっくなの？」'],['泣くったら。'],"['とふらうは言い切るので、私はいったん家に帰ると、とっておきのものを用意した。', '勢いよく挙手するかのように言うと、ふらうはたじろぐ。', 'ふらうは偉そうに言う。', 'それくらいのことをふらうはしてしまったのだ。', 'ふらうはひとり、とらんぷを始める。', 'ふらうはひとり、幸せな気持ちに包まれながら、永遠の冬の国を楽しんでいた。', 'ふらうはその姿を見つけたとき怒った。', '「そうかな。でも詭弁でもいいよ。ふらうは泣くから」']",['\u3000君はいろいろと手段を尽くしてぼくを探そうとするだろうけど、それはやめてください。'],['腕をぐるぐる回しながら、'],['「だってお母さんのご飯を食べたことがないんでしょう？お父さんにおぶってもらったことがないんでしょう？」'],['\u3000だからまなでぃーるの一件はぼくのささやかなお礼。気にしないで。'],['\u3000それはぼくの本意ではないし、ぼくの意志に反することだからね。']
