ケラケラ,コロンコロン,ダッダッ,チリチリ,パチパチ,ピーピー,コトコト,サラサラ,ビリビリ,ガサガサ,キラキラ,ブツブツ,トクトク,シトシト,ボリボリ,ピクピク,ジャブジャブ,パラパラ,ビュービュー,ザーザー,チカチカ,ポロポロ,スルスル,ガタガタ,パタパタ,ピカピカ,バリバリ,ポツポツ,キョトキョト,チラチラ,ニコニコ,シュルシュル,ダダダダ
"['ゆかこさんはおかしくなってケラケラ笑い出しました。どうにも笑いが止まりません。\n', 'ケラケラケラ、カランポロンカラン♪\n']",['クククククッ、コロンコロンポンッ♬\n'],['ゆかこさんが作業をしている山の麓から、ダッダッダッとトラクターの音が響いてきました。\n'],['チリチリと小さく燃えながら溶けていった黒い霧の中から、緑の｜蔦《つた》が生えてきました。\n'],['パチパチパチ\n'],['｜雛《ひな》たちがピーピーチュクチュクと｜餌《えさ》をねだります。\n'],['ジャッジャッジャ\u3000コトコトコト\n'],['ゆかこさんはカップの中にサラサラと光の粒を集めていきます。\n'],['すべてをビリビリと震わせる、空気砲のようなものすごい音がしたかと思うと、\n'],['ガサガサガサ\u3000ジャージャブジャブ\n'],"['朝の光が町全体をキラキラと眩しく包んでいます。\n', 'ゆかこさんは降り注ぐ初夏の日差しをギュッと掴んで、お嫁さんのお腹にキラキラと投げかけます。\n', '水を張った田んぼの水面が、苗と一緒にキラキラ｜瞬《またた》きます。\n', 'ゆかこさんが空に飛びあがると、海の近くの港の方にキラキラと｜煌《きら》めく光の渦がありました。\n', '七夕飾りに、夏の宵、星がキラキラ光ってます。\n', '夜空の星たちは、キラキラとさざめきながら報告を聞いて喜んでいましたよ。\n', 'ゆかこさんの作ったネックレスは、キラキラと青白く輝いていましたよ。\n', '日差しが戻って来た水色の空に、キラキラと輝いて伸びていっているようです。\n', 'すると虹色の光がキラキラと屋台の周りに溢れます。\n', '群青色に暗さを増してきた町の空にクリスマスの明かりがキラキラと輝き始めました。\n', '雨上がりの空の上、虹が町の人たちをキラキラと微笑みながら見守っていました。\n']",['そして笑ったり頷いたりしながら、ブツブツと口の中で祈りを重ねがけして行きます。\n'],['トクトクトク\n'],"['またシトシトと雨が降り始めました。\n', 'シトシトと降り続く雨が庭の土や田んぼを黒く染めていきます。\n']",['ゆかこさんは、ボリボリと｜煎餅《せんべい》を食べ終わると、熱いほうじ茶をフーフー吹きながらズズッとすすって飲みました。\n'],['ひげをピクピクさせて笑い合うと、一緒にお星さまに報告に行きました。\n'],['ガサガサガサ\u3000ジャージャブジャブ\n'],"['ゆかこさんは金木犀の花を一掴みすると、娘さんの身体にパラパラとふりかけます。\n', 'ヒューーーードンッパラパラパラ\n', '静かに増えてきた雨の雫が、屋根にあたってパラパラと音を立てます。\n', 'ザーザーザー\u3000パラパラパラ\n']","['太陽と風たちが協力して、キラララビュービューと頑張りましたよ。\n', '\u3000ビュービューと吹いていた風が止んだ朝、ゆかこさんは綿入れの｜半纏《はんてん》を着て神社の境内に出てきました。\n']","['ザーザーザー\u3000パラパラパラ\n', 'その花をザーザー降りの雨の中、見に来る人もいるのです。\n']","['「ふうー、い～気持ち。海がチカチカ｜瞬《またた》いて、私を呼んでるわ。」\n', 'そうしてチカチカ｜瞬《またた》いて御礼を言ってくれましたよ。\n', '高い塔のてっぺんでチカチカ瞬いている赤い光をゆかこさんは空の上から｜眺《なが》めます。\n', '「杉の木、｜檜《ひのき》、花粉の木。すべてのチカチカ花粉よ集まりなさいっ！」\n', 'ゆかこさんがそう言うと、人に害をなすチカチカ花粉が渦を巻いて集まり始めました。\n']",['庭の満開の山茶花が、ゆかこさんの言葉に頷いた途端に花びらをポロポロとこぼしました。\n'],['水の上に座ったゆかこさんはスルスルと滑り台のように川を下って行きました。\n'],"['夏の風邪がバッグの中をガタガタッと揺らしましたよ。\n', '遠雷のように聞こえる電車の音が、ガタガタと川を渡って\n']",['若奥さんのスカートも、笑顔と一緒にパタパタ揺れます。\n'],['「子ども達も葉っぱもピカピカの一年生ね。」\n'],['バリバリと空気を震わせて火の粉が地上に降り注いでいきます。\n'],"['ポツポツと降り始めた雨粒をゆかこさんが弾いていきます。\n', 'ポツポツと水玉が下りてきます。\n']",['瞬く間の出来事で、鳥居の下で重田さんはキョトキョトしています。\n'],"['そのチラチラと見え隠れする明かりを見ながら、ゆかこさんは改めて新年の誓いをしたのです。\n', '少し薄暗くなってきた家々の縁側で、仏様を迎える火がチラチラと庭の木々の間から見えています。\n']",['慣れない着物姿で懸命に階段を登る様子を、後ろからついて来ているおばあちゃんたちが、ニコニコと笑って応援しています。\n'],['青白い毛糸のマフラーがシュルシュルと音をたてて伸びていきます。\n'],['ダダダダダとトラクターの唸る音がして、おじいさんが田んぼの土をうがしていきます。\n']
