たたまろ,わなかっ,すっかり,はっきり,からたぶ,ころだっ,かったら,とっくに,だったか,かりする,ぶかだっ,すっきり,うとする,しながら
['「靴もないのに、家にも帰らず、こんなところでまっちを擦ってあたたまろうとするような、かわいそうな身の上の子が、笑顔で、一生懸命に、まっちを売っていたんだ」\n'],['「ああ、怖い、怖い。死んでまで笑ってるなんて、ほんと、怖い。そうだ、あんまり怖いから、はやく忘れちまおうと思ったんだ！\u3000あの子は、きっと頭がおかしかったに違いないぜ。みんなそれを感じて、だから買わなかったんだよ」\n'],"['\u3000色んな人が、好きなことを、好き勝手に言うものですから、『人食いのばけもの』はすっかり有名になってしまって、まだその姿を見たことがないような人にも、はっきりと思い描けるようになってしまったのです。\n', '\u3000あわれな女の子の死体なんか、すっかり忘れてしまったみたいです。\n']","['\u3000色んな人が、好きなことを、好き勝手に言うものですから、『人食いのばけもの』はすっかり有名になってしまって、まだその姿を見たことがないような人にも、はっきりと思い描けるようになってしまったのです。\n', '「うん、だんだん、記憶がはっきりしてきたぞ。そうだ、ひとごみの中で、まっちを売ってたんだ。でも、誰にも買ってもらえない。一年の終わりの夜に、こんなこどもが、夜遅くまで、一人でまっちを売ってたんだぜ？\u3000きっと温かい家も、優しい家族もなかったに違いない。……そうだ、そうだ。だから俺は、ひと箱ぐらい、買ってやろうと思ったんだ。でも、やめたんだっけな」\n', '\u3000記憶にひっかかっていたものをはっきり思い出せて、すっきりしたのでしょう。\n']",['\u3000だからたぶん、親切な『だれか』が、街のみんなの願いをかなえようとしたのでしょう。\n'],['「そうだ。きっと、悪魔に違いない！\u3000よかった。声をかけていたら、地獄に引きずり込まれるところだったかもしれない！」\n'],['「……だから、ばけものに襲われたくなかったら、夜はきちんと早く寝ること。それから、あんまり、ぜいたくなおもちゃをねだらないことだよ。ぜいたくばかりすると、『人食いのばけもの』がねたんで、お前を食べに来てしまうからね」\n'],['\u3000彼らの頭の上には、とっくに一年で一番最初の朝日がのぼっていました。\n'],['「なんでだったかなあ……うーん……ああ、そうだ！\u3000思い出した！\u3000この子は、人に突き飛ばされたり、馬車に轢かれそうになったりしながらも、一生懸命、笑顔でまっちを売ってたんだよ」\n'],['「……だから、ばけものに襲われたくなかったら、夜はきちんと早く寝ること。それから、あんまり、ぜいたくなおもちゃをねだらないことだよ。ぜいたくばかりすると、『人食いのばけもの』がねたんで、お前を食べに来てしまうからね」\n'],['「まあまあ。かわいそうな子さ。見ろ、靴だって、ない。……ああ、そうそう。思い出した。ずいぶん、ぶかぶかな靴を履いていたんだ。あれはきっと、誰かのお下がりに違いないぜ。きっとぶかぶかだったから、脱げたか、盗られたか、したんだろ。かわいそうになあ。こんなかわいい子が」\n'],['\u3000記憶にひっかかっていたものをはっきり思い出せて、すっきりしたのでしょう。\n'],['「靴もないのに、家にも帰らず、こんなところでまっちを擦ってあたたまろうとするような、かわいそうな身の上の子が、笑顔で、一生懸命に、まっちを売っていたんだ」\n'],['「なんでだったかなあ……うーん……ああ、そうだ！\u3000思い出した！\u3000この子は、人に突き飛ばされたり、馬車に轢かれそうになったりしながらも、一生懸命、笑顔でまっちを売ってたんだよ」\n']
