どきしな,がっかり,けたこと,だったら,わなくっ,うしたら,しくいら,かったか,たらしく,さっそく,ふっくら,いがする
['\u3000どきどきしながら、おーぶんを開けます。'],"['\u3000白雪姫がとても申し訳なさそうに謝りました。魔女に化けた王妃様はがっかりしました。', '\u3000がっかりするやら悲しいやらで、王妃様は涙が出てきました。', '\u3000どあをのっくしようとした王妃様の頭に、ぜりーを食べられなかったときの、白雪姫の申し訳なさそうな顔が浮かびました。食べてくれなくて、がっかりしたことを思い出しました。', '\u3000あの時どうしてあんなにがっかりしたのでしょう。']",['\u3000そして王妃様が普通の美味しいりんごのけーきと、毒りんごのけーきを持って出掛けたことも知り、慌てて後をついてきていたのでした。'],['「だったらなんとかしてりんごを食べてもらいましょう」'],['「今度は食べてもらわなくっちゃ」'],"['「どうしたら食べてもらえるかしら」', '「そうしたら、またお作りになっては？」']",['\u3000白雪姫が毒りんごを食べなかったからでしょうか。死ななかったからでしょうか。王妃様が世界で一番美しくいられなかったからでしょうか。'],"['\u3000白雪姫が毒りんごを食べなかったからでしょうか。死ななかったからでしょうか。王妃様が世界で一番美しくいられなかったからでしょうか。', '\u3000白雪姫が毒りんごを食べなかったからでしょうか。死ななかったからでしょうか。王妃様が世界で一番美しくいられなかったからでしょうか。', '\u3000白雪姫が毒りんごを食べなかったからでしょうか。死ななかったからでしょうか。王妃様が世界で一番美しくいられなかったからでしょうか。', '\u3000一生懸命に苦労して作ったぜりーを、食べてくれなかったからでしょうか。']","['\u3000白雪姫がそう言って笑いました。前の王妃そっくりの綺麗な笑顔です。けれど王妃様は憎たらしく思いませんでした。自分をみじめに思いませんでした。', '「でもわたくしは白雪姫に冷たくしてきました。憎たらしく思って殺そうとしました」']","['\u3000王妃様はさっそく作って持っていきました。', '\u3000王妃様はさっそく作って持っていきました。']",['\u3000今度はふんわりふっくらと膨らんだ、とても美味しそうなりんごのけーきが出来ています。王妃様は喜んで、白雪姫のところに持っていこうとしました。'],['「大嫌いなりんごのにおいがするわ。ごめんなさい、これも食べられないわ」']
