うところ,けたとこ,じめたか,ばらくす,だったら,すっかり,ふさわし,はっきり,はたくさ,うずうし,とろうと,むしゃむし,しなかっ,うとしな,いそうだ,くどころ,かったか,だったか,がくしゅっ,すっきり,からだっ,じたばた,びかけた,うとする,しながら,すいたっ,からずっ,すること
['\u3000やっと気持ち良い眠りに入ろうというところで、仔犬の意識は眠りから遠ざかってしまった。\n'],['\u3000土などで汚れていたので洗ってやろうと水を手ですくい仔犬にかけたところ。\n'],['「るんるんが産まれてから身体作りはじめたから、できるまでに時間がかかったのよ。仕方ないでしょ。もうちょっと待ってれば迎えに行ってあげたのに」\n'],['\u3000しばらくすると、仔犬の身体が動きはじめた。\n'],['\u3000仔犬が眠る前までのことが、夢だったらどうしよう。\n'],['\u3000すっかり醜い亡骸となった仔犬を胸に抱いて、少年は城へ移り住むことになった。\n'],['\u3000王として成長した彼は、この国を治めるにふさわしい立派な王だと称えられるほどになった。\n'],['\u3000少年の耳がとらえたのは仔犬の鳴き声とはまるで違うはっきりとした人の言葉だ。\n'],['\u3000屋敷にはたくさんの使用人が仕え、多くの人が少年と一緒に生活している。\n'],['「相変わらず、ずうずうしいよね、もあは」\n'],['\u3000そして、満腹になった仔犬はゆっくり眠るために心地よい姿勢をとろうとした。\n'],['\u3000すると仔犬はがぶっと勢いよく口を閉じ、むしゃむしゃと数回噛み、あっという間に飲み込んだ。\n'],['\u3000そして、待つことがそんなに大変なことだとは思いもしなかったのだ。\n'],['\u3000なかなか洗おうとしない少年に焦れた仔犬が、たらいの淵を叩こうと前足を振り下ろした。\n'],['\u3000ずっと見ていたいくらい仔犬の踊る様子は楽しかったが、お腹をすかせたままでいさせるのはかわいそうだったのだ。\n'],"['\u3000ぴょんぴょん跳ねてみるのだが、膝に届くどころか、着地の時に少年の足の甲を踏み外し転んでしまう。\n', '\u3000しかし、少年はそんなことに気付くどころではなかった。\n']","['「自分でできることは自分でするって言ってなかったか？」\n', '「自分でできることは自分でやるわ。まぁ、そうね。ちょっとしんどかったから、次からは頼むことにするわ」\n', '\u3000屋敷に人は多く、少年は一人ではなかったから。\n']",['\u3000仔犬は特別だったから。\n'],['\u3000仔犬がくしゅっとくしゃみをしたので、風邪をひいたのかも知れないと新しい布でくるみ直し腕に抱いてやった。\n'],['「すっきりしたわ。ありがと」\n'],['\u3000少年の手が止まってしまったからだった。\n'],['\u3000心配でそう告げたが、仔犬はなおもじたばたしながら少年にむけて噛みつくように歯をむいて訴えた。\n'],"['\u3000少年は恐る恐る仔犬に呼びかけた。\n', '\u3000どうしたのだろうと思い、少年は仔犬へ呼びかけた。\n']","['\u3000息を引き取ろうとする王へもあは約束をした。\n', '\u3000仔犬は身体を揺らし、何度も少年の顔へ足裏を打ちつけようとする。\n']","['\u3000それは、仔犬を見下ろしながら、さっきまで仔犬が食べていたものと同じぱんを頬張っている少年の膝だった。\n', '\u3000心配でそう告げたが、仔犬はなおもじたばたしながら少年にむけて噛みつくように歯をむいて訴えた。\n']",['「そうよ。で、るんるん、お腹すいたってば」\n'],"['\u3000だからずっと生かされているのだと、少年は知っていた。\n', '\u3000それからずっと少年はここに暮らしているのだ。\n']","['\u3000少年の家は大きいだけに食べ物にも苦労することはない。\n', '\u3000しかし、少年の口は満足に言葉を発することはできそうにない。\n', '\u3000どうすることもできないなんて。\n']"
