うところ,からこそ,すっかり,しなこと,ころから,しなかっ,かったか,だったか,ことから,うとする,ことすら,すること
['\u3000甥を信頼し、安心しきっている王さまの言葉に娘は何やら思うところがあるようでした。\n'],['\u3000王さまもどこの誰とも知れない相手だからこそ、気軽に妻とすると言ってしまったのでしょう。口がきけないとは言え、人魚の妹に気付かなかったのは、本当に結婚する気などないからに他ありません。\n'],['\u3000王さまがお妃さまとのことですっかり忘れ去ってしまった金の髪の娘。\n'],['\u3000言われてみれば、娘の言う通りおかしなことばかりでした。\n'],['\u3000周りに船や島は見えませんが、泳いでこられるところから来たのだろうと若者は思いました。死ぬかもしれないという恐怖で、相手が魔物かどうかなど若者の頭にありませんでした。\n'],"['「あの子の弔いか・・・。それ、いいわねえ。いいわ。いいわ。それをしてくれるなら、あなたを殺さないで陸まで運んであげる。行く場所もない船の上からあの子は消えてしまったというのに、あの男は探そうともしなかったわ。船から落ちたことなんて考えもしなければ、あの子のことなんて何にも見ていなかったのよ。しっかり、あの男にもわかるように弔ってあげて」\n', '「それでも、妃が命の恩人ではないとわからない限り、私は約束を守らなければいけなかった。かと言って、彼女に対する気持ちは強かった。いけないことだとわかっていたが私は彼女を諦めきれず、妃との結婚が整うまでの間に彼女は私の子どもを産むことになった。お腹が大きくなる前に妃には気付かれないように彼女を妹夫婦に預けた。子どもは手元に残せなくても、彼女だけは手元に残しておきたくて、出産後は戻って来てもらった。それがいけなかったのだ。私の近くに居させた為に、彼女を苦しめてしまった。てっきり、私の結婚を見届けて、私に失望して去って行ったと思っていたのに泡と消えるとわかっていたのなら、そんなことをしなかったのに。それどころか、妃との結婚を取りやめてもよかった。命の恩人との約束が大事とはいえ、それで彼女の命を失うくらいなら、私は喜んで約束を反故にしよう。どちらにしろ、命の恩人が彼女だったのだから、約束を破ったことに変わりはないのだがな」\n']","['「彼女とは妃を城に連れ帰った後に出会ってしまった。嵐の中、助けてくれた声しか知らない命の恩人に私は求婚していた。目がさめてから、妃を命の恩人だと思い込んだ私がもう一度求婚した為に結婚するしかなかった。彼女の身元が定かでもなかったから、妃との約束を反故にすることもできなかったのだ。人魚だったのなら、身元がわからないのも無理はなかったのだろう。だが、せめて声が聞けたら、妃が嘘を吐いていたことにも気付けたのだが・・・」\n', '\u3000若者は王が再婚した妃――離宮に集められた娘の一人を我が家に招きました。王妃を家に招くなどとんでもないことですが、城よりも若者の家のほうが海に近かったからです。\n']",['「何をするって、あの子を殺した人間を殺さないはずはないでしょう？\u3000でも、あなたはどこかで見たことがあるような顔をしているのよね。どこだったかしら？」\n'],['\u3000命の恩人であるお妃さまに気兼ねして、王さまは子どもに会いに行けませんでした。妹夫婦もひょんなことからお妃さまの耳に入ってはいけないと、王さまの子どもを安全なところに隠して育てました。ですから、善良な若者も知りませんでした。\n'],['\u3000思い出そうとする人魚の記憶が戻らないことを若者は必死に祈りました。\n'],['\u3000若者は王さまが本当に恩人が人間ではないことすら気付かなかったのか、気になりました。\n'],"['「彼女とは妃を城に連れ帰った後に出会ってしまった。嵐の中、助けてくれた声しか知らない命の恩人に私は求婚していた。目がさめてから、妃を命の恩人だと思い込んだ私がもう一度求婚した為に結婚するしかなかった。彼女の身元が定かでもなかったから、妃との約束を反故にすることもできなかったのだ。人魚だったのなら、身元がわからないのも無理はなかったのだろう。だが、せめて声が聞けたら、妃が嘘を吐いていたことにも気付けたのだが・・・」\n', '\u3000王さまは大臣の娘の一人と結婚することになりましたが、その結婚でも王さまには子どもが生まれません。王さまにできた子どもは離宮に集められた娘たちにあの一年の間にできた子どもだけでした。\n']"
