うところ,すーのた,どきしな,そわしな,がっかり,しなくちゃ,わなかっ,すっかり,くらいそ,さっぱり,つけてく,すーさん,ついたら,さんから,ぽっかぽ,だったか,ぼくだっ,とこから,がらすー,ほっぺた,さんがや,がたくさ,すーだっ,ことする,かったじ,まろうと,らんさら,さっそく,しながら,いそがし,すーはき
['\u3000６本枝の残り１本、きれいな六花(むつはな)にするには１番気を使うところ。'],['\u3000のぅは昨日会ったばかりのすーのために怒ってくれているみたいだ。すーはまた涙が出そう。今度はうれし涙が。'],['\u3000すーはどきどきしながら皆を家に上げる。小さな家は誰も座れないほどぎゅうぎゅうになった。'],['\u3000普段、城の内部にまで入ることのないとなかいさんはちょっとそわそわしながら、そうだそうだと頷いている。'],['「……がっかりされちゃったかな」'],"['\u3000もっともっと彫って彫って、集中しなくちゃいけないんだ。', '\u3000完璧に元にとはいかなくても、ある程度補充しなくちゃならない。']",['「図案はあいが見つけてくれたんだって。届けてくれた審査員さんはそれ以外何も言わなかったから、これから直接お城まで行ってどういうことか聞かせてもらうんだ！」'],"['\u3000あっという間に時は過ぎ、もうすぐ今年も終わろうという頃、すっかり顔なじみになったとなかいさんが浮かない顔でやってきた。', '\u3000ぽっとのお茶が無くなって、お日様が傾きかけるころになると２人はすっかり仲良しになっていた。また会おうねと約束してすーは森を抜ける。足取りも軽く、ふわふわした気分で家まで辿り着いて、いい気分のまま眠りについた。']",['\u3000どのくらいそうしていたのか、眠っていたのか、すーを呼びながら家になだれ込んできた２人にすーは驚いて顔を上げた。'],['\u3000夏の間に頑張って考えたのだ。何故そんなことを聞かれるのか、すーにはさっぱり分からない。でも、返事をした後、差し出されたくしゃくしゃの紙を覗き込んで、すーは心臓が止まるかと思った。'],['「図案はあいが見つけてくれたんだって。届けてくれた審査員さんはそれ以外何も言わなかったから、これから直接お城まで行ってどういうことか聞かせてもらうんだ！」'],"['「すーさん！」', '「そうですそうです。結晶を集めて回ってたら、そういう噂があちこちで囁かれてて。私もすーさんがそんなことするなんて思えません！」', '「すーさんはずっと頑張ってましたよ。図案も一生懸命考えて、いくつも基本を彫って努力なさってました」']",['\u3000思わずほぅってためいきついたら、あっという間に全部飛んじゃった。'],['\u3000動けないすーが戸惑いの声を上げると、しろひげの審査員さんは青い帽子の審査員さんから何かくしゃくしゃの紙を受け取ると、すーの前に広げて見せた。'],['\u3000家の中はぽっかぽかで、ひえひえになった指先やほっぺたがちょっと痒くなるくらいだった。'],['\u3000自分の中では１番の出来だったから、堂々とのぅと競いたかった。'],['「なんで、なんですーの肩を持つんだ！\u3000ぼくは、ぼくだってあんな結晶を彫りたいって思って……図案を拾って、何気なく彫ってみて……全然上手く出来なくて……きっとすーだって同じだろうって思ってたのに、そっくりな結晶を彫りあげて……！\u3000最初から盗み見て練習してたって、思うじゃないか！\u3000それならいっそ失格になってしまえって……」'],['\u3000外で作業していたって、手が少しでも温かいと触ったとこから融けだしてしまう。'],['\u3000となかいさんを待ちながらすーは腕組みをして考える。'],['\u3000家の中はぽっかぽかで、ひえひえになった指先やほっぺたがちょっと痒くなるくらいだった。'],['\u3000しゃんしゃんと来訪を告げる鈴の音が聞こえてきて、そりをひくとなかいさんがやってきた。'],['\u3000そりの上には結晶の入った箱がたくさん積まれている。すーは自分の分の箱もていねいに積み上げて、ふと隣の箱に釘付けになった。そこにはひときわきらきらと複雑で美しい結晶が！'],['「なんで、なんですーの肩を持つんだ！\u3000ぼくは、ぼくだってあんな結晶を彫りたいって思って……図案を拾って、何気なく彫ってみて……全然上手く出来なくて……きっとすーだって同じだろうって思ってたのに、そっくりな結晶を彫りあげて……！\u3000最初から盗み見て練習してたって、思うじゃないか！\u3000それならいっそ失格になってしまえって……」'],['「そうですそうです。結晶を集めて回ってたら、そういう噂があちこちで囁かれてて。私もすーさんがそんなことするなんて思えません！」'],['「でも、去年まではそんなにすごい結晶彫れてなかったじゃないか。それが、急に……」'],['\u3000冬が始まろうとするこの季節は、これから降らせる雪の結晶をどんどん集めなくちゃいけなくて、となかいさん達は大いそがし。'],['\u3000削れた氷はさらんさらんと音を立てて足元にたまって、いつだって手だけじゃなく足も『ひえひえ』だ。'],['「そうですそうです。のぅさんの作品はすばらしいですね！\u3000私、今年からこの仕事に就いたのですが、さっそくあの(・・)のぅさんの作品を拝めるとは思いませんでした！」'],"['\u3000手も指も真っ赤にしながら、自分の技術を磨いてるんだ。', '\u3000なんとか出来上がったのは締切り３日前。緊張しながら結晶を係の人に手渡して、すーはその足で森向こうまで行ってみた。']",['\u3000冬が始まろうとするこの季節は、これから降らせる雪の結晶をどんどん集めなくちゃいけなくて、となかいさん達は大いそがし。'],['\u3000言われてすーはきれいな結晶が詰まったのぅの箱を探してみたが、確かに見当たらない。']
