うところ,めちゃくちゃ,するくら,めーじと,もそうし,さんがさ,からこそ,しばかり,しなくちゃ,じたかっ,けちつけ,たらきり,はっきり,うしたら,ごつかっ,ずかしく,ころだっ,さっぱり,すごくす,うしたか,こんくー,つけてく,ぴらしく,ぶつけた,ちらのた,もろくに,のさうる,ついたら,さんから,のしすた,かったか,とこちら,くさくっ,ついてく,こともた,ひたすら,しくする,うとさく,さっそく,しながら,うだから,かすごく,ばっかり,わないそ,すっごく,かったた,すること
['彼女は露出の多いきゃらなので急な変化もなーと思うところもあったり、\n'],"['めちゃくちゃしんどかったです、すごくすごく悩みました。\n', 'えぇ、もちろんめちゃくちゃ上手い人でも、です。\n', 'めちゃくちゃ上手いぷろの作品を基準とした批評をよく目にします。\n', 'だって、語ってる時ってめちゃくちゃ楽しいですから！\n', '世の中、めちゃくちゃ上手くても、\n']","['これ、びっくりするくらい上手くなるのですよ！\n', 'こんな事をするくらいなら、僕は底辺のままでいい。\n']",['根本的にいめーじと違う気がして一旦破棄します。\n'],['必ずしもそうしなければいけないってのは無いと思っています。\n'],['きぃさんがささっと描いてくれたこの左側のみら様が僕的びんごでした。\n'],"['実在する人間じゃないからこそ素人がばかやってる寒さを減らしてくれてる。\n', 'だからこそ、ぽじてぃぶに、前向きなこのえっせいを書いてきました。\n']",['今回は少しばかり重いお話です。\n'],['見て欲しいならばあぴーるしなくちゃだめだと思うんですよ。\n'],['この目で、脳で、感じたかったのです。\n'],['人様の作品を偉そうにけちつける人が大勢いますが、\n'],['挫折するぽいんとなんて挙げたらきりがありません。\n'],"['まだ３０００文字くらいですけど、今回の方が良いとはっきりと感じます。\n', 'はっきりと言います……物を書くのは膨大な時間が必要です。\n', 'はっきりと言います……めっちゃ大変ですからね！\n', 'はっきりと言ってしまえば規約違反ではありません。\n', 'はっきり言ってしまえば、このさいとに向いていません。\n', '「作者のためにもはっきり言った方がいい\n', 'ですが、はっきりとしている事もあります。\n', 'この日本を代表するくりえいたーの二人を見てもはっきりと分かると思います。\n']",['そんな時はどうしたらいいのか……簡単です。\n'],['ちょっと装備がごつかったのですまーとにしましたが、\n'],['僕は元々は恥ずかしくて裸体を描いた事がありませんでした。\n'],['おっと、そうだ、忘れるところだった！\n'],['で、結果から言いますと……さっぱり判らなかったです！ｗ\n'],['めちゃくちゃしんどかったです、すごくすごく悩みました。\n'],['元ねたがごとびき岩ですからそうしたかったのです。\n'],['県のこんくーるで賞を頂いた事も何度かあります。\n'],['言葉は自身に返ってきます、気をつけてください。\n'],['子供らしく、可愛らしく、らぴらしく……。\n'],['ぶつけたり、延々吐き出し続けたり……そして自滅してく。\n'],['こちらのたぐ、とても利用者の多いたぐでして、\n'],['なので、お絵描きもろくに出来ませんし、執筆も左手だけでやってます。\n'],['いめーじで言いますと、てぃらのさうるすのような姿勢の生物ですね。\n'],['ぽーずが思いついたらどのあんぐるで見せるか……、\n'],"['好きな絵描きさんから、全く違う画風の人まで色々です。\n', 'りある系が描きたいならでっさんからでいいけど、\n', '更にそこから派生し、岬林守さんかられびゅーを頂きました。\n']",['結局一番右側のしすたー系な感じに落ち着きました。\n'],"['今となって考えてみると、この評価は有り難かったかもしれません。\n', '嬉しかったからってそんな夢中になれるものってあります？早々ないですよね？\n']",['その前に、ちょっとこちらを御覧ください。\n'],['迷うことなくさくっと完結させたのです。\n'],['僕には【本物のふぁん】がついてくれたから、それが僕の誇りです。\n'],['辛いことや大変なこと嫌なこともたくさんあるけど、\n'],"['しかも、ひたすら地味な作業を黙々とこなさないといけません。\n', 'まずは、ひたすら他人様の絵を見ました。\n', 'その作者は【RTしたら読みに行く】たぐの付いたついーとをひたすらRTしてたのです。\n', 'ひたすら酷評ばかり並べても相手には伝わりません。\n', 'ねがてぃぶな人はひたすら悩んで悩んで自滅して行きます。\n', '創作する人はひたすら悩んで悩んで作り上げます。\n']",['もっと上手く、面白く、楽しくするために。\n'],['そりゃそうですよね、これが出来ちゃうとさくらだらけになってしまい、\n'],['さっそく本題へと行きましょう。\n'],"['みんな試行錯誤しながら切磋琢磨しているんですよ。\n', '自分が失敗を繰り返しながらも進んでいる事を知り、\n', 'どうすれば良くなるかを毎回考えながら、色々試しながらやってるんです。\n', '僕は言葉を知らない人間なので苦戦しながら書いてます。\n']",['「大変そうだからやめようかな」って思った貴方、思い出してみてください。\n'],['正直、今回の話は書くかすごく悩みました。\n'],"['こればっかりは苦手なので……。\n', 'こればっかりは難しい問題なので今は置いておきましょう。\n']",['ぷろっと、ねーむなんて一切使わないそうですし、\n'],['これ、ものすっごくそうだと思います。\n'],['癖がつくほど描いていなかったため手癖が無かったのです。\n'],"['形にすることなく、です……それってすごく勿体無いですよね？\n', '口にすること、語り合うことで生まれる物語も沢山あります。\n']"
