どきしな,からうろ,くださっ,はっきり,ぶらうざ,ぺっとぼ,はたくさ,ことだっ,ばっさばっ,がりのそ,もこちら,わししな,どろくに,たっぷり,するとこ,すくする,ついてく,ひたすら,からこう,すること
['\u3000内心どきどきしながら作者様にめーるを送ります。\n'],['\u3000もうね、目からうろこが落ちまくりです！\n'],"['最後まで読んでくださって、本当に、ありがとうございました。\n', '読んでくださった皆様、ありがとうございます！\n']",['地図の目的は、はっきりしています。\n'],"['\u3000かく言う私も、地図を送りつけるべく作者様にめーるを出すその日まで、ぶらうざのぶっくまーくから「なろう」小説を読んでいました。「きょうは更新されてるかな？」と思いつつ作品ごとに目次を開いていたのです。でも「なろう」に登録するとぶっくまーくした作品が更新されたら通知があって、直で最新話に飛べますよ？一度使ったらもうぶらうざのぶっくまーくには戻れないくらい便利です。隙間時間にもばいる端末からあくせすしている皆様の状況はよく解りませんけれど。\n', '\u3000かく言う私も、地図を送りつけるべく作者様にめーるを出すその日まで、ぶらうざのぶっくまーくから「なろう」小説を読んでいました。「きょうは更新されてるかな？」と思いつつ作品ごとに目次を開いていたのです。でも「なろう」に登録するとぶっくまーくした作品が更新されたら通知があって、直で最新話に飛べますよ？一度使ったらもうぶらうざのぶっくまーくには戻れないくらい便利です。隙間時間にもばいる端末からあくせすしている皆様の状況はよく解りませんけれど。\n', 'ＰＣでお読みのかたは、挿絵をくりっくするとぶらうざの別たぐが開きます。\n', '\u3000それから資料を片手に（＝ぶらうざの別窓を開いて）時代小説を読むようになりました。\n', 'うちのＰＣのぶらうざで見る限り、挿絵は600×600 ぴくせるまでならそのまま表示されるようだ。\n']",['ぺっとぼとる直飲みで、頭わしわししながら読んでます！\n'],['\u3000展望台の案内板とか観光地のぱんふれっととか、場所によっては街中にも、「絵地図」はたくさんあります。ぐぐれば一発ですし。見ているだけで面白いし、自分で地図を作るならとても参考になります。\n'],['白地図を使うということは、線をとれーすして白地図を作るということだったのです。\n'],['\u3000早速、手持ちの画像そふとに放り込み、ばっさばっさと切り抜いてからさいずを合わせます。\n'],['\u3000通りすがりのそこのあなた！\n'],['でも必ずしもこちらの求める情報が得られるとは限りません。\n'],['ぺっとぼとる直飲みで、頭わしわししながら読んでます！\n'],['思い返しても謎なのですが、今まで文章などろくに書いたこともないのに。\n'],"['\u3000もちろん、地図を作るためにまず風景画を、などと言うつもりはありません。それは画家やいらすとれーたーなど「ぷろ」の仕事です。むしろ地図の印やあいこんを小さな小さな絵で描く感じ。手作り感たっぷりの暖かな地図になります。\n', 'さすが専門家、詳しい説明と現地の情報がたっぷりですね。\n']",['\u3000白地図には境界線しか描かれていないのですが、拡大や縮小をするとこの線が見づらくなるのです。\n'],['この場合、見やすくするためには若干の工夫が必要になりますけれど。\n'],['もれなく地図がついてくるところが何よりも素晴らしいです。\n'],['ひたすら海岸線をなぞって線をひきます。\n'],['昔からこういうのは得意なのさ！\n'],['この段になると、専門の先生をお呼びすることになります。\n']
