ガクラン,プルツー,サーカス,ハッヘラ,ハッキリ,マザコン,フルコン,ブラスタ,コンピュー,ブルゼー,クーパー,サブボー,フルブス,ブルブリ,コントロ,ブライガ,ズタボロ,ドタイガ,コンピコ,プラブー,ブルドー,ブルトー,グリプス,ゲーブル,コロンブス,ブルオー,スラスタ,キーワー,プラグス,サングラ,イラビュー,ガッチリ,スッキリ,スカウト,キーパー,ハッピー,ペックダ,ボクサー,カップル,クニャクニ,ウロスタ,ツートッ,ソロジー,ワーアップ,クスワー,ランブル,ブースタ,シャッフル,バッチリ,オタクタ,ピースク,ブラコン,タッグチ,ドーパー,ランクス,クラスタ,サンドロ,ワイドシ,スクラン,フカスタ,ザクレロ,ピーコク,ブイツー,スーパー,スカイラ,コンゲー,スクリュー,テクノロ,ツーオー,ノコギリ,サーチラ,プラカラ,テクトボ,ギーバリ,パープル,グスペッ,ボトムズ,コウモリ,スクトッ,クスキー,カラフル,ランダッ,ドークス,キロメー,ランドシ,クスキュー,メチャクチャ,ランサー,ブーメラ,ワープカ,ガッカリ,ブストー,ハラドキ,オートボ,ブルクラ,スライガ,ノタウロ,コンバッ,キークラ,ドバスタ,サッパリ,ブルメー,ヒッキー,クチャカッ,ガチャガチ,クスバッ,ブルダッ,ヒートロ,タカトク,ギーパッ,パックス,ホットロ,ポリキャッ,パースラ,ピープル,コンパチ,コンプリ,トーチカ,ノータッ,バラタッ,ランドク,メキシコ,クラウダ,シナプス,ボリノー,プルバッ,ブリザー,ポップス,サーグラ
2,8,4,4,3,1,1,13,24,5,2,1,1,2,26,16,2,1,1,2,1,1,2,3,1,3,2,2,3,2,2,1,1,2,3,17,1,1,7,5,1,1,4,64,1,3,16,39,1,1,4,1,1,4,2,1,9,1,25,1,9,1,1,202,2,6,4,1,1,1,2,1,4,1,7,3,30,2,4,1,1,2,2,2,2,1,19,2,4,4,2,1,1,1,4,4,1,5,10,2,6,3,2,6,1,1,2,10,12,3,2,9,5,2,3,1,5,2,1,4,1,1,1,3,5,2,5,1,1
