辛い
"['長い間ぷらいばしーの無い、避難所に居続けるのは精神的にかなり辛いものだ\n', 'はずれを引いた場合、かなり酷い代物になるが、使えないかと言われればそんな事は無いが、常用は辛い\n', 'いじめが表面化し辛い理由でも有ろうな？\n']"
