トースタ,ハッキリ,ワナビク,コントロ,キーワー,スカウト,ペットボ,クラスタ,ガリボリ,タッパー,ランクイ
['\u3000餅をオーブントースターに並べながら言うと、天聖子さんが半眼でこっちを見ている。\n'],"['\u3000ハッキリと聞こえた。\n', '「ああ、漢字が多くて、内容が今一わかりづらいというか……ハッキリ言っちゃうと、なうろうで受けなそうな題名よね！」\n', '\u3000それは言われると思った。そろそろ、言葉を濁さずにハッキリ言った方がいいか。\n', '「ハッキリ言うなら、エタらせたことで文句いう読者は、作者の作品が書籍化したとしても買うことはないです。書籍化、小説家を目指す人にとって本を買わない読者は本当に必要だと思いますか？\u3000本物のファンは肯定的に受け止めて応援して、本も購入してくれます。コメントで批判や罵倒してくる読者は、それが書籍化されても絶対に買いません。なら、どっちを優先するかなんて決まりきっていますよ」\n']","['［＃中見出し］ワナビクラスタ［＃中見出し終わり］\n', '「ねえ、ワナビクラスタって何？」\n', '「今回話題になったワナビクラスタというのは、小説家になうろうに投稿している小説家志望の人たちの集まりです。ラインで繋がっているグループのようですね」\n']",['「でも、そのおかげで妄想力が鍛えられましたからね。こんな話があります……某有名な国民的RPGゲームが好きでして、子供の頃それを父が買ってくれたのはよかったのですが、私には兄がいたのですよ。ゲームをする権利は兄が一番というのが世の中の｜理《ことわり》ですので、私はいつも兄がやるのを後ろで見ているだけでした。だが、そんな中でも兄は私にコントローラーを譲ってくれる時があったのです」\n'],"['「それがあるのですよ。まず題名に入れるキーワードの存在です。今から上げる単語は必ずと言っていいほど、ファンタジー系の題名に含まれていますよ。転生、転移、異世界、無双、チート、ハーレム、ファンタジー特有の職業名、魔王、魔法、魔術、魔物の名前、と言った感じですね」\n', '「ええ、キーワードや傾向はある程度は予想できますが、確実性はありません。そこで私は考えました。ある秘策を！」\n', '「そうですね。内容ももちろん大切なのですが、どんなに中身に自信があっても読んでもらわなければ始まりません。わかりやすく、なうろうの読者が好みそうなキーワードが入っていると効果的なようです。あと語感でしょうか」\n', '「あれって、一作品しか上げてない人だと変更もささっと終わらせられるのですが、多くの作品を上げていると、意外と手間がかかるのですよ。他にも新たに入れなおさないといけない項目や、キーワードがありましたから」\n', '「それにさ、何であんなにしつこく「異世界転生のキーワード入れてませんよ」ってツッコミがくるのよ！\u3000どうでもいいじゃないのよ！」\n', '「まあ、キーワードに関してのツッコミは理由があるのですよ」\n', '「ええ、キーワードには二種類ありまして、そのうちの【登録必須キーワード】というものがあります。Ｒ１５、残酷な描写あり、ボーイズラブ、ガールズラブ、異世界転生、異世界転移の内、当てはまるキーワードを選ばないといけません」\n', '「ええ、キーワードには二種類ありまして、そのうちの【登録必須キーワード】というものがあります。Ｒ１５、残酷な描写あり、ボーイズラブ、ガールズラブ、異世界転生、異世界転移の内、当てはまるキーワードを選ばないといけません」\n', '「ええ、キーワードには二種類ありまして、そのうちの【登録必須キーワード】というものがあります。Ｒ１５、残酷な描写あり、ボーイズラブ、ガールズラブ、異世界転生、異世界転移の内、当てはまるキーワードを選ばないといけません」\n', '\u3000これは作者であれば誰もが一度は目を通しているが、読み専の人は【登録必須キーワード】の存在を知らない人も多いのではないだろうか。\n', '「それって、【登録必須キーワード】設定してないのですよ、異世界転生、異世界転移の。だからジャンル分けしたランキングに乗ることができる訳です」\n', '「へーそうなんだ。って、じゃあ、キーワードに異世界転生とか入れた作品のジャンル別ランキングはどうなるの？」\n', '「前まではランキングクリックしたら、直ぐに総合日間ランキング出たよね。その癖でそのままランキング見る人もいるのかな。うーん、ってことは、初めのジャンル別ランキングに載りたいから、異世界転生、転移のキーワード入れない人がいるってことか」\n', '\u3000単純に入れるのを忘れている人も多いのだが、第三者目線だと「あいつ、わざと異世界転生キーワード入れないで、ランキングに載るつもりだ！」と思う人もいるようだ。\n', '「とまあ、じゃあ異世界転生、転移は必須キーワードで入れない方が、ランキング上位になるんじゃないかと思いませんでしたか？」\n']",['「ええ、それでいいです。あとは運動が盛んな学校でスカウトされた運動部員と学力の差がある」\n'],['\u3000俺はパソコンの横に置いてあったペットボトルの蓋を開けて、お茶を一口飲む。\n'],['「じゃあ、クラスタは？」\n'],['\u3000俺は頭をガリガリボリボリボリと掻いてぼーっと天聖子さんを眺める。\n'],['\u3000栗だけをほじくり出さない。まあ、対策として栗きんとんは大量に作って、タッパーに入れているのだけど。\n'],['「悪役令嬢は確かに人気がありましたが、日間ランキングに現れることはあっても、年間をとれる程ポイントは稼げないといったところでしょうか。何と言うか序盤の伸びは素晴らしいものがありますが、あまり続かないようです。それでも年間１００位以内には結構ランクインしていますから、充分立派なのですが」\n']
