すたしお,するぎり,ひーぶら,だったら,すーじー,さっくす,はらくだ,らんくっ,らんきー,ぷるぐり,どーわい,くだから,ぽりのこ,とろべり,ことから,むしから,ぴーぐり,ふらわー,もろこし,うとする,さっそく,しながら,いらいじ,おいすた,ぷるすい,ぱーぷる
['ぴすたしおぐりーん(pistachio green)\n'],['[cyan]は濃い青色を意味するぎりしゃ語から\n'],['こーひーぶらうん(coffee brown)\n'],"['そんなことはともかく、「ほのか」だったら「ぽーしゃ」とか、「そうし」だったら「そーる」とか、本名の頭文字をもじって付けるといい感じ。\n', 'そんなことはともかく、「ほのか」だったら「ぽーしゃ」とか、「そうし」だったら「そーる」とか、本名の頭文字をもじって付けるといい感じ。\n', 'がーとるーと「は？\u3000教室だったらめっちゃ遠いじゃん」\n']","['（すー・すーじー）\n', '（すー・すーじー）\n', 'すーじー/Susie\n', 'すー・すーじー（すーざん、すざんな）\n']","['さっくすぶるー(saxe blue)\n', 'さっくすはかつて国名だったざくせんのふらんす語読み\n']",['[camel]はらくだの意\n'],['「ふらんくったら冷たーい」\n'],"['（ふぁにー・ふらんきー・ふらにー）\n', '（ふらんく・ふらんきー）\n', 'ふらんきー/Frank\n', 'ふらんきー（ふらんしす・Francis、ふらんしす・Frances）\n']",['あっぷるぐりーん(apple green)\n'],['ぼるどーわいんのような色\n'],['せっかくだから名前で名前をあなぐらむ。\n'],['ねーぷるすはなぽりのこと\n'],['すとろべりー(strawberry)\n'],['公式な場面では使えないことから、家庭的ないめーじを想像したり、家庭的ないめーじから幼い頃からの呼び名をいめーじしたり。まだまだ色々できそうです。\n'],['えんじむしから採った赤色\n'],['ぴーぐりーん(pea green)\n'],['べるふらわー(bellflower)\n'],['[maize]はとうもろこしの意\n'],['\u3000この国では、騎士は男性の花形職だ。伝承まで遡れば女性の騎士もいたようだが、現代それを成そうとする人は相当なきわものであろうと思う。\n'],['ではさっそく使ってみましょう。\n'],['\u3000幼い頃の愛称で呼ばれたふらんしすは赤面しながら、怒る。\n'],"['いらいじゃ(Elijah)\n', 'いらいじゃ/Elijah\n']","['おいすたーほわいと(oyster white)\n', '2018.8.16\u3000おいすたーほわいとの綴りを修正\u3000×oyyster → ○oyster\n']",['ねーぷるすいえろー(Naples yellow)\n'],"['ぱーぷる\u3000/\u3000ぴんく\u3000/\u3000れっど\n', 'ぱーぷる(purple)\n', '帝王の紫衣、貝紫もぱーぷると呼ぶ\n', 'ふくしあぱーぷる(fuchsia purple)\n', 'ちりあんぱーぷる(Tyrian purple)\n']"
