きらきら,こんこん,ぬくぬく,くすくす,じろじろ,いそいそ,もぞもぞ,ごりごり,かさかさ,ぱたぱた,ひらひら,わくわく,ばしばし,じわじわ,そわそわ,きょろきょろ,ぼさぼさ,つるつる,ぺらぺら,がさがさ,にやにや,もくもく,ぴかぴか,そろそろ,ついつい,まじまじ,だらだら,こそこそ,ばらばら,ころころ,うきうき,ふわふわ,からから
"['改めてみると、きらきらと光を反射する石も、細かな銀細工も、とても美しい。\n', '艶やかな朱色の髪がさらりと揺れ、きらきらと輝く金色の瞳が私を見つめた。\n', '先程までの不機嫌な表情は消え、きらきらした目で前を見つめている。\n', '錯覚かもしれないが、いけめん補正も相まってきらきらと輝いて見えた。\n', 'きらきらと輝かんばかりの表情が眩しい。\n']",['こんこん、とくろーぜっとのどあを小突く音と、皇帝さまの声がした。\n'],"['肩まで布団を被ってぬくぬくと温まる。\n', '…結局だらだらぬくぬくとしてしまい、準備をし始めたのはそこからさらに15分経ってからだった。\n']",['それ誤魔化すように露骨に外国人あぴーるをすれば、少し離れたところにいる若い女の子2人組がくすくすと笑っているのが見える。\n'],"['じろじろと皇帝さまを見つめて、ひとつ頷く。\n', '流石にじろじろと見るわけにはいかない部分から潰していこう。\n']",['そしていそいそとこたつ布団に体を滑り込ませた。\n'],['もぞもぞと手探りで枕元にある筈のすまーとふぉんを探しあて、時刻を確認する。\n'],['ひたすらごりごりと削り、ようやく一枚目を削り終えたがこれははずれだった。\n'],['机の上に置いた白い布をかさかさと楽しそうに弄ぶ。\n'],"['彼女の耳が嬉しそうにぱたぱたと動く。\n', '耳は相変わらずぱたぱたと動いているので、どうやら照れているのだとわかる。\n']",['苦く笑いながらその後ろ姿にひらひらと手を振った。\n'],['皇帝さまの反応を想像するとわくわくして、いつもは気にならないはずの、なかなかお湯に変わらないしゃわーをもどかしく思った。\n'],['その顔は彫りが深く、鼻筋もすっと通って、まつげもばしばしに長い。\n'],['嫌ではない。けれどなんだか子ども扱いのような気もするし、じわじわと恥ずかしい。\n'],"['そわそわと期待を隠しきれない様子の皇帝さまに、軽く笑った。\n', '落ち着かなくてそわそわしてしまう。\n']",['最も、皇帝さまはきょろきょろと街並みを見るのに忙しいらしく、意識がいっていないだけかもしれないが。\n'],"['そのまま居眠りをしてしまったのだから、相当ぼさぼさに違いない。\n', '確かめるために自分の頭を触ってみれば予想通りぼさぼさで、まだ少し濡れている。\n']",['あ、爪までつるつる。\n'],['「日本語もぺらぺらだし、すごいですね！僕もあれくらいは身長欲しかったなあ、背が高いと何着ても映えますよね」\n'],['こんびにの袋をがさがさと漁って缶のこーらを取り出し、皇帝さまに手渡す。\n'],['そのくせ、庭園でにやにやと笑いながら花を摘んでいる姿をめいどが目撃したらしい。\n'],['そうしてお互いもくもくと削った。\n'],['おかげでお風呂とといれときっちんがぴかぴかになった。\n'],"['「それじゃあそろそろ行きましょうか」\n', 'ご飯も食べていないし、そろそろ風呂にも入りたい。\n', '「皇帝さま、私そろそろ明日の準備をしないといけないのですが」\n', '「どうだ？そろそろ整ったか」\n', '「そろそろ良い頃合いだろう」\n']","['これがまた優しい顔で微笑むものだから、ついつい胸がときめいてしまう。\n', 'そしてついつい楽なこんびに弁当に手を出してしまうのだ。\n', '事実やましい気持ちしかないせいで、ついつい冷たく返したのだった。\n', '3枚目ともなるとついつい結果を早く知りたくなってしまうのだ。\n']","['肩越しに私の手元をまじまじと見つめる皇帝さま。\n', 'それからまじまじと画面を覗き込み始めたので、流石に恥ずかしくなってなんとか奪い返す。\n', 'そう答えれば、皇帝さまはまじまじと私の顔を観察した。\n', 'まじまじと写真を眺めている皇帝さまに、備え付けられていたびにーるを渡す。\n']",['…結局だらだらぬくぬくとしてしまい、準備をし始めたのはそこからさらに15分経ってからだった。\n'],['しかしそこまで頑なに理由を口にしないなんて、一体こそこそ何をしているのだろうか。\n'],['ぺらりと見せられたすくらっちかーどには、見事にばらばらな数字が並んでいる。\n'],['せめてあとでころころをしなければ。\n'],['うきうきとこーらを楽しみにするその姿は、見ていて大変微笑ましい。\n'],['小さな花びらは光を帯びており、皇帝さまが感想を述べている間も彼を中心に空中をふわふわと舞っている。\n'],['慣れない説明をしていたせいで喉がからからだ。\n']
