いじめた,しくこう,こうしな,しくめー,どたばた,ひっどー,さんがつ,がらこそ,ぐちゃぐち,くっつい,かっこつ,ひっぱり,ばさばし,にやめら,はっきり,がらもり,むかつい,からがち,うとする,ずかしく,しながら,ことごと,がぶつか,ばらすか,とこうし,がってか,するから,さんばり,もこのさ,だったじ,うきさら,はたじろ,のさわや,からもそ,くどうし,もだから,ごきぶり,にこちら,いがはっ,だったら,からだっ,からつい,すごくね,からこん,がちだっ,くさかっ,おーとろ,かたずけ,いらしく,がらすら,きちんとこ,こそうと,めーじと,さくにこ,まろうと,がらのー,するぐら,ついかっ,しとくよ,ほっけほ,からうざ,くっきー,だったか,すらつい,とっぷす,すっげー,にこうし,すっかり,すーぱー,かすぎー,すっぽか,かっぷる,おどけた,おいてく,さんから,がっかり,からくっ,こうから,もわかっ,ごそうと,くらすか,だっつー,たっぷす,ちょろかっ,くねくた,うとぞく,もそうだ,ぶつけた,がらもぞ,とっぷく,とくから,すっごく,もごつか,おいたか,すること,かりのこ,つけてく,がさごそ,たらしく,ぎたくら,じゅーすか,ばっかり,ぶつけら,ことから,からはき,こうぜー,くつもり,ぐーたら,もそもこ,しなかっ,こしたら,からくす,とっくに,ついさっ,こうもそ,すくらん,からずっ,しとする,ほこほっ,だらしな,もりだっ,なようだ,らんくい,ちらつか,ぶらこん,あははっ,ひたすら,もじしな,めちゃくちゃ,からかっ,たかもそ,しないが,ぽかとこ,とこちら,らんくさ,からさっ,からぞく,からこそ,するくら,つーとっ,しくよろ,からする,かったら,しばこう,もそうし,ばしてく,うしたじ,もこうし,わなかっ,さっぱり,かったか,うとしな,らんぺっ,からくら,ぐっとく,ずっとこ,ばっちり,からこう,わらずば,するぺた,ちかけら,きーわー,こしとく,かってく,へとぱち,いそうだ,がらにや,こしてく,げたかっ
1,1,1,1,1,1,1,1,1,1,1,2,2,1,15,1,3,1,14,1,72,2,1,1,1,2,6,1,1,1,1,1,1,2,1,1,1,2,1,9,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,4,13,2,2,1,1,12,1,1,1,4,1,1,1,1,2,8,1,1,1,1,1,1,1,1,7,1,1,2,1,2,1,1,9,2,3,1,2,1,1,1,1,1,1,1,2,1,2,6,1,1,5,1,1,1,2,1,1,3,2,1,1,1,3,1,5,1,1,1,1,1,1,2,1,3,1,28,1,1,1,1,11,1,1,1,1,5,6,1,14,8,1,1,1,3,5,3,1,1,1,1,1,1,1,5,1,3,1
