ランカラ,マゴサン,ハッキリ,スッキリ,カップル,ペットボ,スーパー,トップカ,サッパリ,ワイトボ
['\u3000カランカランと、扉に付けられたベルの鳴る音に、盛り上がっていた会話は一時中断する。\n'],['\u3000それと、数量限定のタマゴサンドがあるのも理由の一つだとか。\n'],"['\u3000冷たく、彼女の感情を短く、だがハッキリと表していた。\n', '\u3000ハッキリと、自分にその意思がないことを伝える。\n', '\u3000『好きな人がいる』……そうハッキリと言っていた。\n', '\u3000そうすると、この人が不本意だと感じたのが、綺羅坂が「嫌」と断ったことか、俺の話を思い出したことなのかがハッキリとしてしまう。\n', '\u3000俺は楓の心配を取り除くように、そして楓の問いを聞き、こちらに注目している二人にもハッキリと聞こえるように答えた。\n', '\u3000俺は、火野君が淹れてくれたお茶で喉を潤しながら会長の問いにハッキリしない答え方をした。\n', '\u3000ここからでは、彼女の表情をハッキリとは確認できない。\n', '\u3000距離をとるのなら、素早くハッキリと。\n', '\u3000ハッキリ言って、通う小学校、中学の生徒の中では自分の容姿が整っていたことを。\n', '\u3000視界にハッキリと建物が映る頃には、歩道を歩く人のほとんどが同じ場所に向かっていた。\n', '\u3000だが、これでハッキリとした。\n', '\u3000躊躇も、恥ずかしがることもなくそうハッキリと。\n', '\u3000ハッキリ言って地味だ。\n', '\u3000ハッキリと、優斗へ向けて告げた。\n', '\u3000どれだけ優斗に丸投げ状態だったのか、ハッキリと分かってしまった。\n', '\u3000ハッキリ言って神奈川の中でも田舎に分類される俺達の町には、女子高生向けの服なんてそうそう置いてない。\n', '\u3000曖昧に言葉を濁すことなく、ハッキリと告げる。\n', '\u3000楓から問いに、ハッキリとした答えを出せないままその日は過ごしてしまった。\n', '\u3000ハッキリと別案があると強調して言った。\n', '\u3000いまでは、背景の景色の色や顔の細部までハッキリと撮影することも可能だ。\n', '\u3000考えているのか、少し間をおいてから優斗はハッキリとこう答えた。\n']",['\u3000人が多くて息が詰まりそうだった俺は、大きく体を伸ばして胸いっぱいに空気を吸い込むと少しスッキリとした気分になる。\n'],"['\u3000そういえば最近、美女と野獣カップルなんてテレビでも聞くことがあるし、この子もそのパターンなのだろうか。\n', '\u3000ちなみにお似合いカップル部門でも、交際していないのに一位を取っていた。\n', '\u3000それぞれ男子と女子の中でも、突出して容姿が良くお似合いカップルなんて言われている二人だが、正直なところ性格も含め、釣り合うのがお互いだけだからというのが実際のところだと思っている。\n']","['\u3000どこからか取り出したペットボトルのお茶を喉に流し込むと、優斗も同じように視線を空に向けた。\n', '\u3000頭を叩く軽い何か……それは空のペットボトルで、そのペットボトルを手に持っていたのは綺羅坂だった。\n', '\u3000頭を叩く軽い何か……それは空のペットボトルで、そのペットボトルを手に持っていたのは綺羅坂だった。\n']","['\u3000庶民が日々通うスーパーなど、彼女には縁のない店なのだろう。\n', '\u3000おじさんとの会話もそこそこにして、スーパーに入り手早く食材を買い物かごに入れていく。\n', '\u3000たいして大きくもないではないかと思う人もいるだろうが、俺達の家の近くには三階建てのスーパーくらいしか大きな建物がない。\n', '「……買い物？買い物なら夕方に近くのスーパーですればいいだろ……」\n', '「スーパーの肉しか買わないから知らない」\n']","['\u3000何の口実もいらない、学園トップカーストにいる雫たちと近くにいるまたとない機会だ。\n', '\u3000桜ノ丘学園のトップカースト三人にしては、チャンスは限りなく少ない。\n']",['\u3000俺には、何の話をしているのかサッパリ分からないが、二人だけでなく雫にとっても重要な問題について話をしているのは分かる。\n'],"['\u3000会長は俺達の横を通り過ぎ、生徒会室の端に置かれていたホワイトボードの前に立つと、そこにペンで文字と簡単な図や絵を書き始める。\n', '\u3000毎度おなじみ、生徒会室に設置されたホワイトボードには、三人の生徒の写真と情報が書き記されていた。\n']"
