バックド,ハッキリ,ビショビシ,ブルカッ,カップル,ケットボ,ピリオド,ケットコ,トップク,ランチラ,ブルクラ,バックス,プルオー,キーパー
"['\u3000今は藤堂がオフェンスで、清水先輩をドリブルで翻弄している。基本的な動きはもちろん、バックドリブルなども駆使する藤堂はかなりドリブルスキルが高い。\n', '\u3000バックドリブルで一定の距離を置いて、ロールからのレッグスルー。これでいこう。\n', '\u3000ビハインドやバックドリブル、強豪であるこの部ではさして珍しくはないテクニック。\n']","['\u3000私の思考を先読みしたように、聡美さんはハッキリと言い切った。\n', '\u3000瀬川がタツを躱し、レイアップの体勢に入る。飛ぶタイミングが、俺にはハッキリと分かっていた。\n', '\u3000胸中に渦巻くこの想いを、まだハッキリと浮かばせることはできない。\n', '\u3000加えて、この胸の中でくすぶっている思いをハッキリさせておきたかった。そんな理由で部活を決めるなんて、自分でもどうかしてると思う。\n', '\u3000そう自信を持って告白した俺、｜桐生陽介《きりゅうようすけ》は困惑した様子ながらもハッキリと返事をする""高嶺の花""｜藍田奏《あいだかなで》に、あっさり振られた。\n']",['「おかえりー、ってあんたビショビショじゃない。傘なかったの？」\n'],"['\u3000動かずとも、それだけでレベルの違うことが分かるだろう。目の前でドリブルカットを狙い、こちらを凝視してくる理奈以外には。大きな瞳は俺が作る隙を今か今かと待っているようだ。\n', '\u3000膝を潜るはずだったボールが後ろに弾け、人の支配から離れたボールが虚しくバウンドする。それでようやく、俺は理奈にドリブルカットをされたことに気付いた。\n']","['\u3000周りからはどんな風に見られるのだろうか。カップルに、見えたりするのだろうか。\n', '\u3000……カップルとは思われていないようだ。まあ、傍から見たら釣り合いが取れていないのだろう。大してモテもしない俺と、中学時代大人数に告られた藍田とは扱いが違うことは当然だ。\n']","['［＃中見出し］7.北高男子バスケットボール部！［＃中見出し終わり］\n', '\u3000コツン、とつま先に感触がした。視線を落とすと、一回り小さなバスケットボールが転がっている。\n', '\u3000藍田の視線を辿ると、バスケットボールが六つほど入った手提げ鞄をぶら下がっている。試合が始まる前のウォーミングアップで使うボールである。\n', '\u3000即ちボールのサイズの差異。女子のバスケットボールは男子のそれより1サイズボールが小さい。\n']","['「あー、分かった分かった。いつも通りパワープレーはなし、リバウンドは1番近くにいた人のボール、2ピリオドで1試合。それでいくからね」\n', '「スコアボードは私が記入するから、1｜P《ピリオド》からどんどん飛ばしちゃってね」\n', '\u3000第1ピリオドは残り2分、得点は4-13。ボールはセンターライン際でちょうど藤堂に回ったところで、藤堂はその場でパスコースを探している。\n', '\u3000やっとのことで第1ピリオドの終了を知らせるブザーが鳴り、立ち上がる。\n', '\u3000第2ピリオドの開始の笛とともに、ボールは女バス側から始まった。\n', '\u3000ヘラっと笑う理奈は汗だくで、第1ピリオドが終わった時と違い明らかに疲弊していた。\n']",['\u3000バスケットコートのセンターラインに、北高選手と又東高の両選手が整列した。\n'],['\u3000常に速さが求められるバスケは、球技の中でもトップクラスに体力がモノをいうスポーツ。\n'],['「ねねねー、ランチランチ」\n'],"['\u3000ダブルクラッチ。\n', '\u30001on1ではあまり見せない、1on2になった状況で陽介がよく使う技、ダブルクラッチ。\n', '\u3000ディフェンス手前、フリースローラインで陽介が踏み込む。あのスピードに乗ったままダブルクラッチなんてしたら、又東高のディフェンスでは分かってても止められないだろう。\n', '\u3000ダブルクラッチのため、高く跳躍した陽介の背後で。\n', '\u3000ダブルクラッチ。俺が中学時代に使っていた得意技。\n']","['\u3000ボールを頭の上に掲げ、左手をボールに添え、跳ぶ。バックスピンを加えて高い弧を描いたボールは、そのままリングに吸い込まれてーー。しかし、ボールはガァン！\u3000という音と共にリングから跳ね返った。\n', '\u3000バックスピンのかかり具合は完璧だったはずだが、やはりブランクで鈍っているらしい。\n']",['\u3000上はデニムのアウターに、リボン付きのプルオーバーを重ねて。下は裾に向かって緩やかに広がったガウチョパンツから、僅かに覗く足首にリボンを付けている。\n'],['\u3000ハンドボールはプレイヤーが7人ということや、ゴールにキーパーがいてそこにボールを投げ込むという形式でバスケとは一見全く違ったスポーツに見える。\n']
