ゴキブリ,ガサゴソ,スクラン,ハッキリ,カップル,キーワー,ブラコン,ツートッ,ドタバタ,ホッケホ,スーパー,クッキー,トップク,ランペッ,ホコホッ,ランクイ,バッチリ,オートロ,トップス
['\u3000ゴキブリでも見るかのような目で毎回向日葵を見つめて、目を離せば取っ組み合い。それだけでは気が済まなかったのか、計画的な攻撃をひたすらに与え続けていた。唯の頭が切れる分、俺にはそれを予測出来ない。唯の嫌がらせは日を追う毎に苛烈を極めて行く。向日葵が圷家に来なくなったのは結局の所最終的にはそれが原因だった。\n'],['\u3000ガサゴソと袋の中身を確認しながら、唯は可愛らしい微笑みを浮かべた。\n'],['\u3000どちらがという訳でも無く、自然と二人肩を並べながら人通りに向かって歩き出す。スクランブル交差点にはいつも通りの人ごみが溢れていた。\n'],['\u3000そして決して小さくない声でハッキリと宣言する。\n'],"['\u3000彼女と付き合い始めて２週間。世のカップルなら世界で一番好きと胸を張って言えても可笑しくは無い時期。俗にいう超ラブラブな時期の超ラブラブな下校中に唐突で突拍子も無く余りにも無残で無慈悲なその宣言に最初何を言われたのか理解出来ずにいた。\n', '\u3000世のカップルが実際どの程度、仲が良くなってから告白しているかなど想像も付かない。\n', '\u3000確かに、たとえ幼馴染との買い物とはいえ、傍から見れば男女一組。カップルに見えなくも無い。そうじゃないにしても街であれだけの可愛い子の隣を歩くのだから、少しは見た目に気を使った方が賢明かも知れない。\n', '\u3000特に甘い雰囲気のカップルを見ていると多少では済まないくらいの苛立ちを覚えてしまうので、なるべく見ない様にするものの中々そうも行かずに視線に入ってくる。\n']",['\u3000新曲というキーワードに、「片思いの曲」。それだけ聞けば、どの曲を言っているのかは明白。\n'],"['\u3000再度溜息を止められない。唯ちゃんのブラコンぷりも健在の様で。\n', '「いやちょっと待て！\u3000俺がシスコンって言うよりも、唯がブラコンっていう可能性も…………」\n', '\u3000それにしても、やはりうちの妹に関しては兄が帰って来たとしても相変わらず出迎えや、おかえりイベントは起こらない様で。今日学校で芹沢さんと話した、妹の方がブラコンなのでは無いかという俺の仮説はやはり外れている可能性の方が大きい。\n']",['\u3000学院３大美女とはそういう存在。｜夢乃白亜《ゆめのはくあ》は芸能人だから選ばれただけに過ぎない。実際、蛍光院学院の内情は結城向日葵と蛍光院栞のツートップ。\n'],['\u3000あの放送室の中で向日葵が涼に告白しだして、私がキレそうになった所で教師がドタバタと放送室に押し入って来た。\n'],['「ぶふっ！\u3000ケホッケホッ。いきなり何言ってんのよ！」\n'],['「え……はい、出ましたスーパーシスコン。その名は｜圷涼《あくつりょう》……」\n'],"['「朝からクッキーかよ……。」\n', '\u3000唯はお菓子作りが趣味で、休日に一人で何やら作業している事が多々ある。今日はクッキーの日らしい。半開きになった口に彼女の手で掴まれたクッキーをそのまま放り込まれた。\n', '\u3000唯はお菓子作りが趣味で、休日に一人で何やら作業している事が多々ある。今日はクッキーの日らしい。半開きになった口に彼女の手で掴まれたクッキーをそのまま放り込まれた。\n', '\u3000とは言ったものの、非常に美味しい。俺が甘さ控えめな方が好みというだけであり、実際に市販されているクッキーと甘さは遜色無い程度。素人がこれを作ったというのなら、十分すぎる程の完成度だ。\n', '\u3000リビングに戻るとテレビの前に設置されているセンターテーブルに先程まで唯が作っていたクッキーと、コーヒーが二つ並べられている。どうやら、私も見る、という事らしい。\n', '\u3000昨日の下校時に、今日は出掛けないという話を聞いた時点で一緒に見ようと、朝からクッキーまで焼いて置いた。甘すぎると涼の好みから外れてしまう事は理解していたが今日のお菓子は失敗だったようだ。これでも甘さをそれなりに控えたつもりだったのだが、これでもまだ甘すぎるとなると、ほとんど砂糖の混入を許さない、只のせんべいになってしまうのだが……。\n']","['\u3000勿論、それらには勉学も含まれており、２年生の中でもトップクラス。それに加えこの可愛さなのだから、学園３大美女に選ばれているという話を聞いても特には驚かなかった。\n', '\u3000雄介はその見た目に反して優秀で、２年の中でもトップクラスの学力を誇る。見た目に反してというのも、ほとんどがその金髪が原因で教師にも目を付けられている言わば問題児だ。\n']",['\u3000校内は校舎の外以上にガランとしていて、遠くから吹奏楽部のトランペットの音だけが小さく聞こえて来ていた。\n'],['「コホコホッ！\u3000うお、びっくりした。音立てずに後ろに立つとびっくりするだろ？」\n'],['\u3000｜圷唯《あくつゆい》。高等部１年生。｜圷涼《あくつりょう》の妹。兄に密かに想いを寄せ続けている。以前は地毛を結っていたが、最近染めたその髪は細く真っ直ぐ伸びているストレート。猫の様な大きな目が印象的な整った顔立ちは男子達の注目の的。学院３大美女には入らずとも、次にランクインするのは彼女では無いかという噂もある程。\n'],"['\u3000まさか一人きりだと思って歌っていたのがバッチリ聞かれていたとは。\n', '\u3000向日葵とバッチリ目が合った。\n']",['\u3000マンションのオートロックを開錠しながらエレベーターに向かう。\n'],"['「あー、ストップストップ。今、流れで好きって言おうとしたっしょ？」\n', '『はいストップストップ！！\u3000あれ可笑しいな……台本ミスかな？\u3000あははは！』\n']"
