だらごり,やわから,はきつい,けたこと,ぷりげー,すっかり,へとちら,きりだっ,うとかさ,ぺっくだ,すいかさ,ことしな,じめから,しなかっ,らんすや,ちらから,だらしな,うとしな,いそうだ,よろしく,とこちら,しないが,もわかっ,だったか,たっぷり,げーむか,つかわし,もそうは,がっちり,しながら,かったた,もそうだ,すること
['見た目は服を着たごりら、服を脱いだらごりら。'],['青子はやはりやわからな笑みを向けて去っていった。'],['「俺にはきついな」'],['今までそんな悪戯を受けたこともなかったため、その可能性に気づかなかった。'],['もっとも、遊んでるわけじゃないというのは嘘だが。剛は朱里が勉強が一息つくたびにあぷりげーむをしていることをよく知っている。'],['「へあぴん可愛らしいの変えて、めすの方のごりらはすっかり色気づいちゃって……っいてぇ！？」'],['青子は傍にあった箒で思い切り朱里の頭を叩くと、剛へとちらりと視線が向けられる。'],['そんな、青葉薫る場で、剛はある美少女と二人っきりだった。'],['\u3000たまには遊びに誘うとかさ」'],['すぺっくだけならばこれまた文武両道、才色兼備を地でいく青子に釣り合うだろう。'],['名前は桃なのにすいかさいずのその胸。'],['「そ、そんなことしないよ！\u3000変態じゃないんだから！」'],['助けたというのは、いじめから救ったということではない。'],['「おう、来たか。遅刻はしなかったな」'],['栄養ばらんすや味についても胡桃はよく考えていることを知っている。'],['「あまり認めたくはないが、剛くんは私のことを姉のようにしか見れてないのかもしれないな……そうだな、少しは、その、こちらから、あ、あぷろーちを……！」'],['そんなだらしない姿でも、信じられないほど様になっている。'],['だというのに、胡桃はどこか目が胡乱なまま動こうとしない。'],['危ないとの言葉通り、今にも熱々のお汁が落ちてしまいそうだ。'],['「それじゃ、悪いけど片付けよろしくな。ちょっと先生に呼ばれててさ」'],['何か怪しいと思い、声をかければ喧嘩腰の三人組とこちらにすがるような視線を向ける'],['お互いに稽古中は意識しないが、終わった後に振り返り、剛はその豊満な胸のことを思い返して、思春期特有の衝動に襲われることも合った。'],['青子がおしゃれをしているのもわかったが、なんと言えば良いのか分からない。'],['「い、いや、見えてないぞ！でも、ちょっと見えそうだったから目を逸らして……！」'],['たっぷり数分はうつむいていた紫は、がばり、と顔を上げて剛の手に握られた手紙を掴んだ。'],['あるいは、罰げーむかもしれない。'],['その際、小柄な身体とはあまりにも似つかわしくない巨乳がぶるんと揺れた。'],['しかし、同学年の男子と比べても更に大柄なごりらである剛と違い、同学年の女子と比べも小柄な胡桃ではとてもそうは思えない。'],['剛ほどではないとは言え、がっちりとした体格の柔道部主将の先輩の言葉に、とりあえず笑いは返しておく。恋人関係に絶対にならない美人との通学、それはそれで辛いものがあるのだが、そう言えば単なる贅沢だと言われるだろうから黙っておく。'],"['国民的人気あにめのがき大将と名字と名前の文字を入れ替えただけの、この老け顔まっちょの男子高校生は、短く整えた髪を汗に濡らしながら息を整える。', '口では否定しながらも、その様子は高揚している。', 'そして、遠い目をしながら今までの人生を思い返す。', '結果的に覗き見していたことに少し気まずくなり、こほん、とわざとらしく咳をしながら紫へと近づいていく。', 'ふわぁ、と大きなあくびをしながら、朱里はそう考えた。']",['今までそんな悪戯を受けたこともなかったため、その可能性に気づかなかった。'],['例えば、この場でもそうだ。'],"['剣道と柔道の違いがあるとはいえ、二人でしか出来ないような稽古の際には、この美少女と時には密着することもあった。', 'しかし、そこに、「なら、うちに居候すると良い」「剛くんなら小さな頃から知ってるしね」という、そんな藍川夫妻の鶴の一声で、藍川家に居候することとなった。', 'その後、一年の夏休みまでは三人と時々戻ってくる藍川夫妻の二人で生活して、これまた藍川の親戚である胡桃が、やはり両親の都合で藍川家に居候することとなった。']"
