きらきら,おろおろ,いらいら,どきどき,くらくら,ぼそぼそ,さんさん,ぺらぺら,ぼろぼろ,ついつい,わいわい,おいおい,もやもや
"['\u3000ぱあぁっと彼女の頬に赤みが差し、目がきらきらと輝いた。', '\u3000嬉しそうに、本当に嬉しそうにしていた。見ているこっちまでもが嬉しくなってしまう程、彼女の目はきらきらきらきらと宝石のように輝いていた。', '\u3000嬉しそうに、本当に嬉しそうにしていた。見ているこっちまでもが嬉しくなってしまう程、彼女の目はきらきらきらきらと宝石のように輝いていた。']",['\u3000あーにゃがおろおろしながらそんな私を心配していた。'],"['「…………なんかいらいらするのよ」', '\u3000滑稽ではあったが、その日以来、私は私の中の綻びが明確に浮き彫りになったことを実感していた。敗北によるしょっくではない。初めて負けたことが悔しい訳でもいらいらしている訳でも愕然としている訳でもなかった。']",['\u3000あんなにどきどきした自分を殴り殺してやりたい。'],['\u3000むしろ28歳まで生きて平凡な給料を貰ってきた私としては、私立進学校に入れて貰えたことに対し親に申し訳ない気持ちが多分にある。この学校の毎年の授業料と前世の私の平凡な手取りの年収を考えると少し目がくらくらする。'],['「なにぼそぼそと小さな声で独り言言ってんのよ、じーく。ほら、今日も勝負するわよ」'],['\u3000教室の隅の席、あの大雪の日とは対照的な、太陽の陽がさんさんと降り注ぐ暑苦しい校庭の様子を窓から覗きながら独り言を呟いていたのだが、気が付いたら傍にあーにゃがいた。'],['\u3000中学生の時期にこんなことを誰かにぺらぺらと喋ったらそれだけで黒歴史になりかねない。誰の目から見ても鼻が天狗になっている中坊である。'],"['\u3000人生というのは大変なもので、自身の力の120%を用いてもその道を簡単には歩ませてくれない。人生という困難が用意した壁は高く、泣いて、地団駄踏んで、不公平だ、理不尽だと叫びながら体をぼろぼろにして、なんとか乗り越えていかなければならないものなのだ。', '\u3000幸せがあり、苦しみがあり、もう駄目だとぼろぼろになって……それが平凡な人生であったのだ。']",['\u3000規定で良いものか、悪いものか調べる間もなく彼女の凄まじい熱気に当てられ、ついつい採点したてすとを返却してしまっていた。'],['\u3000ちなみにあーにゃはこの勉強会には参加していない。確かに彼女は皆とわいわいと言った雰囲気が好きではなかった。'],['「おいおいおい！このもて野郎！女子には勉強教えて俺たちには教えねえってのか！？」'],['\u3000すっきりすることすら罪のように感じて、私は自戒していたのだ。もやもやした夜を過ごしていたのだった。私は自戒していたのだ。']
