こんこん,ぼきぼき,いそいそ,けらけら,ほかほか,ぴくぴく,すらすら,おずおず,のろのろ,くちゃくちゃ,ぎりぎり,ごちゃごちゃ,ごくごく,ぎとぎと,にやにや,しわしわ,つーつー,まじまじ,うきうき,ぼこぼこ
['こんこん\n'],['翔太は拳を合わせぼきぼきと鳴らしながら達也に一歩づつ近づく。\n'],['俺は右手に掴んだ英語の教科書をいそいそと鞄に戻した。\n'],"['そう言ってけらけら笑いながら「このあとこの金でげーせん行くか？」などを話ながら翔太達は不良共は俺から遠ざかって行った。\n', '妹の小春はけらけら笑いながらてれびを見ている。\n']",['めにゅーは肉じゃがと金平ごぼうとほかほかごはんと熱い味噌汁であった。\n'],['翔太は達也の言葉にこめかみがぴくぴくしている。\n'],['俺はかつてないほどすらすら問題を解いていく。\n'],['小春はおずおずと質問をする。\n'],"['俺はしばらく校舎裏で休んだ後、のろのろと立ち上がり帰路を歩く。\n', '俺がのろのろと帰っていると分かれ道から一組のかっぷるが仲良く帰宅しているのに遭遇してしまう。\n']",['服はそこらへんにまき散らしてあり、台所はくちゃくちゃでまるで強盗でも入ったのと間違うほどの荒れようである。\n'],"['達也はぎりぎり間に合った。\n', '「おい、遠藤ぎりぎりじゃないか。」\n']",['洗濯機で回した服を干すのを忘れていて朝方に慌ててどらいやーをかけて乾かすと制服のかったーはしわしわになってしまった。慌ててあいろんを探しているうちに部屋はごちゃごちゃになってしまった。\n'],['部屋は普通の１ｋの部屋であり、別に汚いと言うほど汚くはなくごくごく普通の部屋であった。\n'],['晩御飯に肉と野菜炒めを作った時、油でぎとぎとで正直不味すぎて食べられなく、結局こんびに弁当になった。\n'],"['そんなみじめな背中を見て美波はにやにやと笑っていた。\n', '少し離れたところで美波と金髪ぎゃるは追いつめられる達也を見てにやにやしている。\n']","['洗濯機で回した服を干すのを忘れていて朝方に慌ててどらいやーをかけて乾かすと制服のかったーはしわしわになってしまった。慌ててあいろんを探しているうちに部屋はごちゃごちゃになってしまった。\n', '結局、あいろんは見当たらず、時間が来てしまいしわしわのかったーを着て学校に行った。\n']",['つーつー「おかけになった電話番号は・・・・・・・」\n'],['俺はけーたいの画面をまじまじ見ながらつぶやいた。\n'],['俺はうきうき気分のまま自分の部屋にある荷物をまとめる。\n'],['「はぁ？？！！私はせっかく善意で言ってあげているのにもう知らない！翔太こんな奴ぼこぼこにしてあげて！」\n']
