わなかっ,まじどん,ふんばり,たっつー,えんじん,するばか,まじすか,がちゃがち,かっぷる,わいとぼ,すーつけ,ころから,からぴょい,するから,とんちん,べたこと,ことすら,みしくつ,うろうと,けたとこ,たっぱー,ばらくす,てかわい,ぽろりん,にたくさ,でこちら,かーのし,ちかけた,ごーうと,しゃんぱん,でんびた,じんくす,もそうだ,しなかっ,たらこち,がばすた,ぶつけた,うんどし,いじけた,すーぱー,うとする,こそうと,ぱりばか,かっぷら,くどきん,ひたすら,めちゃくちゃ,どきする,どかしな,からとん,おいでぶ,ぶらうん,ふらつか,ことでこ,ちらにこ,わくしな,ぴんぐさ,わーすー,こちょこと,めたすー,はっきり,がらふら,かったら,がみこん,きしめた,ちまうか,のおばさ,たらばか,てかばん,からする,てかかっ,ちまうん,からもお,にこつん,ぷりくら,はたじろ,うところ,しーつや,ぶるにこ,しとばか,よろしく,ことする,がらんばか,かったっ,めちゃうん,きしめら,しながら,こりだら,むしゃぶり,すること,かりぽー,くりとこ,もじゃもじ,めたこと,こんとろ,ざっくばら,するぐら,たっふが,ぽつりとこ,くどきり,ひらめき,ぴんどん,けたから,がつるん,ざーぽい,ぶつかっ,もたくさ,からいら,しーずん,しくざわ,がたくさ,かつくよ,すごいら,はたくさ,ことばか,わなくちゃ,おんぼろ,ぶつかり,ぱちくり,がらどろ,てかうん,ぶつあー,からひー,ひーかっ,けたかっ,わーんわー,からかっ,しっかり
6,1,1,1,2,1,5,1,7,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,2,2,2,1,3,1,1,1,8,7,1,1,1,1,1,4,1,1,1,2,2,1,1,1,1,1,8,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1,7,1,1,1,1,1,20,1,1,7,1,1,2,1,1,1,1,9,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,3,1,1,1,1,4,1
