きゃっする,わんこっ,たらしく,からまる,うんどー,ぶつかり,けたかっ,ぶつかっ,くすぐる,てくるん,からんから,とことん,ぽんこつ,たらかっ,するから,どきする,しながら,たっふさ,わなかっ,がやたら,かりぼろ,からこそ,たらどん,すること,からどん,どきしな,しなかっ,くってら,めちゃくちゃ,いそうだ
"['「これがどりーむきゃっするか。そもそもどういうあとらくしょんなんだ？」', '\u3000噂もだんだん適当になってないか？\u3000と思いながら、僕たちはどりーむきゃっするに近づいた。', '\u3000どりーむきゃっするの下から聞こえてくる泣き声。', '\u3000拷問部屋があったどりーむきゃっする。', '\u3000どりーむきゃっする。']",['「ほら、言わんこっちゃない」'],['\u3000結構長い間遊園地にいたらしく、既に日は傾いてきていた。'],['\u3000だからまるで拷問部屋みたいだ、と誰かが冗談交じりに行ったのが、尾ひれがついてまことしやかに囁かれるようになったのかもしれない。'],['「じゃじゃーん！\u3000めりーごーらうんどー！」'],['\u3000反射するらいとが楽しかったからか、ぶんぶんとすまほを振り回していた紅葉の手が、どこかの壁にぶつかり、からんからんと音を立ててすまほが吹き飛んだ。'],['\u3000今日この場で告白されるのは避けたかったんだけどなぁ。'],"['\u3000そう言ってその後、二・三回ぶつかったのち、紅葉はようやくすまほを拾い上げた。', '\u3000みらーはうすで散々ぶつかって、機嫌が悪くなって出てくる人が、紅葉以外に居てもおかしくはない。']",['\u3000破顔して、涙を浮かべそうなくらい喜んでいる彼女は、そのまま感情の赴くままに僕に抱き着いた。女の子特有の柔らかな香りが鼻腔をくすぐる。'],['「でね、その『事故』なんだけど……『事故』があったっていう意見は皆一致しているのに、誰に聞いてもみんな違う答えを返してくるんだって……」'],['\u3000反射するらいとが楽しかったからか、ぶんぶんとすまほを振り回していた紅葉の手が、どこかの壁にぶつかり、からんからんと音を立ててすまほが吹き飛んだ。'],['\u3000それは、心霊現象をとことん怖くない解釈で解説し続けて全然怖くなくする、というものだ。'],"['\u3000まぁ、いつもの通りぽんこつ可愛いのは変わっていないが。', '\u3000ちょっとあほっぽくて、なんならあほで、ぽんこつで方向音痴で不器用で、優しくて面白くて、一緒にいて飽きない紅葉の事が、大好きだ。', '\u3000もうね、ほんっっっっっとに紅葉さんぽんこつ！', '\u3000ぽんこつがみらーはうす入ると危ないんだなって。']",['「だ、だって初めてのでーとだよ！\u3000迷ったらかっこ悪いじゃん！」'],['「外出てから傷できてないか確認するから、とりあえず抜けよう。もうすぐそこだろうし」'],['「どきどきするね！」'],"['「じゃぁすまほのらいとで照らしながら、ゆっくりな。僕が先導するよ」', '\u3000駅から降りて歩いてくる途中に通った寂れた商店街を思い返しながら、確かに夜来たらまた雰囲気が違ったのかもな、なんてifの話を想像した。', '\u3000汗を吸い込んで重くなったＴしゃつの襟元をぱたぱたと動かしながら、僕は聞く。気づかないうちに大量の汗をかいていた。ちっとも暑さなんて感じていなかったのに。']",['\u3000中はすたっふさんの控室のようだった。'],['「僕もまさか両想いだとは思わなかったから……素直に嬉しいよ」'],['\u3000うまと馬車がやたらときらびやかに装飾されている。雨風に打たれて少々さびてはいるものの、筋肉隆々に作られたうまは中々に馬力がありそうだ。'],['\u3000廃園して何年たってるのか知らないけど、雨風にさらされてすっかりぼろぼろになったじぇっとこーすたーの鉄骨を眺めながら、僕は言う。'],['\u3000だからこそ、吊り橋効果で付き合ったんだ！\u3000みたいな変なお膳立てはいらないのだ。'],['「本当だとしたらどんな意図で作られたんだよ……」'],['\u3000もし遊園地ででーとすることがあったら、みらーはうすだけはやめておこうと思った。'],['「紅葉は昔っからどんくさいもんなー」'],['\u3000飛び上がって僕の右腕にぎゅっと抱き着いてきた紅葉にどきどきしながら、僕は左手で水中を指さした。'],"['\u3000因みに、裏野どりーむらんど、心霊、で色々調べてみたけれど、それらしい噂はひっとしなかった。', '\u3000その言葉の意味を深く考えることは、しなかった。']",['「見てみて！\u3000らいとが反射しまくってらいぶすてーじみたい！」'],['\u3000だって僕は、さっきの紅葉の言葉にめちゃくちゃ恐怖を感じてしまった。'],['\u3000要するに、なんか幽霊とか妖怪とかに会いそうだよね、っていう意味だったと思う。']
