するふら,てかけた,くさぼて,まるごと,ごちゃごち,かってく,うとする,でこちら,まじきち,くるから,ぴーかー,しながら,しっかり,たらきち,ぱーかー,はっきり,すること,じりから,あーから,めりかん,すべから,しなかっ,ぐすかー
['\u3000赤く反射するふらすこが一列に並ぶ。'],['\u3000一つ一つが、立てかけた、大きな棺桶のような形をしている。'],['\u3000彼はふらすこの中身を見つめながら、優しくさぼてんを撫でた。'],['「ふん。味に拘るなんてなんせんすだ。まるごと素材が一番体に良い。よし、皆で食べるぞ。手を合わせて命に感謝をしろ！」'],['\u3000乱立する電柱と、あんてながごちゃごちゃした青空の下を歩く。'],['\u3000が、教育費のためにぱーとに勤しむ母親に「国公立に受かってくれれば考えても良いけどねえ」と法案はあえなく却下される。'],"['\u3000ちゃんすさえあれば僕の喉元をかみ切って自由を手に入れようとするだろう。\u3000', '\u3000授業が終わり、工場へ向かおうとすると、熱血☆歴史実証研究会の山田副会長に捕まった。', '\u3000逃げだそうとする僕の襟首を掴み、彼女は話を続ける。', '「大人は《原料》をただの加工前のものとしか見ない。奴らは話し、考え、しかも我々と同じように二本足で立っているというのに。一方で『食べ残しを減らし、食料になってくれた命に感謝を』と啓蒙しようとする。おかしいと思わないか？\u3000すろーふーど・自然食・添加物ふりー。どれだけ唱えようとも、人体に栄養があるのかなんて、実際は分からん。結局、そんなものはふぁっしょんにしかすぎん。本当に命に感謝するのならば」', '\u3000それの白い手の平を舐めようとすると、檻の奥から手刀が飛んだ。']",['「あの原料は曰く付きだ。とある事情でこちらの言葉が理解できる。周りの人間の『喰う』とか、『解体する』とか、まあ。物騒な単語ほどよく知っている」'],['\u3000料理の神髄を究めた《まじきち》王一族。'],['「原料なんかいじってないで、早く学校に行きなさい！\u3000私は病院へおばあちゃんのお見舞いに行ってくるから、戻ったらきちんとそれの世話をするのよ！」'],['\u3000窓の外から、宗教の宣伝かーのすぴーかー音が聞こえてくる。'],"['\u3000よろよろと足を乱しながら、僕は工場に向かった。', '\u3000すすり泣く、金髪のそれの声を、思い返しながら。']",['「料理というものはね！\u3000切ればいい、焼けば良いってもんじゃ無いの！\u3000しっかり調理して料理として『仕上げる』ことが大事なの！\u3000美味しくなってこそ、原料も喜ぶってもんでしょう！？」'],['「原料なんかいじってないで、早く学校に行きなさい！\u3000私は病院へおばあちゃんのお見舞いに行ってくるから、戻ったらきちんとそれの世話をするのよ！」'],"['\u3000ぶかぶかのぱーかーを着たまま、檻の前に座る。', '\u3000僕はぱーかーの腹部を触った。']",['「工場長は……はっきりと認めるんですね。原料は、同じ人(・)間(・)だって」'],"['\u3000素人の管理では、原料は栄養を摂取することをせず、劣化してしまうことが多いからだ。', '\u3000ある事(・)実(・)にだけ、目を瞑れば、後者を選択することが出来る。']",['\u3000やがて、生気溢れる美しいまなじりから、綺麗な涙が溢れ出た。'],['\u3000べるとこんべあーから流れてくるのは、湯気を上げる米、麺、ぱん。'],['\u3000どうもあの雰囲気からして、ねいてぃぶあめりかんの英雄のつもりのようだ。'],['\u3000激動の旧大陸を包丁だけで数千年生き抜いた彼らは、机と椅子以外は、すべからく調理して美味しい料理に出来るらしい。'],['「……なんてやつだ。俺は、あくまでお前の躊(・)躇(・)を尊重していた。だけど、まさかそこまで針が吹っ切れるとは思いもしなかったぞ」'],['\u3000のーすりーぶとろんぐすかーとの包装服が、金糸で繊細に装飾をされているかのように見えた。']
