はーどか,くるから,ことする,するから,しながら,すること,よろしく,ちんから,くりする,きーぼー,ばさくさ
['\u3000仕事から帰ってきたら床と机に、はーどかばーから文庫本から、本が散乱していた。'],['\u3000単にこれまでの俺は想像力が足りなかっただけだったらしい。家にいる間どんどんすとれすが溜まってくるから日に日に外出が増えた。'],['\u3000これはどう考えても妨害だった。俺は今霊的な妨害を受けている。これを拾う間に（ぶっちゃけこんなことするより今夜すぐ寝て明日朝早くから映画見たりげーむしてた方が楽しいよな……）という気を起こさせる気なのだ。よほど俺が怖いらしいな。させるものか。'],['\u3000ということに気付いてはいたのだけれど、気のせいであると言われればそんな気もするから判断に困っていた。'],"['\u3000余っていた水を撒き散らしながら。', '\u3000そしてその少年と、少年の彼女が昨日俺の部屋に菓子折りを持って現れて、いちゃこら痴話げんかをしながら感謝の言葉を述べていった。']",['\u3000適当に独り言を呟いたら何やらやばい人みたいになってしまった。が、気にすることはない。ここにいるのは俺独りか、多くて俺と幽霊だけだ。これでもだめならたぶんまんしょんの地盤が沈下でも起こしているんじゃないだろうか。結構築年数経ってるところだし。そこまではさすがに俺の管轄外だ。'],['\u3000その間、俺は部屋の隅々まで掃除して人の痕跡や盗聴器の類がないかを探ったり、天井裏に侵入する余地がないか確かめてみたり、それから買ってきた安物のかめらを仕掛けて、有名怪談よろしく仕事中の部屋を撮影したりしてみた。くろーぜっとの前にばりけーどを設置してから再生した監視かめらには誰の姿も映っていない。ただ、風に吹かれたようにてぃっしゅ箱がてーぶるの上から落ちる姿だけが映り込んでいた。'],['\u3000きっちんから扉を開けてりびんぐへ戻る、と。'],['「検索わーどは……『幽霊\u3000めっちゃえろくてびっくりする』だ！！」'],"['\u3000きーぼーどの打鍵音をかき消すくらいに、大きな音がした。思わず手を止める。', '\u3000きーぼーどに触れた瞬間、何かが飛来してきた。それはわかった。鼻が痛い。触れると跡がついているのがわかる。なんだかこの感触に覚えがある気がする。目に涙。それでもしかし、捉えた。', '\u3000きーぼーどの上で。']",['\u3000ろぐおん画面が表示される。ここまで来ればさくさくだ。すぐにぱすを入力し、いんたーねっとを開く。それから検索窓を二秒くらい見つめて、入力。こういうときは思いついたまま本能のままに入力するのがいいのだ。']
