ガタガタ,カタカタ,バキバキ,ゴロゴロ,ボロボロ,ガラガラ,バンバン,ケラケラ,クルクル,ドロドロ,ギリギリ,キョロキョロ,ガクガク,パンパン,ニヤニヤ,イライラ,カチカチ,ポンポン
['\u3000怖くて仕方がなかった。体は隠しきれないほどガタガタと震えている。日向と交わす会話も声がひたすらこわばっていて情けなくなるほどだ。\n'],['\u3000室外機に上り手を梯子に手をかける。カタカタと手すりと梯子がたがいに擦れて小さく金属音が鳴る。・・・・・震えるな手足。\n'],['\u3000バットは腕にヒットしたらしく立ち上がろうと地に突いた腕をバキバキと折っていった。バランスを崩してそのまま地面に伏す。\n'],"['\u3000布団の上でゴロゴロと横たわりながら目標を考えるも何も思い浮かばない。思えば夏休みが始まるたびに親からも先生からも「何か目標を考えなさい」と言われたがまともに考えたことはなかった。そんな俺が絶望的な状況だから急に目標を立てようったってそうはいかない。先生、目標を立てるって大事なことだったんですね。こんなことになって先生が生きてるかどうかは知らないけど。\n', '\u3000ゴロゴロしながら周囲を見渡すと、昨日真っ先に枕元に置いた木製のバットが目についた。\n']",['\u3000すぐさまドアを閉めて日向のもとに駆け寄る。傷口を覆うように乗せた右手から黒い血がドロドロとあふれ出していた。息を荒くしてボロボロと涙を流している。彼女の意識はすでに遠くなりつつあった。\n'],['\u3000ほとんどのゾンビが集まっていったのを確認して下の階へ降りて急いでガラガラと心置きなく大きな音を立てながら雨戸を閉める。\n'],"['\u3000リビングに向かい用事を済ませようとすると血まみれで歯をむき出しにしながらガラスのドアをバンバンと叩く元安田夫人と元娘さんの姿があった。カギはかかっているらしいがガラスに少しヒビがはいっている。\n', '\u3000旦那さんの部屋に戻り、一応カギと簡単なバリケードを用意してソファに寝転がった。下からは未だにバンバンとドアを叩く音が聞こえるがもうどうでもいい。\n', '\u3000無線を手に入れた代償として昨日からわが家を３０体ぐらいのゾンビに囲まれている。あれから玄関や壁、雨戸を時間帯関係なしにバンバン叩かれて、その音を聞きつけてきたのかゾンビは増える一方でストレスが限界に達し、雨が止んだのを見計らって掛布団とともに屋根の上にいる。\n', '\u3000一階のドアがバンバンと叩かれているのを聞く。鍵すら閉めていないので簡単に開いてしまうだろう。ここは危険すぎる。\n']",['\u3000随分酔ってらっしゃるじゃねぇか。若干ケラケラ笑ってるし。\n'],"['\u3000ネトゲのログイン画面でマウスカーソルをクルクルしながら悪態づく。\n', '\u3000それからしばらくログイン画面でマウスカーソルをクルクルさせ続けて、結局その日はログインすらせず、まったく眠くもないのに、電気を消してただ月明りの差す窓を眺めていた。\n']",['\u3000すぐさまドアを閉めて日向のもとに駆け寄る。傷口を覆うように乗せた右手から黒い血がドロドロとあふれ出していた。息を荒くしてボロボロと涙を流している。彼女の意識はすでに遠くなりつつあった。\n'],['\u3000屋根の縁ギリギリまで寄ってそこから手を伸ばす。日向も背伸びをして手を伸ばす。あと少しで掴める。慎重に屋根の縁へ体を寄せて日向の左手へ右手を下ろしていく。\n'],['\u3000おじさんゾンビは彼女のことは気にも留めずに周囲をキョロキョロと確認している。ゾンビィは依然として仰向けのままだ。お前が大丈夫か。\n'],['\u3000２メートルを５分かけて渡り切ることができた。案外簡単なものだ。そう自分に言い聞かせてはみたがガクガク震える手足がすべてを物語っている。\n'],['\u3000銃社会なら表に出てパンパンぶっ放しながら旅もできるが、ここは日本だ。実物の銃なんて見たこともねぇ。\n'],"['\u3000・・１５分くらいニヤニヤしていた。いつの間にか俺は黒のシャツをボタン全開にして素肌に纏い、去年背伸びして買ったシルバーアクセサリーを身に着けていた。はい、黒歴史。\n', '\u3000デスクトップに羅列された文字を見てニヤニヤしていた。・・だよなぁ、やっぱ引きこもりが最強だよなぁ。\n']",['\u3000空腹は敵だ。頭の回転を緩め、イライラを募らせる。どうにかせねば、どうにかして空腹を満たさなければ。\n'],"['\u3000彼は無言で歯をカチカチと鳴らしながらわずか数メートルまで近づく。\n', '\u3000目の前でカチカチと歯を合わせながらゆっくりと首元に近づく日向。\n', '\u3000すべてのゾンビがこちらに向き、歯をカチカチと鳴らしながら低いうめき声をあげていた。\n']",['\u3000語彙力のない安堵の言葉を並べながら日向の頭をポンポンと叩く。日向は鼻をすすりながら泣いている。\n']
