わなかっ,つかうま,きょろする,いらしく,しとする,ごくくる,くるから,おちつか,くること,がちくり,うまかっ,ちらりとこ,すごくど,ことはた,ころから,ぱりおい,つけてく,たらすご,するから,まるから,よぼうと,べたこと,おいてく,りんぐだ,しくする,よろこん,からのっそ,びらがた,げたぱん,つかうと,ぐるする,つけたら,かりこり,めたかー,がんばら,しなめら,ばらくす,てかわい,にたくさ,でこちら,つけてか,ことがば,ごくおい,けたがら,げたから,がくすく,けたばら,うとしな,ふがこち,ぶりつけ,しなかっ,ばたつか,べたから,がさめた,うとする,しっくり,かすこと,かってく,おどかさ,じゃんぷす,そろしお,からぺっ,からどん,にこちら,めちゃくちゃ,ちかづけ,どきしな,めたかっ,わいから,ゆさぶら,からこそ,がたすか,からぴく,たっぷり,いそうだ,はっきり,するくら,かったら,すごくね,ばたくさ,からする,とぼけた,おいたら,かすごく,にこわい,ことがた,さくてか,よろしく,かっこつ,からずぶ,くっきー,なようだ,かったっ,するなよ,するさく,げたかっ,きしめそ,しながら,おいわい,からくね,すること,たどちら,ちかけら,からすれ,とくいじ,ずたくさ,てかちっ,げたぺっ,わーくだ,びたかっ,すいとこ,がさみし,からすや,けたから,たらしく,すごくつ,うだから,もたくさ,くるしく,ことこっ,わくする,とこわい,もおどろ,めらかさ,からねと,がたくさ,ころんだら,はたくさ,にやすい,ことばか,おいしく,わいこと,ねとうん,ざわめき,しなくちゃ,げたとこ,けたこと,いらする,わんばか,からかっ,びしょびし,しっかり,くだから,ことくら,うとばか,うとすれ
7,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,3,2,3,2,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,5,2,4,1,3,1,2,1,2,1,1,5,1,1,8,1,1,4,10,1,1,4,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,10,3,1,19,1,2,1,1,1,1,1,1,1,2,1,1,11,5,1,1,1,1,1,7,1,1,14,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,8,4,3,1,1,1,1,1,1,13,1,4,1,1,3,1,1,1,1,1,1,1,2,2,1,4,1,1,1,1
