ジーパン,コントロ,コンクリ,ピーカー,ペットボ
"['\u3000そんな中、怜治はベッドの上で膝を抱えている健一のジーパンの裾から覗く手形を時折ちらと見遣って、自分達が見ていたのはただの夢ではないと言う事に今更ながらに恐怖していた。\n', '\u3000慈海の話に健一は生唾を飲み込むと、行儀は悪いと知りながら左足を立てて、靴下を下ろしてジーパンの裾をたくし上げて見せた。そこにはくっきりと月姫に掴まれた跡があった。\n', '\u3000そんな事をぼんやり考えて、ジーパンのポケットに親指を引っ掛けつつ健一に問うた。\n']","['\u3000部屋に響くのはコントローラーを操作する無機質な音だけ。それでも瞼越しの光を遮りたくて、怜治は腕を顔の上に持ってくる。\n', '「嫌な夢か……。俺が独り言呟いたり、コントローラーがちゃがちゃやってたから、よく眠れなかったのかもな」\n', '\u3000怜治が本を読みながら寝返りを打った時だった。突然、健一がゲームのコントローラーを放り投げたのだ。それに気付き、\n']",['\u3000すると、健一は両膝をコンクリートの床について、両手で目元を覆っていた。\n'],"['\u3000辺りを見遣ると、そこは自分の部屋だった。パソコンのスピーカーからはキラー・ビーの曲も延々と流れている。それに、肩には怜治の指が深く食い込んでいた。\n', '\u3000健一も同じような顔をしていたが、ふとパソコンに目を向ける。｜昨夜《ゆうべ》かけていたジャズがスピーカーから流れていないのだ。改めてディスプレイを見て、\n', '\u3000部屋へ戻ってすぐに健一はパソコンを立ち上げた。音楽を聴く為だ。怜治はいつもヘッドフォンで音楽を聴いているが、健一はネットで買った一万円ほどのツーウェイのスピーカーをパソコンに繋げて音楽をかけている。僅かばかりパソコンを弄ったあと、すぐにスピーカーからロックが流れ始めた。\n', '\u3000部屋へ戻ってすぐに健一はパソコンを立ち上げた。音楽を聴く為だ。怜治はいつもヘッドフォンで音楽を聴いているが、健一はネットで買った一万円ほどのツーウェイのスピーカーをパソコンに繋げて音楽をかけている。僅かばかりパソコンを弄ったあと、すぐにスピーカーからロックが流れ始めた。\n']","['\u3000怜治はペットボトルをぎゅっと握り込んだ。そして言う。\n', '\u3000それから暫くの間、会話はなかった。ジュースのペットボトル片手に、二人は子供達の遊ぶ姿を見遣っていた。\n', '\u3000胡散臭げに呟いて扉を閉めると、五〇〇ミリリットルのペットボトルを怜治に渡した。サンキュと声がしたのと同時に、怜治と向かい合うように布団の上に腰を下ろす。\n', '\u3000言いながら、ペットボトルの蓋を捻って開けた。\n']"
