ことごと,からしな,いらしく,くようだ,まるでこ,もたくさ,いそうよ,かったら,げたくり,たっぷり,しながら,するくら,はっきり,ことすら,てくすく,がつする,しなかっ,ちまちく
['「その方は王太子殿下や宰相のご子息やくりなむとも親しくしておいでで、とても魅力的な方ですが、私主宰のお茶会の出席は｜悉《ことごと》く断られてしまいましたの」\n'],['\u3000これからしなくてはいけない事を考えながら、れうぃーしあは思わず目眩を覚えた。\n'],['\u3000りりあんなは可愛いらしく上目遣いにれうぃーしあを見ながら両手の指を口元で組み合わせた。\n'],['\u3000支離滅裂な言葉は段々と小さくなり、最後は囁くような大きさになっていったが逆に弟の目には狂気の光が増していくようだ。\n'],['「まるでこの世界は、悪役が居なくては何も動かないかのようですわね」\n'],['「あのね、陛下が綺麗な布地もたくさん下さったのよ、れうぃーしあちゃんの分もあるの。後で仕立屋を呼んでお揃いのどれすを作らないこと？」\n'],['「それよりも、どれすの仕立て屋を呼ばなきゃ！どうしましょう？東極国風の身体の線を見せるどれすは私には似合わないけど、れうぃーしあちゃんには似合いそうよね。同じ布地ででざいん違いなんてどうかしら？」\n'],['「だからもう、他に子どもが欲しかったら他の女に産ませて下さいってうぃるふにお願いしたのよ。この国では女は爵位を継げない。だから男の子が必要でしょ？一番綺麗で賢い子を連れて来てってお願いしたのに、期待はずれだったわ」\n'],['\u3000りりあんなは他人の事を気にするような性格では無いが、蒼白な顔で震えている少年に侍女たちが気付かない訳がないのだ。先ほどれうぃーしあを呼びに来た古参の侍女が慣れた動きでくりなむの前に置かれた冷めたお茶を下げ、新しいお茶を入れたかっぷを置いた。侍女の動きにはっとしたように顔を上げたくりなむは、ぎこちなく口角を上げるとかっぷを持ち上げお茶を飲む。\n'],['\u3000お茶にたっぷりとみるくと砂糖を入れ、すぷーんでかっぷの中をくるくるとかき混ぜる。\n'],['\u3000色付いた木の葉がくるくると旋回しながら机の上に落ちたのを機に、てぃーかっぷに目線を移したれうぃーしあはその形の良い眉を軽くひそめる。\n'],['\u3000れうぃーしあも微妙な気分ながら拍手を送る。隣のりりあんなはせどりっく役の俳優の名前を叫びながら力一杯拍手をしていた。これもまた、通常の劇なら大抵敵役の俳優は醜いと決まっているが今回の舞台は敵役も脇役も美形揃いで衣装も非常に凝っており、其々ふぁんが付いて毎日通う女性客も続出するくらいだ。\n'],"['\u3000りりあんなは貴婦人にありがちな、見掛けを取り繕うという事を一切しない。周囲がりりあんなに注目し配慮するのは当たり前であり、それならばいっそはっきりと表情に出したほうが親切だというのだ。\n', '\u3000王家の紋章と王太子の名前とその瞳の色と同じ空色の大きな宝玉が｜嵌《は》め込まれた装飾品。普通の下級貴族の娘なら、恐れ多くて触れることさえ出来ないだろう。ところが、あの娘はあっさりと受け取ったのだ。はっきり言って、贈ったれうぃーしあ自身が驚いたくらいだ。\n']",['\u3000しかし、あの娘はまるで最初から自分の物だったかのように受け取り、あまつさえその場で身に付けることすらしたそうだ。あの娘が何を考えていたのか知らないが、それまでにも王太子と恋仲であると吹聴していたので、おそらく贈り主は王太子だと思い込み正式にぷろぽーずをされたような気にでもなったのだろう。\n'],['\u3000二人は顔を見合せてくすくすと笑い合った。\n'],['「そうよねー、高位の貴族の娘に産まれ育ったら、それだけで充分に勝ち組だし、別にがつがつする必要無いもんね。自分の娘がれうぃーしあ・でゅな・あふぇんどらって名前を付けられた時は焦ったけど、あの時に強引にしなりおを変えておいて良かった」\n'],['「あのね……あのね……ひょっとしたら、ひょっとしたら、れうぃーしあちゃんは、贈り主の名前を書き忘れたりなんかしなかったわよね？」\n'],['\u3000執事のばすたーが細長いぐらすによく冷えたりんご酒を注ぐ。薄い琥珀色の液体の中で、細かな泡がゆらゆらと立ち上った。たちまちくるりと身を翻し椅子に座り直したりりあんなは、ぐらすを受け取ると一口飲み頬に手を当てた。\n']
