ズタボロ,コロジー,ガッチリ,ハッキリ,スーパー,ハッピー,ホログラ,テクノロ,コンバッ,サッパリ,バックス,タップリ,キーボー,バリスタ,トップス
"['\u3000火の番をするコウキにそっぽを向くように、少女はズタボロになったベットの上でリュックから取り出した荷物を広げていた。\n', '\u3000最奥にいて難を逃れていた3人目のバンダの腹部をズタボロにさせて｜斃《たお》す間際に、バンダの手にしていた拳銃が1度だけコウキのタクティカルアーマーにめり込む。アーマー越しの衝撃にコウキはマスクの下で奥歯を噛んだ。\n']",['\u3000最近になって気付いたのだが、廃墟の屋上から、とても遠くで徐々に背が大きくなっていく塔らしき建築物が見える。生き残った勢力があそこで、アーコロジーでも創っているのだろうか。\n'],['\u3000フウタをガッチリと両手でホールドし蹲っていた少女の涙声を聴いて、コウキは脱力を伴いながらマスクの下で笑う。\n'],['「そう言えばフウタやさっきのクマさん達といい、私が塔の中で知った動物たちとは違うのよね……なんて言えばいいのかしら、フウタ、貴方って結構ハッキリと意思の疎通みたいなのが出来てるわよね?」\n'],['\u3000今日は廃墟になったスーパーを探索して状態のよい雑貨を回収して来た。まだ読めそうな本も幾つか手に入れた、彼女の娯楽になるといいのだが。\n'],['\u3000ハッピー・バスデー、死にぞこないで人殺しのプロのろくでなし。\n'],"['「ホログラムか。爺さん達が知ったら懐かしさで感激するかもな」\n', '\u3000コウキの耳元でノゾミが頷くと、ホログラムのミニチュアの中で一軒の建築物が赤色に変色した。\n', '「この通りの外れから進んで、丁度ホログラムが切れそうになっている所。民家があってぶ厚くて頑丈そうな地下室に、フウタと一緒に隠れて貰ってる。それと、俺の名前はコウキ」\n']",['\u3000コウキは初めてノゾミに見せて貰ったテクノロジーの感動をなんとか2人組みに伝えようとしたかったが、予想に反して終始落ち着いた様子だった。\n'],['「ハロー ナイスコンバット\u3000デシタ」\n'],['\u3000サッパリとして温まった体に溜め込んでいた疲労が吐き出されているのを感じながら、コウキは入浴前につけていた衣服が無くなっている事に気付いた。\n'],['\u3000小型EMP兵器をゴリアテの甲と首元の隙間に突っ込むと、コウキはゴリアテから蹴りを入れる様に離れ、地面へと落ちる。見届けたアジサイがバックステップで後退すると、ゴリアテを中心に眩い放電が青白く円系に奔り直ぐに治まる。\n'],['「何を払えばいいかな、弾丸なら今回のでタップリあるけど」\n'],"['\u3000経緯を説明していた自警団の男が止める間も無く、少女が端末のキーボードを、軽やかなブラインドタッチで叩き始める。突然の行動を制止させようとした男の手が途中で止まり、コウキも少女の手馴れた動作に口をつぐんだ。\n', '\u3000ライトグリーンに発光する横文字だけで彩られたCUIの画面を眺める少女の赤い目は、淡々と文字を追い、必要に応じてキーボードから画面へとコマンドを入力していく。\n']",['\u3000足を近距離の散弾で吹き飛ばされたバンダの叫びが木霊し、アジサイが引き搾られたバリスタの弩砲の様に窓へ突進を開始する。\n'],['「ストップストップ、そうまくし立てないでくれ」\n']
